seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
1,5-6,5,6,4,18,66,0.0020461309523809525,1500,1500
1,5-6,5,6,4,19,33,0.0010230654761904762,1500,1500
1,5-6,5,6,4,20,35,0.0010850694444444445,1500,1500
1,5-6,5,6,4,21,3,9.300595238095238e-05,1500,1500
1,5-6,5,6,4,22,24,0.000744047619047619,1500,1500
1,5-6,5,6,4,23,14,0.00043402777777777775,1500,1500
1,5-6,5,6,4,24,6,0.00018601190476190475,1500,1500
1,5-6,5,6,4,25,3,9.300595238095238e-05,1500,1500
1,5-6,5,6,4,26,15,0.0004650297619047619,1500,1500
1,5-6,5,6,4,27,0,0.0,1500,1500
1,5-6,5,6,4,28,13,0.00040302579365079363,1500,1500
1,5-6,5,6,4,29,0,0.0,1500,1500
1,5-6,5,6,4,30,0,0.0,1500,1500
1,5-6,5,6,4,31,0,0.0,1500,1500
1,5-6,5,6,4,32,0,0.0,1500,1500
1,5-6,5,6,5,1,17251,0.5348152281746031,1500,1500
1,5-6,5,6,5,2,5702,0.1767733134920635,1500,1500
1,5-6,5,6,5,3,3015,0.09347098214285714,1500,1500
1,5-6,5,6,5,4,1596,0.049479166666666664,1500,1500
1,5-6,5,6,5,5,1221,0.037853422619047616,1500,1500
1,5-6,5,6,5,6,679,0.021050347222222224,1500,1500
1,5-6,5,6,5,7,640,0.01984126984126984,1500,1500
1,5-6,5,6,5,8,497,0.015407986111111112,1500,1500
1,5-6,5,6,5,9,323,0.010013640873015874,1500,1500
1,5-6,5,6,5,10,320,0.00992063492063492,1500,1500
1,5-6,5,6,5,11,203,0.006293402777777778,1500,1500
1,5-6,5,6,5,12,185,0.005735367063492063,1500,1500
1,5-6,5,6,5,13,108,0.0033482142857142855,1500,1500
1,5-6,5,6,5,14,84,0.0026041666666666665,1500,1500
1,5-6,5,6,5,15,74,0.0022941468253968255,1500,1500
1,5-6,5,6,5,16,41,0.0012710813492063492,1500,1500
1,5-6,5,6,5,17,51,0.0015811011904761905,1500,1500
1,5-6,5,6,5,18,88,0.002728174603174603,1500,1500
1,5-6,5,6,5,19,39,0.001209077380952381,1500,1500
1,5-6,5,6,5,20,41,0.0012710813492063492,1500,1500
1,5-6,5,6,5,21,31,0.0009610615079365079,1500,1500
1,5-6,5,6,5,22,19,0.0005890376984126984,1500,1500
1,5-6,5,6,5,23,9,0.00027901785714285713,1500,1500
1,5-6,5,6,5,24,32,0.000992063492063492,1500,1500
1,5-6,5,6,5,25,5,0.00015500992063492063,1500,1500
1,5-6,5,6,5,26,1,3.1001984126984125e-05,1500,1500
1,5-6,5,6,5,27,1,3.1001984126984125e-05,1500,1500
1,5-6,5,6,5,28,0,0.0,1500,1500
