seed,train_k,inference_k,checkpoint_step,task_id,task_name,num_tokens,validation_loss
0,5,4,1500,6,translation,4608,0.3654617422984706
0,5,5,1500,0,general_ko,4608,0.38526489916774964
0,5,5,1500,1,general_en,4608,0.3934029878841506
0,5,5,1500,2,math_ko,4608,0.32025517109367585
0,5,5,1500,3,math_en,4608,0.4680015738639567
0,5,5,1500,4,code,4608,0.3827440593805578
0,5,5,1500,5,reasoning,4608,0.3620955211420854
0,5,5,1500,6,translation,4608,0.35157497144407696
0,5,6,1500,0,general_ko,4608,0.3887933236029413
0,5,6,1500,1,general_en,4608,0.39211537688970566
0,5,6,1500,2,math_ko,4608,0.32042476576235557
0,5,6,1500,3,math_en,4608,0.4444994955427117
0,5,6,1500,4,code,4608,0.38074082715643776
0,5,6,1500,5,reasoning,4608,0.37038865809639293
0,5,6,1500,6,translation,4608,0.3550370923346943
0,5,7,1500,0,general_ko,4608,0.39616790703601307
0,5,7,1500,1,general_en,4608,0.4034543012579282
0,5,7,1500,2,math_ko,4608,0.32970859814021325
0,5,7,1500,3,math_en,4608,0.4550672827495469
0,5,7,1500,4,code,4608,0.3757982092599074
0,5,7,1500,5,reasoning,4608,0.3926836492286788
0,5,7,1500,6,translation,4608,0.34718704637553954
0,5,8,1500,0,general_ko,4608,0.3997914505501588
0,5,8,1500,1,general_en,4608,0.4141030220521821
0,5,8,1500,2,math_ko,4608,0.34155699196789
0,5,8,1500,3,math_en,4608,0.4550408476756679
0,5,8,1500,4,code,4608,0.38258636618653935
0,5,8,1500,5,reasoning,4608,0.4123556274506781
0,5,8,1500,6,translation,4608,0.35092952971657115
0,6,1,0,0,general_ko,4608,5.679443187183804
0,6,1,0,1,general_en,4608,5.720122456550598
0,6,1,0,2,math_ko,4608,5.69287923971812
0,6,1,0,3,math_en,4608,5.737981292936537
0,6,1,0,4,code,4608,5.725954400168525
0,6,1,0,5,reasoning,4608,5.705779247813755
0,6,1,0,6,translation,4608,5.7009036673439875
0,6,2,0,0,general_ko,4608,5.672622111108568
0,6,2,0,1,general_en,4608,5.713210463523865
0,6,2,0,2,math_ko,4608,5.69502321879069
0,6,2,0,3,math_en,4608,5.731670260429382
0,6,2,0,4,code,4608,5.727201143900554
0,6,2,0,5,reasoning,4608,5.709014998541938
0,6,2,0,6,translation,4608,5.6867772870593605
0,6,3,0,0,general_ko,4608,5.671132352617052
0,6,3,0,1,general_en,4608,5.719486647182041
0,6,3,0,2,math_ko,4608,5.69482061598036
0,6,3,0,3,math_en,4608,5.729529036415948
0,6,3,0,4,code,4608,5.7220958603752985
0,6,3,0,5,reasoning,4608,5.708650999599033
0,6,3,0,6,translation,4608,5.6803327269024315
0,6,4,0,0,general_ko,4608,5.671623521380955
0,6,4,0,1,general_en,4608,5.719564596811931
0,6,4,0,2,math_ko,4608,5.69804232650333
0,6,4,0,3,math_en,4608,5.731296843952602
0,6,4,0,4,code,4608,5.720533755090502
0,6,4,0,5,reasoning,4608,5.707507570584615
0,6,4,0,6,translation,4608,5.678405231899685
0,6,5,0,0,general_ko,4608,5.670493112670051
0,6,5,0,1,general_en,4608,5.719591935475667
0,6,5,0,2,math_ko,4608,5.701600591341655
0,6,5,0,3,math_en,4608,5.730306320720249
0,6,5,0,4,code,4608,5.723747160699633
0,6,5,0,5,reasoning,4608,5.710303889380561
0,6,5,0,6,translation,4608,5.68030940161811
0,6,6,0,0,general_ko,4608,5.671461184819539
0,6,6,0,1,general_en,4608,5.721741345193651
0,6,6,0,2,math_ko,4608,5.7008680899937945
0,6,6,0,3,math_en,4608,5.728590581152174
0,6,6,0,4,code,4608,5.72293417983585
0,6,6,0,5,reasoning,4608,5.710867895020379
0,6,6,0,6,translation,4608,5.683302468723721
0,6,7,0,0,general_ko,4608,5.673107862472534
0,6,7,0,1,general_en,4608,5.7223519749111595
0,6,7,0,2,math_ko,4608,5.701830996407403
0,6,7,0,3,math_en,4608,5.728105849689907
0,6,7,0,4,code,4608,5.721768922275967
0,6,7,0,5,reasoning,4608,5.709584010971917
0,6,7,0,6,translation,4608,5.684349338213603
0,6,8,0,0,general_ko,4608,5.673274172676934
0,6,8,0,1,general_en,4608,5.721874250306024
0,6,8,0,2,math_ko,4608,5.701538377337986
0,6,8,0,3,math_en,4608,5.727320432662964
0,6,8,0,4,code,4608,5.7210818661583795
0,6,8,0,5,reasoning,4608,5.710145658916897
0,6,8,0,6,translation,4608,5.684339072969225
0,6,1,1500,0,general_ko,4608,1.6741611543628905
0,6,1,1500,1,general_en,4608,1.71966452896595
0,6,1,1500,2,math_ko,4608,1.5450255887375937
0,6,1,1500,3,math_en,4608,1.732562518782086
0,6,1,1500,4,code,4608,1.446307909157541
0,6,1,1500,5,reasoning,4608,1.4425282395548291
0,6,1,1500,6,translation,4608,1.7211824771430757
0,6,2,1500,0,general_ko,4608,0.7347078397870064
0,6,2,1500,1,general_en,4608,0.8620169704986943
0,6,2,1500,2,math_ko,4608,0.5530639423264397
0,6,2,1500,3,math_en,4608,0.7431534777084986
0,6,2,1500,4,code,4608,0.5320195050703155
0,6,2,1500,5,reasoning,4608,0.5880840462115076
0,6,2,1500,6,translation,4608,0.6971298414799902
0,6,3,1500,0,general_ko,4608,0.4826032221317291
0,6,3,1500,1,general_en,4608,0.5677868976361222
0,6,3,1500,2,math_ko,4608,0.39311269256803727
0,6,3,1500,3,math_en,4608,0.5115654120842615
0,6,3,1500,4,code,4608,0.37288621274961364
0,6,3,1500,5,reasoning,4608,0.4452574857407146
0,6,3,1500,6,translation,4608,0.47832390376263195
0,6,4,1500,0,general_ko,4608,0.3964768437047799
0,6,4,1500,1,general_en,4608,0.49876516436537105
0,6,4,1500,2,math_ko,4608,0.369259017209212
0,6,4,1500,3,math_en,4608,0.4433242546187507
0,6,4,1500,4,code,4608,0.3498025664852725
0,6,4,1500,5,reasoning,4608,0.39619424897763467
0,6,4,1500,6,translation,4608,0.4368214106394185
0,6,5,1500,0,general_ko,4608,0.38617483981781536
0,6,5,1500,1,general_en,4608,0.4808323648240831
0,6,5,1500,2,math_ko,4608,0.3510949599246184
0,6,5,1500,3,math_en,4608,0.43609607468048733
0,6,5,1500,4,code,4608,0.3508223464919461
0,6,5,1500,5,reasoning,4608,0.3793747334016694
0,6,5,1500,6,translation,4608,0.4269403475854132
0,6,6,1500,0,general_ko,4608,0.37830519179503125
0,6,6,1500,1,general_en,4608,0.47509291395545006
0,6,6,1500,2,math_ko,4608,0.33667726607786286
0,6,6,1500,3,math_en,4608,0.4207965110739072
0,6,6,1500,4,code,4608,0.3377797756758001
0,6,6,1500,5,reasoning,4608,0.3768755992253621
0,6,6,1500,6,translation,4608,0.4086511693894863
0,6,7,1500,0,general_ko,4608,0.3784443611900012
0,6,7,1500,1,general_en,4608,0.46302460754911107
0,6,7,1500,2,math_ko,4608,0.3457716976602872
0,6,7,1500,3,math_en,4608,0.42638417623109287
0,6,7,1500,4,code,4608,0.33246434811088776
0,6,7,1500,5,reasoning,4608,0.38658761978149414
0,6,7,1500,6,translation,4608,0.40102742198440766
0,6,8,1500,0,general_ko,4608,0.386769818349017
0,6,8,1500,1,general_en,4608,0.47063611613379586
0,6,8,1500,2,math_ko,4608,0.35397446072763866
0,6,8,1500,3,math_en,4608,0.4329272848036554
0,6,8,1500,4,code,4608,0.3318930280705293
0,6,8,1500,5,reasoning,4608,0.39386311752928627
0,6,8,1500,6,translation,4608,0.40301478074656594
0,7,1,0,0,general_ko,4608,5.679443187183804
0,7,1,0,1,general_en,4608,5.720122456550598
0,7,1,0,2,math_ko,4608,5.69287923971812
0,7,1,0,3,math_en,4608,5.737981292936537
0,7,1,0,4,code,4608,5.725954400168525
0,7,1,0,5,reasoning,4608,5.705779247813755
0,7,1,0,6,translation,4608,5.7009036673439875
0,7,2,0,0,general_ko,4608,5.672622111108568
0,7,2,0,1,general_en,4608,5.713210463523865
0,7,2,0,2,math_ko,4608,5.69502321879069
0,7,2,0,3,math_en,4608,5.731670260429382
0,7,2,0,4,code,4608,5.727201143900554
0,7,2,0,5,reasoning,4608,5.709014998541938
0,7,2,0,6,translation,4608,5.6867772870593605
0,7,3,0,0,general_ko,4608,5.671132352617052
0,7,3,0,1,general_en,4608,5.719486647182041
0,7,3,0,2,math_ko,4608,5.69482061598036
0,7,3,0,3,math_en,4608,5.729529036415948
0,7,3,0,4,code,4608,5.7220958603752985
0,7,3,0,5,reasoning,4608,5.708650999599033
0,7,3,0,6,translation,4608,5.6803327269024315
0,7,4,0,0,general_ko,4608,5.671623521380955
0,7,4,0,1,general_en,4608,5.719564596811931
0,7,4,0,2,math_ko,4608,5.69804232650333
0,7,4,0,3,math_en,4608,5.731296843952602
0,7,4,0,4,code,4608,5.720533755090502
0,7,4,0,5,reasoning,4608,5.707507570584615
0,7,4,0,6,translation,4608,5.678405231899685
0,7,5,0,0,general_ko,4608,5.670493112670051
0,7,5,0,1,general_en,4608,5.719591935475667
0,7,5,0,2,math_ko,4608,5.701600591341655
0,7,5,0,3,math_en,4608,5.730306320720249
0,7,5,0,4,code,4608,5.723747160699633
0,7,5,0,5,reasoning,4608,5.710303889380561
0,7,5,0,6,translation,4608,5.68030940161811
0,7,6,0,0,general_ko,4608,5.671461184819539
0,7,6,0,1,general_en,4608,5.721741345193651
0,7,6,0,2,math_ko,4608,5.7008680899937945
0,7,6,0,3,math_en,4608,5.728590581152174
0,7,6,0,4,code,4608,5.72293417983585
0,7,6,0,5,reasoning,4608,5.710867895020379
0,7,6,0,6,translation,4608,5.683302468723721
0,7,7,0,0,general_ko,4608,5.673107862472534
0,7,7,0,1,general_en,4608,5.7223519749111595
0,7,7,0,2,math_ko,4608,5.701830996407403
0,7,7,0,3,math_en,4608,5.728105849689907
0,7,7,0,4,code,4608,5.721768922275967
0,7,7,0,5,reasoning,4608,5.709584010971917
0,7,7,0,6,translation,4608,5.684349338213603
0,7,8,0,0,general_ko,4608,5.673274172676934
0,7,8,0,1,general_en,4608,5.721874250306024
0,7,8,0,2,math_ko,4608,5.701538377337986
0,7,8,0,3,math_en,4608,5.727320432662964
0,7,8,0,4,code,4608,5.7210818661583795
0,7,8,0,5,reasoning,4608,5.710145658916897
0,7,8,0,6,translation,4608,5.684339072969225
0,7,1,1500,0,general_ko,4608,1.5752218315998714
0,7,1,1500,1,general_en,4608,1.7374184297190771
0,7,1,1500,2,math_ko,4608,1.6516133662727144
0,7,1,1500,3,math_en,4608,1.7709562844700284
0,7,1,1500,4,code,4608,1.8047749052445095
0,7,1,1500,5,reasoning,4608,1.4027459257178836
0,7,1,1500,6,translation,4608,1.7456732723448012
0,7,2,1500,0,general_ko,4608,0.6216288453174962
0,7,2,1500,1,general_en,4608,0.6540901631944709
0,7,2,1500,2,math_ko,4608,0.5850316161910692
0,7,2,1500,3,math_en,4608,0.7824893039133813
0,7,2,1500,4,code,4608,0.7807788898547491
0,7,2,1500,5,reasoning,4608,0.6440252972145876
0,7,2,1500,6,translation,4608,0.62470749931203
0,7,3,1500,0,general_ko,4608,0.46061916194028324
0,7,3,1500,1,general_en,4608,0.48012273758649826
0,7,3,1500,2,math_ko,4608,0.3888315438396401
0,7,3,1500,3,math_en,4608,0.5544954000247849
0,7,3,1500,4,code,4608,0.5074275405042701
0,7,3,1500,5,reasoning,4608,0.49714263321624863
0,7,3,1500,6,translation,4608,0.457025368594461
0,7,4,1500,0,general_ko,4608,0.3834744116498364
0,7,4,1500,1,general_en,4608,0.42517053004768157
0,7,4,1500,2,math_ko,4608,0.3443855262464947
0,7,4,1500,3,math_en,4608,0.4865031490723292
0,7,4,1500,4,code,4608,0.44187909985582036
0,7,4,1500,5,reasoning,4608,0.43960703536868095
0,7,4,1500,6,translation,4608,0.4027760662138462
0,7,5,1500,0,general_ko,4608,0.3658427918950717
0,7,5,1500,1,general_en,4608,0.41869038840134937
0,7,5,1500,2,math_ko,4608,0.32256487922536003
0,7,5,1500,3,math_en,4608,0.45603562767306965
0,7,5,1500,4,code,4608,0.4072974274555842
0,7,5,1500,5,reasoning,4608,0.413219572769271
0,7,5,1500,6,translation,4608,0.3862314799593555
0,7,6,1500,0,general_ko,4608,0.34890738212400013
0,7,6,1500,1,general_en,4608,0.41351498870386016
0,7,6,1500,2,math_ko,4608,0.3189689972334438
0,7,6,1500,3,math_en,4608,0.4354223882158597
0,7,6,1500,4,code,4608,0.3867852037979497
0,7,6,1500,5,reasoning,4608,0.4000068058570226
0,7,6,1500,6,translation,4608,0.37624730293949443
0,7,7,1500,0,general_ko,4608,0.3493206087085936
0,7,7,1500,1,general_en,4608,0.41355134257011944
0,7,7,1500,2,math_ko,4608,0.3164519986344708
0,7,7,1500,3,math_en,4608,0.4218982673353619
0,7,7,1500,4,code,4608,0.38996509917908245
0,7,7,1500,5,reasoning,4608,0.39012540462944245
0,7,7,1500,6,translation,4608,0.373521089553833
0,7,8,1500,0,general_ko,4608,0.34864304463068646
0,7,8,1500,1,general_en,4608,0.41424502183993656
0,7,8,1500,2,math_ko,4608,0.31855711837609607
0,7,8,1500,3,math_en,4608,0.42230052169826293
0,7,8,1500,4,code,4608,0.3884027393327819
0,7,8,1500,5,reasoning,4608,0.393600956019428
0,7,8,1500,6,translation,4608,0.3739113360643387
0,8,1,0,0,general_ko,4608,5.679443187183804
0,8,1,0,1,general_en,4608,5.720122456550598
0,8,1,0,2,math_ko,4608,5.69287923971812
0,8,1,0,3,math_en,4608,5.737981292936537
0,8,1,0,4,code,4608,5.725954400168525
0,8,1,0,5,reasoning,4608,5.705779247813755
0,8,1,0,6,translation,4608,5.7009036673439875
0,8,2,0,0,general_ko,4608,5.672622111108568
0,8,2,0,1,general_en,4608,5.713210463523865
0,8,2,0,2,math_ko,4608,5.69502321879069
0,8,2,0,3,math_en,4608,5.731670260429382
0,8,2,0,4,code,4608,5.727201143900554
0,8,2,0,5,reasoning,4608,5.709014998541938
0,8,2,0,6,translation,4608,5.6867772870593605
0,8,3,0,0,general_ko,4608,5.671132352617052
0,8,3,0,1,general_en,4608,5.719486647182041
0,8,3,0,2,math_ko,4608,5.69482061598036
0,8,3,0,3,math_en,4608,5.729529036415948
0,8,3,0,4,code,4608,5.7220958603752985
0,8,3,0,5,reasoning,4608,5.708650999599033
0,8,3,0,6,translation,4608,5.6803327269024315
0,8,4,0,0,general_ko,4608,5.671623521380955
0,8,4,0,1,general_en,4608,5.719564596811931
0,8,4,0,2,math_ko,4608,5.69804232650333
0,8,4,0,3,math_en,4608,5.731296843952602
0,8,4,0,4,code,4608,5.720533755090502
0,8,4,0,5,reasoning,4608,5.707507570584615
0,8,4,0,6,translation,4608,5.678405231899685
0,8,5,0,0,general_ko,4608,5.670493112670051
0,8,5,0,1,general_en,4608,5.719591935475667
0,8,5,0,2,math_ko,4608,5.701600591341655
0,8,5,0,3,math_en,4608,5.730306320720249
0,8,5,0,4,code,4608,5.723747160699633
0,8,5,0,5,reasoning,4608,5.710303889380561
0,8,5,0,6,translation,4608,5.68030940161811
0,8,6,0,0,general_ko,4608,5.671461184819539
0,8,6,0,1,general_en,4608,5.721741345193651
0,8,6,0,2,math_ko,4608,5.7008680899937945
0,8,6,0,3,math_en,4608,5.728590581152174
0,8,6,0,4,code,4608,5.72293417983585
0,8,6,0,5,reasoning,4608,5.710867895020379
0,8,6,0,6,translation,4608,5.683302468723721
0,8,7,0,0,general_ko,4608,5.673107862472534
0,8,7,0,1,general_en,4608,5.7223519749111595
0,8,7,0,2,math_ko,4608,5.701830996407403
0,8,7,0,3,math_en,4608,5.728105849689907
0,8,7,0,4,code,4608,5.721768922275967
0,8,7,0,5,reasoning,4608,5.709584010971917
0,8,7,0,6,translation,4608,5.684349338213603
0,8,8,0,0,general_ko,4608,5.673274172676934
0,8,8,0,1,general_en,4608,5.721874250306024
0,8,8,0,2,math_ko,4608,5.701538377337986
0,8,8,0,3,math_en,4608,5.727320432662964
0,8,8,0,4,code,4608,5.7210818661583795
0,8,8,0,5,reasoning,4608,5.710145658916897
0,8,8,0,6,translation,4608,5.684339072969225
0,8,1,1500,0,general_ko,4608,1.8543587525685628
0,8,1,1500,1,general_en,4608,1.8070109801159964
0,8,1,1500,2,math_ko,4608,1.5816875365045335
0,8,1,1500,3,math_en,4608,2.1421460939778223
0,8,1,1500,4,code,4608,1.9095723811123106
0,8,1,1500,5,reasoning,4608,1.7203483763668272
0,8,1,1500,6,translation,4608,1.6222264336215124
0,8,2,1500,0,general_ko,4608,0.6290545612573624
0,8,2,1500,1,general_en,4608,0.7825677668054899
0,8,2,1500,2,math_ko,4608,0.5765733528468344
0,8,2,1500,3,math_en,4608,0.826016527083185
0,8,2,1500,4,code,4608,0.8044209902485212
0,8,2,1500,5,reasoning,4608,0.660103575223022
0,8,2,1500,6,translation,4608,0.6716145682666037
0,8,3,1500,0,general_ko,4608,0.48762882211142117
0,8,3,1500,1,general_en,4608,0.5354579538106918
0,8,3,1500,2,math_ko,4608,0.40232467361622387
0,8,3,1500,3,math_en,4608,0.52321932092309
0,8,3,1500,4,code,4608,0.5198763137062391
0,8,3,1500,5,reasoning,4608,0.4286305304202769
0,8,3,1500,6,translation,4608,0.5290979436702199
0,8,4,1500,0,general_ko,4608,0.3665788136422634
0,8,4,1500,1,general_en,4608,0.459632717900806
0,8,4,1500,2,math_ko,4608,0.35926738960875404
0,8,4,1500,3,math_en,4608,0.45938830946882564
0,8,4,1500,4,code,4608,0.43781744026475483
0,8,4,1500,5,reasoning,4608,0.3607027004990313
0,8,4,1500,6,translation,4608,0.43479816822542083
0,8,5,1500,0,general_ko,4608,0.3436669102973408
0,8,5,1500,1,general_en,4608,0.4482064222296079
0,8,5,1500,2,math_ko,4608,0.34782611827055615
0,8,5,1500,3,math_en,4608,0.4333829635547267
0,8,5,1500,4,code,4608,0.39430730665723485
0,8,5,1500,5,reasoning,4608,0.34583739191293716
0,8,5,1500,6,translation,4608,0.39560044887993073
0,8,6,1500,0,general_ko,4608,0.3361906727982892
0,8,6,1500,1,general_en,4608,0.4437202894025379
0,8,6,1500,2,math_ko,4608,0.347745168954134
0,8,6,1500,3,math_en,4608,0.4218864507145352
0,8,6,1500,4,code,4608,0.3773963451385498
0,8,6,1500,5,reasoning,4608,0.34371810654799145
0,8,6,1500,6,translation,4608,0.3886125704480542
0,8,7,1500,0,general_ko,4608,0.33037540151013267
0,8,7,1500,1,general_en,4608,0.4297531847324636
0,8,7,1500,2,math_ko,4608,0.3403477610813247
0,8,7,1500,3,math_en,4608,0.4071307107806206
0,8,7,1500,4,code,4608,0.36685678280062145
0,8,7,1500,5,reasoning,4608,0.33756949628392857
0,8,7,1500,6,translation,4608,0.3854635428223345
0,8,8,1500,0,general_ko,4608,0.32671208845244515
0,8,8,1500,1,general_en,4608,0.42573122059305507
0,8,8,1500,2,math_ko,4608,0.337927477227317
0,8,8,1500,3,math_en,4608,0.39939680364396835
0,8,8,1500,4,code,4608,0.35712463077571655
0,8,8,1500,5,reasoning,4608,0.3395936033791966
0,8,8,1500,6,translation,4608,0.3773668987883462
1,1,1,0,0,general_ko,4608,5.683369451098972
1,1,1,0,1,general_en,4608,5.706041362550524
1,1,1,0,2,math_ko,4608,5.732815702756246
1,1,1,0,3,math_en,4608,5.687069694201152
1,1,1,0,4,code,4608,5.727109273274739
1,1,1,0,5,reasoning,4608,5.739054759343465
1,1,1,0,6,translation,4608,5.721675091319614
1,1,2,0,0,general_ko,4608,5.6862291892369585
1,1,2,0,1,general_en,4608,5.70967177549998
1,1,2,0,2,math_ko,4608,5.730302015940349
1,1,2,0,3,math_en,4608,5.678076611624824
1,1,2,0,4,code,4608,5.713322798411052
1,1,2,0,5,reasoning,4608,5.733044770028856
1,1,2,0,6,translation,4608,5.7377479738659325
1,1,3,0,0,general_ko,4608,5.689780897564358
1,1,3,0,1,general_en,4608,5.705150299602085
1,1,3,0,2,math_ko,4608,5.725323650572035
1,1,3,0,3,math_en,4608,5.681112832493252
1,1,3,0,4,code,4608,5.716409073935615
1,1,3,0,5,reasoning,4608,5.730902949968974
1,1,3,0,6,translation,4608,5.74011034435696
1,1,4,0,0,general_ko,4608,5.690396136707729
1,1,4,0,1,general_en,4608,5.710618442959255
1,1,4,0,2,math_ko,4608,5.725987964206272
1,1,4,0,3,math_en,4608,5.684645215670268
1,1,4,0,4,code,4608,5.715464406543308
1,1,4,0,5,reasoning,4608,5.730710983276367
1,1,4,0,6,translation,4608,5.7386794090271
1,1,5,0,0,general_ko,4608,5.6924110783471
1,1,5,0,1,general_en,4608,5.713702691925897
1,1,5,0,2,math_ko,4608,5.7246820661756725
1,1,5,0,3,math_en,4608,5.684057950973511
1,1,5,0,4,code,4608,5.716301891538832
1,1,5,0,5,reasoning,4608,5.731262154049343
1,1,5,0,6,translation,4608,5.737255255381267
1,1,6,0,0,general_ko,4608,5.693402661217584
1,1,6,0,1,general_en,4608,5.712268299526638
1,1,6,0,2,math_ko,4608,5.723623487684462
1,1,6,0,3,math_en,4608,5.683880607287089
1,1,6,0,4,code,4608,5.717670255237156
1,1,6,0,5,reasoning,4608,5.731749534606934
1,1,6,0,6,translation,4608,5.736871812078688
1,1,7,0,0,general_ko,4608,5.691790620485942
1,1,7,0,1,general_en,4608,5.712709903717041
1,1,7,0,2,math_ko,4608,5.72207232316335
1,1,7,0,3,math_en,4608,5.684070971277025
1,1,7,0,4,code,4608,5.715473373730977
1,1,7,0,5,reasoning,4608,5.730811264779833
1,1,7,0,6,translation,4608,5.737149529986912
1,1,8,0,0,general_ko,4608,5.693258576922947
1,1,8,0,1,general_en,4608,5.7134608957502575
1,1,8,0,2,math_ko,4608,5.720987810028924
1,1,8,0,3,math_en,4608,5.684994101524353
1,1,8,0,4,code,4608,5.716289851400587
1,1,8,0,5,reasoning,4608,5.7307316064834595
1,1,8,0,6,translation,4608,5.735361112488641
1,1,1,1500,0,general_ko,4608,0.5386828751199775
1,1,1,1500,1,general_en,4608,0.3530005245572991
1,1,1,1500,2,math_ko,4608,0.404400543620189
1,1,1,1500,3,math_en,4608,0.5405153238938915
1,1,1,1500,4,code,4608,0.49439187637633747
1,1,1,1500,5,reasoning,4608,0.33657359704375267
1,1,1,1500,6,translation,4608,0.5061209553645717
1,1,2,1500,0,general_ko,4608,0.49826667664779556
1,1,2,1500,1,general_en,4608,0.3757835307882892
1,1,2,1500,2,math_ko,4608,0.37096526225407916
1,1,2,1500,3,math_en,4608,0.4985972179306878
1,1,2,1500,4,code,4608,0.4770590816107061
1,1,2,1500,5,reasoning,4608,0.34290962169567746
1,1,2,1500,6,translation,4608,0.5225775390863419
1,1,3,1500,0,general_ko,4608,0.5325243522723516
1,1,3,1500,1,general_en,4608,0.44127385897768867
1,1,3,1500,2,math_ko,4608,0.41318487458758885
1,1,3,1500,3,math_en,4608,0.5180714494652219
1,1,3,1500,4,code,4608,0.4901975687179301
1,1,3,1500,5,reasoning,4608,0.3996732090082433
1,1,3,1500,6,translation,4608,0.6009556874632835
1,1,4,1500,0,general_ko,4608,0.5722977154784732
1,1,4,1500,1,general_en,4608,0.47822925862338805
1,1,4,1500,2,math_ko,4608,0.45511481165885925
1,1,4,1500,3,math_en,4608,0.5816094101303153
1,1,4,1500,4,code,4608,0.5632809234990014
1,1,4,1500,5,reasoning,4608,0.4342643746899234
1,1,4,1500,6,translation,4608,0.625926624569628
1,1,5,1500,0,general_ko,4608,0.6113066913353072
1,1,5,1500,1,general_en,4608,0.5106244939896796
1,1,5,1500,2,math_ko,4608,0.5024394773774676
1,1,5,1500,3,math_en,4608,0.6627323594358232
1,1,5,1500,4,code,4608,0.6058016485638089
1,1,5,1500,5,reasoning,4608,0.48275348130199647
1,1,5,1500,6,translation,4608,0.6834707102841802
1,1,6,1500,0,general_ko,4608,0.6673492482966847
1,1,6,1500,1,general_en,4608,0.5589932335747613
1,1,6,1500,2,math_ko,4608,0.5627656554182371
1,1,6,1500,3,math_en,4608,0.7340377262896962
1,1,6,1500,4,code,4608,0.6695074770185683
1,1,6,1500,5,reasoning,4608,0.551319377289878
1,1,6,1500,6,translation,4608,0.7375639263126585
1,1,7,1500,0,general_ko,4608,0.7091918711860975
1,1,7,1500,1,general_en,4608,0.5894047162599034
1,1,7,1500,2,math_ko,4608,0.6105337465802828
1,1,7,1500,3,math_en,4608,0.8131239439050356
1,1,7,1500,4,code,4608,0.7305413923329778
1,1,7,1500,5,reasoning,4608,0.6093111377623346
1,1,7,1500,6,translation,4608,0.8012323420908716
1,1,8,1500,0,general_ko,4608,0.7535811124576463
1,1,8,1500,1,general_en,4608,0.6320715356204245
1,1,8,1500,2,math_ko,4608,0.6659472907582918
1,1,8,1500,3,math_en,4608,0.8726700329118304
1,1,8,1500,4,code,4608,0.7876549768779013
1,1,8,1500,5,reasoning,4608,0.6573696889811091
1,1,8,1500,6,translation,4608,0.8281382570664088
1,2,1,0,0,general_ko,4608,5.683369451098972
1,2,1,0,1,general_en,4608,5.706041362550524
1,2,1,0,2,math_ko,4608,5.732815702756246
1,2,1,0,3,math_en,4608,5.687069694201152
1,2,1,0,4,code,4608,5.727109273274739
1,2,1,0,5,reasoning,4608,5.739054759343465
1,2,1,0,6,translation,4608,5.721675091319614
1,2,2,0,0,general_ko,4608,5.6862291892369585
1,2,2,0,1,general_en,4608,5.70967177549998
1,2,2,0,2,math_ko,4608,5.730302015940349
1,2,2,0,3,math_en,4608,5.678076611624824
1,2,2,0,4,code,4608,5.713322798411052
1,2,2,0,5,reasoning,4608,5.733044770028856
1,2,2,0,6,translation,4608,5.7377479738659325
1,2,3,0,0,general_ko,4608,5.689780897564358
1,2,3,0,1,general_en,4608,5.705150299602085
1,2,3,0,2,math_ko,4608,5.725323650572035
1,2,3,0,3,math_en,4608,5.681112832493252
1,2,3,0,4,code,4608,5.716409073935615
1,2,3,0,5,reasoning,4608,5.730902949968974
1,2,3,0,6,translation,4608,5.74011034435696
1,2,4,0,0,general_ko,4608,5.690396136707729
1,2,4,0,1,general_en,4608,5.710618442959255
1,2,4,0,2,math_ko,4608,5.725987964206272
1,2,4,0,3,math_en,4608,5.684645215670268
1,2,4,0,4,code,4608,5.715464406543308
1,2,4,0,5,reasoning,4608,5.730710983276367
1,2,4,0,6,translation,4608,5.7386794090271
1,2,5,0,0,general_ko,4608,5.6924110783471
1,2,5,0,1,general_en,4608,5.713702691925897
1,2,5,0,2,math_ko,4608,5.7246820661756725
1,2,5,0,3,math_en,4608,5.684057950973511
1,2,5,0,4,code,4608,5.716301891538832
1,2,5,0,5,reasoning,4608,5.731262154049343
1,2,5,0,6,translation,4608,5.737255255381267
1,2,6,0,0,general_ko,4608,5.693402661217584
1,2,6,0,1,general_en,4608,5.712268299526638
1,2,6,0,2,math_ko,4608,5.723623487684462
1,2,6,0,3,math_en,4608,5.683880607287089
1,2,6,0,4,code,4608,5.717670255237156
1,2,6,0,5,reasoning,4608,5.731749534606934
1,2,6,0,6,translation,4608,5.736871812078688
1,2,7,0,0,general_ko,4608,5.691790620485942
1,2,7,0,1,general_en,4608,5.712709903717041
1,2,7,0,2,math_ko,4608,5.72207232316335
1,2,7,0,3,math_en,4608,5.684070971277025
1,2,7,0,4,code,4608,5.715473373730977
1,2,7,0,5,reasoning,4608,5.730811264779833
1,2,7,0,6,translation,4608,5.737149529986912
1,2,8,0,0,general_ko,4608,5.693258576922947
1,2,8,0,1,general_en,4608,5.7134608957502575
1,2,8,0,2,math_ko,4608,5.720987810028924
1,2,8,0,3,math_en,4608,5.684994101524353
1,2,8,0,4,code,4608,5.716289851400587
1,2,8,0,5,reasoning,4608,5.7307316064834595
1,2,8,0,6,translation,4608,5.735361112488641
1,2,1,1500,0,general_ko,4608,0.7403127286169264
1,2,1,1500,1,general_en,4608,0.7318766034311719
1,2,1,1500,2,math_ko,4608,0.5487981115778288
1,2,1,1500,3,math_en,4608,0.7597655786408318
