seed,host_k,donor_k,swap_scope,layer_id,validation_loss,baseline_loss,delta_loss
1,2,5,all_layers,-1,1.0456715538388206,0.9478676205589658,0.09780393327985482
1,2,5,single_layer,0,0.9506808689662388,0.9478676205589658,0.002813248407273039
1,2,5,single_layer,1,0.9427203223818824,0.9478676205589658,-0.00514729817708337
1,2,5,single_layer,2,0.9601344153994605,0.9478676205589658,0.012266794840494755
1,2,5,single_layer,3,0.9515866779145741,0.9478676205589658,0.0037190573556082906
1,2,5,single_layer,4,0.9665814354306176,0.9478676205589658,0.0187138148716518
1,2,5,single_layer,5,0.9669708978562128,0.9478676205589658,0.019103277297247034
1,2,5,single_layer,6,0.959588368733724,0.9478676205589658,0.011720748174758211
1,2,5,single_layer,7,0.9589796520414806,0.9478676205589658,0.011112031482514828
1,2,6,all_layers,-1,1.0914490109398252,0.9478676205589658,0.14358139038085938
1,2,6,single_layer,0,0.979978743053618,0.9478676205589658,0.0321111224946522
1,2,6,single_layer,1,0.9690184820265997,0.9478676205589658,0.021150861467633897
1,2,6,single_layer,2,0.959044411068871,0.9478676205589658,0.011176790509905166
1,2,6,single_layer,3,0.9576737540108817,0.9478676205589658,0.009806133451915944
1,2,6,single_layer,4,0.9619689214797247,0.9478676205589658,0.014101300920758897
1,2,6,single_layer,5,0.9669965108235677,0.9478676205589658,0.01912889026460196
1,2,6,single_layer,6,0.9744738624209449,0.9478676205589658,0.02660624186197913
1,2,6,single_layer,7,0.9763563246954055,0.9478676205589658,0.02848870413643967
1,2,7,all_layers,-1,1.0923145839146204,0.9478676205589658,0.14444696335565466
1,2,7,single_layer,0,0.9742549714587984,0.9478676205589658,0.026387350899832573
1,2,7,single_layer,1,0.9775138128371466,0.9478676205589658,0.029646192278180772
1,2,7,single_layer,2,0.94091796875,0.9478676205589658,-0.006949651808965784
1,2,7,single_layer,3,0.9615016210646856,0.9478676205589658,0.013634000505719834
1,2,7,single_layer,4,0.9638680957612538,0.9478676205589658,0.016000475202287978
1,2,7,single_layer,5,0.9745104653494698,0.9478676205589658,0.02664284479050405
1,2,7,single_layer,6,0.965607416062128,0.9478676205589658,0.01773979550316218
1,2,7,single_layer,7,0.9869926089332217,0.9478676205589658,0.03912498837425593
1,2,8,all_layers,-1,1.1109021504720051,0.9478676205589658,0.16303452991303935
1,2,8,single_layer,0,0.9946769532703218,0.9478676205589658,0.04680933271135601
1,2,8,single_layer,1,0.9690337408156622,0.9478676205589658,0.021166120256696397
1,2,8,single_layer,2,0.9425505683535621,0.9478676205589658,-0.005317052205403683
1,2,8,single_layer,3,0.9403546651204427,0.9478676205589658,-0.007512955438523039
1,2,8,single_layer,4,0.9765424274262928,0.9478676205589658,0.02867480686732704
1,2,8,single_layer,5,0.9699390956333706,0.9478676205589658,0.022071475074404767
1,2,8,single_layer,6,0.9800405956449962,0.9478676205589658,0.03217297508603045
1,2,8,single_layer,7,0.9924467177618117,0.9478676205589658,0.04457909720284592
1,3,1,all_layers,-1,1.0352523440406436,0.8408350263323102,0.19441731770833337
1,3,1,single_layer,0,0.8679442632765997,0.8408350263323102,0.02710923694428946
1,3,1,single_layer,1,0.8539246150425502,0.8408350263323102,0.013089588710240019
1,3,1,single_layer,2,0.8664045787992931,0.8408350263323102,0.025569552466982892
1,3,1,single_layer,3,0.8446744283040365,0.8408350263323102,0.003839401971726275
1,3,1,single_layer,4,0.8486170087541852,0.8408350263323102,0.007781982421875
1,3,1,single_layer,5,0.836519059680757,0.8408350263323102,-0.004315966651553205
1,3,1,single_layer,6,0.834573473249163,0.8408350263323102,-0.006261553083147242
1,3,1,single_layer,7,0.8218605404808408,0.8408350263323102,-0.018974485851469436
1,3,2,all_layers,-1,0.7924110775902158,0.8408350263323102,-0.048423948742094436
1,3,2,single_layer,0,0.8160934448242188,0.8408350263323102,-0.02474158150809147
1,3,2,single_layer,1,0.8460166567847842,0.8408350263323102,0.005181630452473995
1,3,2,single_layer,2,0.8345077151343936,0.8408350263323102,-0.00632731119791663
1,3,2,single_layer,3,0.852959224155971,0.8408350263323102,0.01212419782366081
1,3,2,single_layer,4,0.8364060719807943,0.8408350263323102,-0.0044289543515159124
1,3,2,single_layer,5,0.8323013668968564,0.8408350263323102,-0.008533659435453811
1,3,2,single_layer,6,0.832284654889788,0.8408350263323102,-0.008550371442522242
1,3,2,single_layer,7,0.8335491362072173,0.8408350263323102,-0.007285890125092953
1,3,3,all_layers,-1,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,0,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,1,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,2,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,3,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,4,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,5,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,6,0.8408350263323102,0.8408350263323102,0.0
1,3,3,single_layer,7,0.8408350263323102,0.8408350263323102,0.0
1,3,4,all_layers,-1,0.8045542580740792,0.8408350263323102,-0.03628076825823101
1,3,4,single_layer,0,0.8430817921956381,0.8408350263323102,0.0022467658633278376
1,3,4,single_layer,1,0.8239307403564453,0.8408350263323102,-0.016904285975864908
1,3,4,single_layer,2,0.840910139537993,0.8408350263323102,7.511320568276414e-05
1,3,4,single_layer,3,0.8583274114699591,0.8408350263323102,0.017492385137648836
1,3,4,single_layer,4,0.8292380741664341,0.8408350263323102,-0.011596952165876084
1,3,4,single_layer,5,0.8489845820835659,0.8408350263323102,0.008149555751255644
1,3,4,single_layer,6,0.8423762548537481,0.8408350263323102,0.0015412285214378985
1,3,4,single_layer,7,0.8434373764764695,0.8408350263323102,0.0026023501441593266
1,3,5,all_layers,-1,0.8426784333728609,0.8408350263323102,0.0018434070405506375
1,3,5,single_layer,0,0.8419415610177177,0.8408350263323102,0.0011065346854074454
1,3,5,single_layer,1,0.8338019053141276,0.8408350263323102,-0.007033121018182653
1,3,5,single_layer,2,0.8458108447846913,0.8408350263323102,0.004975818452381042
1,3,5,single_layer,3,0.8389312199183873,0.8408350263323102,-0.0019038064139229594
1,3,5,single_layer,4,0.8193808964320591,0.8408350263323102,-0.021454129900251084
1,3,5,single_layer,5,0.858196531023298,0.8408350263323102,0.01736150469098774
1,3,5,single_layer,6,0.8450628008161273,0.8408350263323102,0.0042277744838170594
1,3,5,single_layer,7,0.8379110608782087,0.8408350263323102,-0.0029239654541015625
1,3,6,all_layers,-1,0.8649060385567802,0.8408350263323102,0.024071012224469945
1,3,6,single_layer,0,0.8696832202729725,0.8408350263323102,0.028848193940662292
1,3,6,single_layer,1,0.8421384720575242,0.8408350263323102,0.0013034457252140141
1,3,6,single_layer,2,0.8474612463088262,0.8408350263323102,0.0066262199765160235
1,3,6,single_layer,3,0.8561947232200986,0.8408350263323102,0.015359696887788377
1,3,6,single_layer,4,0.8140144348144531,0.8408350263323102,-0.026820591517857095
1,3,6,single_layer,5,0.8634302048456102,0.8408350263323102,0.02259517851329995
1,3,6,single_layer,6,0.8472814105805897,0.8408350263323102,0.00644638424827948
1,3,6,single_layer,7,0.8492368970598493,0.8408350263323102,0.008401870727539062
1,3,7,all_layers,-1,0.8974173409598214,0.8408350263323102,0.05658231462751118
1,3,7,single_layer,0,0.8560901823497954,0.8408350263323102,0.015255156017485172
1,3,7,single_layer,1,0.8287342616489956,0.8408350263323102,-0.012100764683314669
1,3,7,single_layer,2,0.8395536513555617,0.8408350263323102,-0.0012813749767485172
1,3,7,single_layer,3,0.845650627499535,0.8408350263323102,0.004815601167224792
1,3,7,single_layer,4,0.8268877665201823,0.8408350263323102,-0.013947259812127966
1,3,7,single_layer,5,0.8568712870279948,0.8408350263323102,0.016036260695684534
1,3,7,single_layer,6,0.8519320715041387,0.8408350263323102,0.011097045171828523
1,3,7,single_layer,7,0.8511154538109189,0.8408350263323102,0.010280427478608689
1,3,8,all_layers,-1,0.8983907245454335,0.8408350263323102,0.05755569821312323
1,3,8,single_layer,0,0.8499731336321149,0.8408350263323102,0.009138107299804688
1,3,8,single_layer,1,0.8138117109026227,0.8408350263323102,-0.0270233154296875
1,3,8,single_layer,2,0.8446659814743769,0.8408350263323102,0.003830955142066661
1,3,8,single_layer,3,0.862793695359003,0.8408350263323102,0.021958669026692745
1,3,8,single_layer,4,0.8284071059454055,0.8408350263323102,-0.012427920386904767
1,3,8,single_layer,5,0.8546738397507441,0.8408350263323102,0.013838813418433848
1,3,8,single_layer,6,0.8419155847458613,0.8408350263323102,0.001080558413551036
1,3,8,single_layer,7,0.8441796075730097,0.8408350263323102,0.0033445812406994735
1,4,1,all_layers,-1,1.105735597156343,0.9599419548397973,0.14579364231654568
1,4,1,single_layer,0,1.0164845784505208,0.9599419548397973,0.056542623610723486
1,4,1,single_layer,1,0.986335209437779,0.9599419548397973,0.026393254597981697
1,4,1,single_layer,2,0.9815113430931455,0.9599419548397973,0.0215693882533482
1,4,1,single_layer,3,0.9848592849004836,0.9599419548397973,0.024917330060686305
1,4,1,single_layer,4,0.9688982282366071,0.9599419548397973,0.008956273396809822
1,4,1,single_layer,5,0.9755198160807291,0.9599419548397973,0.015577861240931856
1,4,1,single_layer,6,0.9460302080426898,0.9599419548397973,-0.013911746797107494
1,4,1,single_layer,7,0.9141315278552827,0.9599419548397973,-0.04581042698451454
1,4,2,all_layers,-1,0.9987383342924572,0.9599419548397973,0.0387963794526599
1,4,2,single_layer,0,0.9918093908400762,0.9599419548397973,0.03186743600027897
1,4,2,single_layer,1,0.9915294647216797,0.9599419548397973,0.031587509881882414
1,4,2,single_layer,2,0.9724850427536738,0.9599419548397973,0.012543087913876483
1,4,2,single_layer,3,0.9603904542468843,0.9599419548397973,0.00044849940708702185
1,4,2,single_layer,4,0.9632393973214286,0.9599419548397973,0.0032974424816313297
1,4,2,single_layer,5,0.967799322945731,0.9599419548397973,0.007857368105933737
1,4,2,single_layer,6,0.9602005368187314,0.9599419548397973,0.0002585819789341359
1,4,2,single_layer,7,0.9405671982538133,0.9599419548397973,-0.019374756585983977
1,4,3,all_layers,-1,0.9802035377139137,0.9599419548397973,0.02026158287411639
1,4,3,single_layer,0,0.9948447091238839,0.9599419548397973,0.03490275428408662
1,4,3,single_layer,1,0.9867344810849145,0.9599419548397973,0.026792526245117188
1,4,3,single_layer,2,0.9770491463797433,0.9599419548397973,0.017107191539946
1,4,3,single_layer,3,0.9490866888137091,0.9599419548397973,-0.010855266026088217
1,4,3,single_layer,4,0.9662838890438988,0.9599419548397973,0.0063419342041015625
1,4,3,single_layer,5,0.9608783721923828,0.9599419548397973,0.000936417352585539
1,4,3,single_layer,6,0.9556989215669178,0.9599419548397973,-0.004243033272879448
1,4,3,single_layer,7,0.9502825055803571,0.9599419548397973,-0.009659449259440178
1,4,4,all_layers,-1,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,0,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,1,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,2,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,3,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,4,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,5,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,6,0.9599419548397973,0.9599419548397973,0.0
1,4,4,single_layer,7,0.9599419548397973,0.9599419548397973,0.0
1,4,5,all_layers,-1,0.9549558730352492,0.9599419548397973,-0.00498608180454807
1,4,5,single_layer,0,1.0087005978538877,0.9599419548397973,0.048758643014090386
1,4,5,single_layer,1,0.980622064499628,0.9599419548397973,0.020680109659830692
1,4,5,single_layer,2,0.9625505719866071,0.9599419548397973,0.002608617146809822
1,4,5,single_layer,3,0.9507045745849609,0.9599419548397973,-0.009237380254836336
1,4,5,single_layer,4,0.9461114974248976,0.9599419548397973,-0.013830457414899633
1,4,5,single_layer,5,0.9653912498837426,0.9599419548397973,0.0054492950439453125
1,4,5,single_layer,6,0.9470639910016742,0.9599419548397973,-0.012877963838123119
1,4,5,single_layer,7,0.9662343888055711,0.9599419548397973,0.006292433965773836
1,4,6,all_layers,-1,0.960999534243629,0.9599419548397973,0.0010575794038317765
1,4,6,single_layer,0,1.0019344148181735,0.9599419548397973,0.041992459978376195
1,4,6,single_layer,1,0.9504047575451079,0.9599419548397973,-0.009537197294689381
1,4,6,single_layer,2,0.9645738147553944,0.9599419548397973,0.004631859915597114
1,4,6,single_layer,3,0.9467381068638393,0.9599419548397973,-0.013203847975957972
1,4,6,single_layer,4,0.9478165762765067,0.9599419548397973,-0.012125378563290545
1,4,6,single_layer,5,0.965399424235026,0.9599419548397973,0.005457469395228731
1,4,6,single_layer,6,0.9540612357003349,0.9599419548397973,-0.00588071913946242
1,4,6,single_layer,7,0.9685311998639788,0.9599419548397973,0.008589245024181569
1,4,7,all_layers,-1,0.9898191179547992,0.9599419548397973,0.02987716311500188
1,4,7,single_layer,0,0.9723732357933408,0.9599419548397973,0.012431280953543511
1,4,7,single_layer,1,0.9619614737374442,0.9599419548397973,0.0020195188976469547
1,4,7,single_layer,2,0.9730166480654762,0.9599419548397973,0.01307469322567889
1,4,7,single_layer,3,0.9528799511137462,0.9599419548397973,-0.007062003726051036
1,4,7,single_layer,4,0.9534070151192802,0.9599419548397973,-0.006534939720517108
1,4,7,single_layer,5,0.9644593738374256,0.9599419548397973,0.004517418997628364
1,4,7,single_layer,6,0.9539729527064732,0.9599419548397973,-0.005969002133324075
1,4,7,single_layer,7,0.9659249441964286,0.9599419548397973,0.00598298935663133
1,4,8,all_layers,-1,0.9889352889288039,0.9599419548397973,0.028993334089006617
1,4,8,single_layer,0,0.9918356395903087,0.9599419548397973,0.031893684750511464
1,4,8,single_layer,1,0.9711732410249256,0.9599419548397973,0.011231286185128364
1,4,8,single_layer,2,0.9641705467587426,0.9599419548397973,0.0042285919189453125
1,4,8,single_layer,3,0.9369654882521856,0.9599419548397973,-0.022976466587611655
1,4,8,single_layer,4,0.939452398390997,0.9599419548397973,-0.02048955644880024
1,4,8,single_layer,5,0.9710424514043898,0.9599419548397973,0.011100496564592555
1,4,8,single_layer,6,0.9501786004929316,0.9599419548397973,-0.009763354346865705
1,4,8,single_layer,7,0.9618803660074869,0.9599419548397973,0.0019384111676896687
1,5,1,all_layers,-1,0.9604702904110863,0.8744252522786459,0.08604503813244047
1,5,1,single_layer,0,0.8646187555222284,0.8744252522786459,-0.009806496756417427
1,5,1,single_layer,1,0.8832690829322452,0.8744252522786459,0.008843830653599283
1,5,1,single_layer,2,0.8873145693824405,0.8744252522786459,0.012889317103794595
1,5,1,single_layer,3,0.8999637422107515,0.8744252522786459,0.025538489932105612
1,5,1,single_layer,4,0.9080919538225446,0.8744252522786459,0.033666701543898725
1,5,1,single_layer,5,0.8946505955287388,0.8744252522786459,0.020225343250092953
1,5,1,single_layer,6,0.8785059792654855,0.8744252522786459,0.004080726986839589
1,5,1,single_layer,7,0.8360628400530133,0.8744252522786459,-0.038362412225632525
1,5,2,all_layers,-1,0.8740558624267578,0.8744252522786459,-0.00036938985188805784
1,5,2,single_layer,0,0.8703644162132627,0.8744252522786459,-0.004060836065383211
1,5,2,single_layer,1,0.8914843967982701,0.8744252522786459,0.017059144519624203
1,5,2,single_layer,2,0.8898058391752697,0.8744252522786459,0.015380586896623805
1,5,2,single_layer,3,0.8752790178571429,0.8744252522786459,0.0008537655784970344
1,5,2,single_layer,4,0.8800452096121651,0.8744252522786459,0.0056199573335192765
1,5,2,single_layer,5,0.8827180408296131,0.8744252522786459,0.008292788550967267
1,5,2,single_layer,6,0.8721974690755209,0.8744252522786459,-0.002227783203125
1,5,2,single_layer,7,0.8559163411458334,0.8744252522786459,-0.0185089111328125
1,5,3,all_layers,-1,0.8567297799246651,0.8744252522786459,-0.017695472353980723
1,5,3,single_layer,0,0.8483427138555617,0.8744252522786459,-0.026082538423084167
1,5,3,single_layer,1,0.8800482977004278,0.8744252522786459,0.005623045421781936
1,5,3,single_layer,2,0.8931150890531994,0.8744252522786459,0.018689836774553492
1,5,3,single_layer,3,0.8755710238502139,0.8744252522786459,0.0011457715715680328
1,5,3,single_layer,4,0.8812257675897508,0.8744252522786459,0.006800515311104927
1,5,3,single_layer,5,0.8738554999941871,0.8744252522786459,-0.0005697522844587688
1,5,3,single_layer,6,0.8764908200218564,0.8744252522786459,0.002065567743210539
1,5,3,single_layer,7,0.8646707080659413,0.8744252522786459,-0.009754544212704608
1,5,4,all_layers,-1,0.8568748292468843,0.8744252522786459,-0.017550423031761575
1,5,4,single_layer,0,0.8749821980794271,0.8744252522786459,0.00055694580078125
1,5,4,single_layer,1,0.8810130528041294,0.8744252522786459,0.006587800525483578
1,5,4,single_layer,2,0.8901648748488653,0.8744252522786459,0.015739622570219436
1,5,4,single_layer,3,0.8649222964332217,0.8744252522786459,-0.009502955845424155
1,5,4,single_layer,4,0.8785486675444103,0.8744252522786459,0.00412341526576443
1,5,4,single_layer,5,0.8795327686128163,0.8744252522786459,0.005107516334170392
1,5,4,single_layer,6,0.8793371291387648,0.8744252522786459,0.004911876860118958
1,5,4,single_layer,7,0.8688677833193824,0.8744252522786459,-0.005557468959263456
1,5,5,all_layers,-1,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,0,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,1,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,2,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,3,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,4,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,5,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,6,0.8744252522786459,0.8744252522786459,0.0
1,5,5,single_layer,7,0.8744252522786459,0.8744252522786459,0.0
1,5,6,all_layers,-1,0.8707357134137835,0.8744252522786459,-0.0036895388648623406
1,5,6,single_layer,0,0.8743944622221447,0.8744252522786459,-3.079005650119537e-05
1,5,6,single_layer,1,0.8715324401855469,0.8744252522786459,-0.0028928120930989953
1,5,6,single_layer,2,0.8820842561267671,0.8744252522786459,0.0076590038481212375
1,5,6,single_layer,3,0.8615304856073289,0.8744252522786459,-0.012894766671316948
1,5,6,single_layer,4,0.8730728512718564,0.8744252522786459,-0.001352401006789461
1,5,6,single_layer,5,0.8695260002499535,0.8744252522786459,-0.004899252028692347
1,5,6,single_layer,6,0.8757338750930059,0.8744252522786459,0.001308622814360061
1,5,6,single_layer,7,0.8742772056942895,0.8744252522786459,-0.00014804658435640938
1,5,7,all_layers,-1,0.8618730817522321,0.8744252522786459,-0.012552170526413775
1,5,7,single_layer,0,0.8842228480747768,0.8744252522786459,0.009797595796130931
1,5,7,single_layer,1,0.8690503438313802,0.8744252522786459,-0.005374908447265625
1,5,7,single_layer,2,0.8771959940592448,0.8744252522786459,0.0027707417805988843
1,5,7,single_layer,3,0.8692459833054316,0.8744252522786459,-0.005179268973214302
1,5,7,single_layer,4,0.8745216187976655,0.8744252522786459,9.636651901967497e-05
1,5,7,single_layer,5,0.8763691130138579,0.8744252522786459,0.0019438607352120219
1,5,7,single_layer,6,0.8784832727341425,0.8744252522786459,0.004058020455496636
1,5,7,single_layer,7,0.8785551161993117,0.8744252522786459,0.004129863920665833
1,5,8,all_layers,-1,0.8748415084112258,0.8744252522786459,0.00041625613257989524
1,5,8,single_layer,0,0.8849670773460752,0.8744252522786459,0.010541825067429289
1,5,8,single_layer,1,0.8773144313267299,0.8744252522786459,0.0028891790480840562
1,5,8,single_layer,2,0.8744198935372489,0.8744252522786459,-5.3587413969546915e-06
1,5,8,single_layer,3,0.8752159845261347,0.8744252522786459,0.0007907322474888234
1,5,8,single_layer,4,0.8780512128557477,0.8744252522786459,0.00362596057710185
1,5,8,single_layer,5,0.8774717421758742,0.8744252522786459,0.0030464898972283327
1,5,8,single_layer,6,0.8837289356050038,0.8744252522786459,0.009303683326357892
1,5,8,single_layer,7,0.8771863664899554,0.8744252522786459,0.0027611142113095344
1,6,1,all_layers,-1,0.9267495473225912,0.8457367306663877,0.08101281665620352
1,6,1,single_layer,0,0.8437928699311756,0.8457367306663877,-0.0019438607352120219
1,6,1,single_layer,1,0.8564785548618862,0.8457367306663877,0.010741824195498517
1,6,1,single_layer,2,0.8437777019682384,0.8457367306663877,-0.0019590286981492344
1,6,1,single_layer,3,0.8615499223981585,0.8457367306663877,0.01581319173177087
1,6,1,single_layer,4,0.8681201026553199,0.8457367306663877,0.022383371988932255
1,6,1,single_layer,5,0.8685540698823475,0.8457367306663877,0.022817339215959853
1,6,1,single_layer,6,0.8358302343459356,0.8457367306663877,-0.00990649632045204
1,6,1,single_layer,7,0.8264800480433873,0.8457367306663877,-0.0192566826230004
1,6,2,all_layers,-1,0.8264124734061105,0.8457367306663877,-0.0193242572602772
1,6,2,single_layer,0,0.8482716878255209,0.8457367306663877,0.002534957159133211
1,6,2,single_layer,1,0.8532987322126117,0.8457367306663877,0.007562001546223995
1,6,2,single_layer,2,0.8244804200671968,0.8457367306663877,-0.021256310599190864
1,6,2,single_layer,3,0.8439955938430059,0.8457367306663877,-0.0017411368233817281
1,6,2,single_layer,4,0.8530868348621187,0.8457367306663877,0.007350104195731011
1,6,2,single_layer,5,0.8474486214773995,0.8457367306663877,0.0017118908110118625
1,6,2,single_layer,6,0.8397892543247768,0.8457367306663877,-0.005947476341610858
1,6,2,single_layer,7,0.8243126642136347,0.8457367306663877,-0.021424066452752966
1,6,3,all_layers,-1,0.852086930047898,0.8457367306663877,0.00635019938151038
1,6,3,single_layer,0,0.8444693429129464,0.8457367306663877,-0.0012673877534412625
1,6,3,single_layer,1,0.8421109517415365,0.8457367306663877,-0.003625778924851164
1,6,3,single_layer,2,0.8353823707217262,0.8457367306663877,-0.010354359944661495
1,6,3,single_layer,3,0.8479991186232794,0.8457367306663877,0.0022623879568917094
1,6,3,single_layer,4,0.8519487835112072,0.8457367306663877,0.006212052844819516
1,6,3,single_layer,5,0.8370584760393415,0.8457367306663877,-0.008678254627046189
1,6,3,single_layer,6,0.8408217657180059,0.8457367306663877,-0.004914964948381728
1,6,3,single_layer,7,0.8293603261311849,0.8457367306663877,-0.016376404535202727
1,6,4,all_layers,-1,0.8405388423374721,0.8457367306663877,-0.005197888328915545
1,6,4,single_layer,0,0.8531614031110492,0.8457367306663877,0.007424672444661495
1,6,4,single_layer,1,0.8284497942243304,0.8457367306663877,-0.017286936442057255
1,6,4,single_layer,2,0.8383514767601377,0.8457367306663877,-0.00738525390625
1,6,4,single_layer,3,0.8464851379394531,0.8457367306663877,0.0007484072730654656
1,6,4,single_layer,4,0.8478224618094308,0.8457367306663877,0.0020857311430431125
1,6,4,single_layer,5,0.8350499471028646,0.8457367306663877,-0.010686783563523039
1,6,4,single_layer,6,0.8455898648216611,0.8457367306663877,-0.0001468658447265625
1,6,4,single_layer,7,0.8436568123953683,0.8457367306663877,-0.0020799182710193875
1,6,5,all_layers,-1,0.851848874773298,0.8457367306663877,0.0061121441069103
1,6,5,single_layer,0,0.858177003406343,0.8457367306663877,0.012440272739955294
1,6,5,single_layer,1,0.832778567359561,0.8457367306663877,-0.012958163306826642
1,6,5,single_layer,2,0.836730230422247,0.8457367306663877,-0.009006500244140625
1,6,5,single_layer,3,0.8485258193243117,0.8457367306663877,0.0027890886579240437
1,6,5,single_layer,4,0.8494518824986049,0.8457367306663877,0.003715151832217267
1,6,5,single_layer,5,0.844523202805292,0.8457367306663877,-0.0012135278610956313
1,6,5,single_layer,6,0.8550084431966146,0.8457367306663877,0.009271712530226961
1,6,5,single_layer,7,0.8375065213158017,0.8457367306663877,-0.008230209350585938
1,6,6,all_layers,-1,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,0,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,1,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,2,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,3,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,4,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,5,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,6,0.8457367306663877,0.8457367306663877,0.0
1,6,6,single_layer,7,0.8457367306663877,0.8457367306663877,0.0
1,6,7,all_layers,-1,0.8424976893833706,0.8457367306663877,-0.003239041283017108
1,6,7,single_layer,0,0.8589615594773066,0.8457367306663877,0.01322482881091891
1,6,7,single_layer,1,0.8321536836170015,0.8457367306663877,-0.013583047049386177
1,6,7,single_layer,2,0.8423265729631696,0.8457367306663877,-0.003410157703218064
1,6,7,single_layer,3,0.846085684640067,0.8457367306663877,0.00034895397367928904
1,6,7,single_layer,4,0.8462740580240885,0.8457367306663877,0.0005373273577008453
1,6,7,single_layer,5,0.837508791968936,0.8457367306663877,-0.008227938697451642
1,6,7,single_layer,6,0.8534662155877977,0.8457367306663877,0.0077294849214100125
1,6,7,single_layer,7,0.8479686918712798,0.8457367306663877,0.002231961204892108
1,6,8,all_layers,-1,0.8231767926897321,0.8457367306663877,-0.022559937976655564
1,6,8,single_layer,0,0.8424219403948102,0.8457367306663877,-0.003314790271577439
1,6,8,single_layer,1,0.8290953863234747,0.8457367306663877,-0.016641344342912978
1,6,8,single_layer,2,0.8249698820568266,0.8457367306663877,-0.020766848609561017
1,6,8,single_layer,3,0.8485056559244791,0.8457367306663877,0.0027689252580914703
1,6,8,single_layer,4,0.8526825677780878,0.8457367306663877,0.006945837111700159
1,6,8,single_layer,5,0.8435316539946056,0.8457367306663877,-0.002205076671782047
1,6,8,single_layer,6,0.8531425112769717,0.8457367306663877,0.007405780610584056
1,6,8,single_layer,7,0.8489474341982887,0.8457367306663877,0.0032107035319010047
1,7,1,all_layers,-1,0.8604521978469122,0.7932107107979911,0.06724148704892108
1,7,1,single_layer,0,0.7995084126790365,0.7932107107979911,0.006297701881045392
1,7,1,single_layer,1,0.8021920522054037,0.7932107107979911,0.00898134140741258
1,7,1,single_layer,2,0.7931042625790551,0.7932107107979911,-0.00010644821893601719
1,7,1,single_layer,3,0.7941758292061942,0.7932107107979911,0.000965118408203125
1,7,1,single_layer,4,0.8106585911342076,0.7932107107979911,0.01744788033621647
1,7,1,single_layer,5,0.7956979842413039,0.7932107107979911,0.0024872734433127874
1,7,1,single_layer,6,0.7729806445893788,0.7932107107979911,-0.02023006620861234
1,7,1,single_layer,7,0.7498143513997396,0.7932107107979911,-0.04339635939825148
1,7,2,all_layers,-1,0.7744307745070684,0.7932107107979911,-0.018779936290922672
1,7,2,single_layer,0,0.8125588553292411,0.7932107107979911,0.01934814453125
1,7,2,single_layer,1,0.7915331522623698,0.7932107107979911,-0.0016775585356213485
1,7,2,single_layer,2,0.7890223548525855,0.7932107107979911,-0.004188355945405564
1,7,2,single_layer,3,0.7990513756161645,0.7932107107979911,0.005840664818173358
1,7,2,single_layer,4,0.7801767985026041,0.7932107107979911,-0.013033912295386973
1,7,2,single_layer,5,0.7903983706519717,0.7932107107979911,-0.0028123401460193875
1,7,2,single_layer,6,0.7727964492071242,0.7932107107979911,-0.0204142615908669
1,7,2,single_layer,7,0.7701922825404576,0.7932107107979911,-0.02301842825753353
1,7,3,all_layers,-1,0.7910355159214565,0.7932107107979911,-0.002175194876534614
1,7,3,single_layer,0,0.8014769781203497,0.7932107107979911,0.008266267322358578
1,7,3,single_layer,1,0.798776354108538,0.7932107107979911,0.005565643310546875
1,7,3,single_layer,2,0.7891638619559151,0.7932107107979911,-0.004046848842075956
1,7,3,single_layer,3,0.7926664806547619,0.7932107107979911,-0.0005442301432292407
1,7,3,single_layer,4,0.788819085984003,0.7932107107979911,-0.0043916248139881375
