seed,pair,layer_id,total_logit_mse,router_contribution,representation_contribution,router_share,representation_share,router_component_mse,representation_component_mse,interaction_mse,mean_abs_decomposition_residual,num_values
0,1-6,6,0.564938465754191,0.20477804967335292,0.36016043594905306,0.36247850356582617,0.6375215316029862,0.16649670544124784,0.32187908036368235,0.10099737417130243,1.2126596023639042e-12,172032
0,1-6,7,0.5783386116936093,0.2372366502171471,0.3411019643147786,0.4102037204855167,0.5897962844221902,0.19381011100042433,0.2976754307746887,0.09019939246631804,8.661854302599316e-13,172032
0,1-7,0,0.10675590662729173,0.09465164371899196,0.012104267343169167,0.8866173939156509,0.1133826476264945,0.09482933935664949,0.012281965286958785,0.005173194044757457,3.4647417210397264e-13,172032
0,1-7,1,0.181022652557918,0.0877081865356082,0.09331446318399339,0.48451497807737665,0.5154850062432796,0.08356186960424695,0.08916814554305304,0.023477884275572642,8.661854302599316e-13,172032
0,1-7,2,0.25510627598989577,0.09893796699387687,0.15616831893012637,0.3878303919022188,0.6121696470388359,0.09014626060213361,0.14737661537669955,0.04148564061948231,6.929483442079453e-13,172032
0,1-7,3,0.38200992061978295,0.15255609722364516,0.22945383900687807,0.39935113982415466,0.6006489010405963,0.12686207322847276,0.2037598206883385,0.07470535806247167,5.19711258155959e-13,172032
0,1-7,4,0.5034350043251401,0.18861448480969384,0.31482053370702834,0.3746550859381213,0.6253449422513807,0.14824803670247397,0.274454082761492,0.09871619939804077,2.598556290779795e-12,172032
0,1-7,5,0.5579736686888195,0.21375127349581038,0.3442224150612241,0.383084875668244,0.6169151599395564,0.16891220353898548,0.2993833309128171,0.11181049403690156,3.4647417210397264e-13,172032
0,1-7,6,0.5739395902270362,0.2166421441804795,0.35729746023813885,0.37746506404059227,0.6225349606860208,0.1787442025684175,0.3193994959195455,0.1057080796786717,1.9056079465718497e-12,172032
0,1-7,7,0.6021166585740589,0.24129639069239298,0.3608202763966152,0.4007469105137108,0.5992531036279827,0.19313383670080275,0.31265772808165776,0.09756027942612058,2.598556290779795e-12,172032
0,1-8,0,0.10778549455461048,0.09561492431731451,0.012170574317375818,0.8870852679427134,0.11291476991098731,0.09563875907943362,0.012194410676047915,0.005256483863506999,5.19711258155959e-13,172032
0,1-8,1,0.1835788232939584,0.0906502590292976,0.09292856994129363,0.4937947493221617,0.5062052815998844,0.08574762727533068,0.08802593534901029,0.023489961666720256,8.661854302599316e-13,172032
0,1-8,2,0.2532454218183245,0.10103823883192879,0.15220718014807927,0.3989736047604151,0.601026384031815,0.09227026218459719,0.14343919498579843,0.042425028270199186,8.661854302599316e-13,172032
0,1-8,3,0.397370906103225,0.15921248424620854,0.23815841618038358,0.4006646732331479,0.5993353124813753,0.12904506921768188,0.2079909954752241,0.07688419662770771,3.4647417210397264e-13,172032
0,1-8,4,0.49302849883124944,0.1926336543900626,0.3003948586327689,0.39071504963041903,0.6092849791540875,0.1507798092705863,0.2585410049983433,0.0966414865993318,8.661854302599316e-13,172032
0,1-8,5,0.540666347458249,0.21117323920840309,0.32949310824984596,0.3905795879494981,0.6094204120505019,0.17262489738918485,0.29094477210726055,0.11148722682680402,1.039422516311918e-12,172032
0,1-8,6,0.5956981806528001,0.23866504714602516,0.35703316188993905,0.4006476012474679,0.5993524463994194,0.19645040943509057,0.3148185099874224,0.11108766567139398,1.3858966884158906e-12,172032
0,1-8,7,0.5894499563035511,0.2511796695845468,0.3382703009105864,0.42612552074767807,0.5738745033282964,0.20385760068893433,0.29094823769160677,0.0971134276617141,2.2520821186758224e-12,172032
0,2-3,0,0.02701900615578606,0.02073672041296959,0.006282285565421695,0.7674864239419431,0.23251356949250176,0.019939027726650238,0.005484593544332754,0.00013573283130036934,0.0,172032
0,2-3,1,0.08036313312394279,0.023893914761997405,0.056469219781103586,0.2973243306124737,0.7026756870468452,0.01918835441271464,0.05176366085097903,0.0013552279255929448,0.0,172032
0,2-3,2,0.15345139730544316,0.030683385119551702,0.12276801892689296,0.19995507149717767,0.8000449724320509,0.02103145509248688,0.11311608411016918,0.004255414097791626,0.0,172032
