pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
2-8,spearman,mean_abs_delta_loss,8,-0.146458137265372,0.047619047619047616,0.6758374348282814,0.2580132238596441
2-8,top1_agreement,up_delta_loss,8,-0.5399691055510245,-0.5238095238095238,0.40018233041914686,0.09316132942007649
2-8,top1_agreement,down_delta_loss,8,-0.13460929852712472,-0.19047619047619047,0.40018233041914686,0.4228651182992118
2-8,top1_agreement,mean_abs_delta_loss,8,-0.297730135125663,-0.2619047619047619,0.40018233041914686,0.2580132238596441
2-8,top_pair_overlap,up_delta_loss,8,0.19448247860280352,0.13746434980705374,0.04678362573099415,0.09316132942007649
2-8,top_pair_overlap,down_delta_loss,8,0.0038517520648363454,-0.12371791482634838,0.04678362573099415,0.4228651182992118
2-8,top_pair_overlap,mean_abs_delta_loss,8,0.06435197955789157,0.0549857399228215,0.04678362573099415,0.2580132238596441
3-4,coactivation_cosine,up_delta_loss,8,0.7531111437974737,0.5952380952380952,0.9723054390531487,-0.007734545905675204
3-4,coactivation_cosine,down_delta_loss,8,-0.4879063792321218,-0.5476190476190477,0.9723054390531487,0.02333020362707358
3-4,coactivation_cosine,mean_abs_delta_loss,8,-0.6662641866587501,-0.7142857142857143,0.9723054390531487,0.015532374766374393
3-4,nestedness,up_delta_loss,8,0.7063315914624765,0.23809523809523808,0.6720014299665179,-0.007734545905675204
3-4,nestedness,down_delta_loss,8,-0.42849772708149214,-0.42857142857142855,0.6720014299665179,0.02333020362707358
3-4,nestedness,mean_abs_delta_loss,8,-0.6012487894762463,-0.38095238095238093,0.6720014299665179,0.015532374766374393
3-4,spearman,up_delta_loss,8,0.820063672819723,0.30952380952380953,0.7727455347776413,-0.007734545905675204
3-4,spearman,down_delta_loss,8,-0.43114134744091864,-0.38095238095238093,0.7727455347776413,0.02333020362707358
3-4,spearman,mean_abs_delta_loss,8,-0.6441843122991766,-0.35714285714285715,0.7727455347776413,0.015532374766374393
3-4,top1_agreement,up_delta_loss,8,0.4898106136554329,0.3333333333333333,0.5273587665860615,-0.007734545905675204
3-4,top1_agreement,down_delta_loss,8,-0.19100759704566142,-0.38095238095238093,0.5273587665860615,0.02333020362707358
3-4,top1_agreement,mean_abs_delta_loss,8,-0.33075948013656337,-0.2857142857142857,0.5273587665860615,0.015532374766374393
3-4,top_pair_overlap,up_delta_loss,8,-0.7170684484779316,-0.7119914934033427,0.16613992088063295,-0.007734545905675204
3-4,top_pair_overlap,down_delta_loss,8,0.24360823622936711,0.25779002347362406,0.16613992088063295,0.02333020362707358
3-4,top_pair_overlap,mean_abs_delta_loss,8,0.45497382401044545,0.5524071931577659,0.16613992088063295,0.015532374766374393
3-5,coactivation_cosine,up_delta_loss,8,0.284273290116732,-0.047619047619047616,0.969743237365281,-0.004055023193359368
3-5,coactivation_cosine,down_delta_loss,8,-0.25411969709122484,-0.14285714285714285,0.969743237365281,0.05477516976968638
3-5,coactivation_cosine,mean_abs_delta_loss,8,-0.2974642275804954,-0.19047619047619047,0.969743237365281,0.029711712669167254
3-5,nestedness,up_delta_loss,8,0.08210052035438814,-0.23809523809523808,0.7325949694113756,-0.004055023193359368
3-5,nestedness,down_delta_loss,8,-0.2828754358054477,-0.30952380952380953,0.7325949694113756,0.05477516976968638
3-5,nestedness,mean_abs_delta_loss,8,-0.30315746749688943,-0.2857142857142857,0.7325949694113756,0.029711712669167254
3-5,spearman,up_delta_loss,8,0.6099774246913525,0.47619047619047616,0.7660620659589767,-0.004055023193359368
3-5,spearman,down_delta_loss,8,-0.6979864073679929,-0.5238095238095238,0.7660620659589767,0.05477516976968638
3-5,spearman,mean_abs_delta_loss,8,-0.7785622442701753,-0.6190476190476191,0.7660620659589767,0.029711712669167254
3-5,top1_agreement,up_delta_loss,8,0.10207891007806466,0.11904761904761904,0.5094338068886408,-0.004055023193359368
3-5,top1_agreement,down_delta_loss,8,0.3086498128665924,0.2857142857142857,0.5094338068886408,0.05477516976968638
3-5,top1_agreement,mean_abs_delta_loss,8,0.21931546845122918,0.14285714285714285,0.5094338068886408,0.029711712669167254
3-5,top_pair_overlap,up_delta_loss,8,-0.3972021989358621,-0.3779644730092272,0.09649122807017543,-0.004055023193359368
3-5,top_pair_overlap,down_delta_loss,8,-0.008758681785724233,-0.2519763153394848,0.09649122807017543,0.05477516976968638
