seed,pair,layer_id,intersection_size,count,share
1,2-8,5,2,19116,0.5926339285714286
1,2-8,6,0,1825,0.05657862103174603
1,2-8,6,1,13419,0.416015625
1,2-8,6,2,17012,0.527405753968254
1,2-8,7,0,1220,0.03782242063492063
1,2-8,7,1,10224,0.3169642857142857
1,2-8,7,2,20812,0.6452132936507936
1,2-8,-1,0,7414,0.02873108878968254
1,2-8,-1,1,66861,0.2591029575892857
1,2-8,-1,2,183773,0.7121659536210317
1,3-4,0,0,23,0.0007130456349206349
1,3-4,0,1,1441,0.04467385912698413
1,3-4,0,2,10483,0.3249937996031746
1,3-4,0,3,20309,0.6296192956349206
1,3-4,1,0,204,0.006324404761904762
1,3-4,1,1,3197,0.09911334325396826
1,3-4,1,2,13926,0.43173363095238093
1,3-4,1,3,14929,0.46282862103174605
1,3-4,2,0,474,0.014694940476190476
1,3-4,2,1,5443,0.1687437996031746
1,3-4,2,2,15548,0.4820188492063492
1,3-4,2,3,10791,0.3345424107142857
1,3-4,3,0,754,0.023375496031746032
1,3-4,3,1,7239,0.22442336309523808
1,3-4,3,2,16443,0.509765625
1,3-4,3,3,7820,0.24243551587301587
1,3-4,4,0,1228,0.038070436507936505
1,3-4,4,1,9130,0.28304811507936506
1,3-4,4,2,15662,0.4855530753968254
1,3-4,4,3,6236,0.19332837301587302
1,3-4,5,0,1146,0.03552827380952381
1,3-4,5,1,9759,0.3025483630952381
1,3-4,5,2,15549,0.48204985119047616
1,3-4,5,3,5802,0.17987351190476192
1,3-4,6,0,1080,0.033482142857142856
1,3-4,6,1,9557,0.2962859623015873
1,3-4,6,2,15846,0.49125744047619047
1,3-4,6,3,5773,0.17897445436507936
1,3-4,7,0,833,0.025824652777777776
1,3-4,7,1,8017,0.24854290674603174
1,3-4,7,2,15808,0.49007936507936506
1,3-4,7,3,7598,0.2355530753968254
1,3-4,-1,0,5742,0.022251674107142856
1,3-4,-1,1,53783,0.2084224640376984
1,3-4,-1,2,119265,0.46218145461309523
1,3-4,-1,3,79258,0.3071444072420635
1,3-5,0,0,47,0.001457093253968254
1,3-5,0,1,727,0.02253844246031746
1,3-5,0,2,7289,0.2259734623015873
1,3-5,0,3,24193,0.750031001984127
1,3-5,1,0,50,0.0015500992063492063
1,3-5,1,1,1709,0.05298239087301587
1,3-5,1,2,10458,0.32421875
1,3-5,1,3,20039,0.6212487599206349
1,3-5,2,0,301,0.009331597222222222
1,3-5,2,1,3610,0.1119171626984127
1,3-5,2,2,13618,0.4221850198412698
1,3-5,2,3,14727,0.45656622023809523
1,3-5,3,0,495,0.015345982142857142
1,3-5,3,1,5281,0.16372147817460317
1,3-5,3,2,14822,0.4595114087301587
1,3-5,3,3,11658,0.36142113095238093
1,3-5,4,0,765,0.023716517857142856
1,3-5,4,1,6675,0.20693824404761904
1,3-5,4,2,15431,0.47839161706349204
1,3-5,4,3,9385,0.29095362103174605
1,3-5,5,0,1004,0.031125992063492064
1,3-5,5,1,7019,0.2176029265873016
1,3-5,5,2,15350,0.47588045634920634
1,3-5,5,3,8883,0.275390625
1,3-5,6,0,815,0.025266617063492064
1,3-5,6,1,7665,0.23763020833333334
1,3-5,6,2,15523,0.4812437996031746
1,3-5,6,3,8253,0.255859375
1,3-5,7,0,583,0.018074156746031748
1,3-5,7,1,6027,0.18684895833333334
1,3-5,7,2,14767,0.4578062996031746
1,3-5,7,3,10879,0.3372705853174603
1,3-5,-1,0,4060,0.015733506944444444
1,3-5,-1,1,38713,0.15002247643849206
1,3-5,-1,2,107258,0.41565135168650796
1,3-5,-1,3,108017,0.4185926649305556
1,3-6,0,0,20,0.0006200396825396825
1,3-6,0,1,586,0.0181671626984127
1,3-6,0,2,5684,0.1762152777777778
1,3-6,0,3,25966,0.8049975198412699
1,3-6,1,0,16,0.000496031746031746
1,3-6,1,1,1223,0.037915426587301584
1,3-6,1,2,8523,0.2642299107142857
1,3-6,1,3,22494,0.6973586309523809
1,3-6,2,0,165,0.005115327380952381
1,3-6,2,1,2588,0.08023313492063493
1,3-6,2,2,12214,0.37865823412698413
1,3-6,2,3,17289,0.5359933035714286
1,3-6,3,0,309,0.009579613095238096
1,3-6,3,1,4119,0.12769717261904762
1,3-6,3,2,13880,0.4303075396825397
1,3-6,3,3,13948,0.4324156746031746
1,3-6,4,0,437,0.013547867063492064
1,3-6,4,1,5454,0.16908482142857142
1,3-6,4,2,15097,0.46803695436507936
1,3-6,4,3,11268,0.34933035714285715
1,3-6,5,0,676,0.020957341269841268
1,3-6,5,1,5838,0.18098958333333334
1,3-6,5,2,14909,0.46220858134920634
1,3-6,5,3,10833,0.33584449404761907
1,3-6,6,0,662,0.020523313492063492
1,3-6,6,1,6167,0.1911892361111111
1,3-6,6,2,15527,0.48136780753968256
1,3-6,6,3,9900,0.30691964285714285
1,3-6,7,0,428,0.013268849206349206
1,3-6,7,1,4945,0.1533048115079365
1,3-6,7,2,14439,0.44763764880952384
1,3-6,7,3,12444,0.38578869047619047
1,3-6,-1,0,2713,0.010513547867063492
1,3-6,-1,1,30920,0.11982266865079365
1,3-6,-1,2,100273,0.38858274429563494
1,3-6,-1,3,124142,0.48108103918650796
1,3-7,0,0,15,0.0004650297619047619
1,3-7,0,1,294,0.009114583333333334
1,3-7,0,2,4041,0.12527901785714285
1,3-7,0,3,27906,0.8651413690476191
1,3-7,1,0,31,0.0009610615079365079
1,3-7,1,1,556,0.017237103174603176
1,3-7,1,2,6655,0.20631820436507936
1,3-7,1,3,25014,0.7754836309523809
1,3-7,2,0,79,0.002449156746031746
1,3-7,2,1,1784,0.05530753968253968
1,3-7,2,2,9952,0.30853174603174605
1,3-7,2,3,20441,0.6337115575396826
1,3-7,3,0,226,0.007006448412698413
1,3-7,3,1,2843,0.08813864087301587
1,3-7,3,2,12548,0.3890128968253968
1,3-7,3,3,16639,0.5158420138888888
1,3-7,4,0,304,0.009424603174603174
1,3-7,4,1,3985,0.12354290674603174
1,3-7,4,2,13568,0.42063492063492064
1,3-7,4,3,14399,0.4463975694444444
1,3-7,5,0,471,0.014601934523809524
1,3-7,5,1,4677,0.14499627976190477
1,3-7,5,2,14112,0.4375
1,3-7,5,3,12996,0.4029017857142857
1,3-7,6,0,473,0.014663938492063492
1,3-7,6,1,5137,0.15925719246031747
1,3-7,6,2,14848,0.4603174603174603
1,3-7,6,3,11798,0.3657614087301587
1,3-7,7,0,332,0.01029265873015873
1,3-7,7,1,3679,0.11405629960317461
1,3-7,7,2,13975,0.4332527281746032
1,3-7,7,3,14270,0.4423983134920635
1,3-7,-1,0,1931,0.007483103918650794
1,3-7,-1,1,22955,0.08895631820436507
1,3-7,-1,2,89699,0.34760587177579366
1,3-7,-1,3,143463,0.5559547061011905
1,3-8,0,0,0,0.0
1,3-8,0,1,109,0.00337921626984127
1,3-8,0,2,2680,0.08308531746031746
1,3-8,0,3,29467,0.9135354662698413
1,3-8,1,0,4,0.0001240079365079365
1,3-8,1,1,408,0.012648809523809524
1,3-8,1,2,5469,0.1695498511904762
1,3-8,1,3,26375,0.8176773313492064
1,3-8,2,0,62,0.0019221230158730158
1,3-8,2,1,1013,0.03140500992063492
1,3-8,2,2,7747,0.24017237103174602
1,3-8,2,3,23434,0.726500496031746
1,3-8,3,0,138,0.00427827380952381
1,3-8,3,1,1926,0.05970982142857143
1,3-8,3,2,11130,0.3450520833333333
1,3-8,3,3,19062,0.5909598214285714
1,3-8,4,0,180,0.005580357142857143
1,3-8,4,1,3097,0.09601314484126984
1,3-8,4,2,12619,0.3912140376984127
1,3-8,4,3,16360,0.5071924603174603
1,3-8,5,0,295,0.009145585317460318
1,3-8,5,1,3212,0.09957837301587301
1,3-8,5,2,13175,0.40845114087301587
1,3-8,5,3,15574,0.4828249007936508
1,3-8,6,0,332,0.01029265873015873
1,3-8,6,1,4591,0.14233010912698413
1,3-8,6,2,14525,0.4503038194444444
1,3-8,6,3,12808,0.3970734126984127
1,3-8,7,0,178,0.005518353174603175
1,3-8,7,1,3019,0.09359499007936507
1,3-8,7,2,13139,0.4073350694444444
1,3-8,7,3,15920,0.4935515873015873
1,3-8,-1,0,1189,0.004607669890873016
1,3-8,-1,1,17375,0.06733243427579365
1,3-8,-1,2,80484,0.31189546130952384
1,3-8,-1,3,159000,0.6161644345238095
1,4-5,0,0,0,0.0
1,4-5,0,1,57,0.0017671130952380952
1,4-5,0,2,1010,0.03131200396825397
1,4-5,0,3,11273,0.34948536706349204
1,4-5,0,4,19916,0.6174355158730159
1,4-5,1,0,10,0.00031001984126984125
1,4-5,1,1,392,0.012152777777777778
1,4-5,1,2,3412,0.10577876984126984
1,4-5,1,3,14338,0.44450644841269843
1,4-5,1,4,14104,0.43725198412698413
1,4-5,2,0,35,0.0010850694444444445
1,4-5,2,1,803,0.024894593253968252
1,4-5,2,2,5784,0.1793154761904762
1,4-5,2,3,15623,0.484343998015873
1,4-5,2,4,10011,0.3103608630952381
1,4-5,3,0,93,0.002883184523809524
1,4-5,3,1,1612,0.049975198412698416
1,4-5,3,2,8633,0.26764012896825395
1,4-5,3,3,14975,0.4642547123015873
1,4-5,3,4,6943,0.21524677579365079
1,4-5,4,0,228,0.007068452380952381
1,4-5,4,1,2593,0.08038814484126984
1,4-5,4,2,10291,0.31904141865079366
1,4-5,4,3,14304,0.44345238095238093
1,4-5,4,4,4840,0.15004960317460317
1,4-5,5,0,246,0.007626488095238095
1,4-5,5,1,2870,0.08897569444444445
1,4-5,5,2,10888,0.3375496031746032
1,4-5,5,3,13389,0.41508556547619047
1,4-5,5,4,4863,0.1507626488095238
1,4-5,6,0,322,0.009982638888888888
1,4-5,6,1,3317,0.10283358134920635
1,4-5,6,2,12031,0.37298487103174605
1,4-5,6,3,13497,0.41843377976190477
1,4-5,6,4,3089,0.09576512896825397
1,4-5,7,0,163,0.005053323412698413
1,4-5,7,1,2509,0.07778397817460317
1,4-5,7,2,10211,0.31656125992063494
1,4-5,7,3,14322,0.4440104166666667
1,4-5,7,4,5051,0.15659102182539683
1,4-5,-1,0,1097,0.004251147073412698
1,4-5,-1,1,14153,0.05484638516865079
1,4-5,-1,2,62260,0.24127294146825398
1,4-5,-1,3,111721,0.4329465835813492
1,4-5,-1,4,68817,0.2666829427083333
1,4-6,0,0,0,0.0
1,4-6,0,1,36,0.0011160714285714285
1,4-6,0,2,742,0.023003472222222224
1,4-6,0,3,7396,0.2292906746031746
1,4-6,0,4,24082,0.7465897817460317
1,4-6,1,0,16,0.000496031746031746
1,4-6,1,1,186,0.005766369047619048
1,4-6,1,2,2102,0.06516617063492064
1,4-6,1,3,11457,0.35518973214285715
1,4-6,1,4,18495,0.5733816964285714
1,4-6,2,0,17,0.0005270337301587301
1,4-6,2,1,454,0.014074900793650794
1,4-6,2,2,3936,0.12202380952380952
1,4-6,2,3,13721,0.4253782242063492
1,4-6,2,4,14128,0.43799603174603174
1,4-6,3,0,40,0.001240079365079365
1,4-6,3,1,1161,0.03599330357142857
1,4-6,3,2,6491,0.20123387896825398
1,4-6,3,3,14413,0.4468315972222222
1,4-6,3,4,10151,0.31470114087301587
1,4-6,4,0,82,0.0025421626984126985
1,4-6,4,1,1780,0.055183531746031744
1,4-6,4,2,8146,0.2525421626984127
1,4-6,4,3,14605,0.4527839781746032
1,4-6,4,4,7643,0.23694816468253968
1,4-6,5,0,160,0.00496031746031746
1,4-6,5,1,2006,0.06218998015873016
1,4-6,5,2,8836,0.27393353174603174
1,4-6,5,3,14043,0.4353608630952381
1,4-6,5,4,7211,0.22355530753968253
1,4-6,6,0,122,0.0037822420634920635
1,4-6,6,1,2239,0.06941344246031746
1,4-6,6,2,9582,0.2970610119047619
1,4-6,6,3,14358,0.4451264880952381
1,4-6,6,4,5955,0.18461681547619047
1,4-6,7,0,157,0.004867311507936508
1,4-6,7,1,1903,0.05899677579365079
1,4-6,7,2,8997,0.27892485119047616
1,4-6,7,3,14622,0.4533110119047619
1,4-6,7,4,6577,0.2039000496031746
1,4-6,-1,0,594,0.0023018973214285715
1,4-6,-1,1,9765,0.037841796875
1,4-6,-1,2,48832,0.1892361111111111
1,4-6,-1,3,104615,0.4054090711805556
1,4-6,-1,4,94242,0.36521112351190477
1,4-7,0,0,0,0.0
1,4-7,0,1,2,6.200396825396825e-05
1,4-7,0,2,296,0.009176587301587302
1,4-7,0,3,4578,0.14192708333333334
1,4-7,0,4,27380,0.8488343253968254
1,4-7,1,0,0,0.0
1,4-7,1,1,67,0.0020771329365079365
1,4-7,1,2,1056,0.03273809523809524
1,4-7,1,3,8748,0.27120535714285715
1,4-7,1,4,22385,0.6939794146825397
1,4-7,2,0,7,0.00021701388888888888
1,4-7,2,1,193,0.005983382936507937
1,4-7,2,2,2691,0.08342633928571429
1,4-7,2,3,11236,0.34833829365079366
1,4-7,2,4,18129,0.5620349702380952
1,4-7,3,0,23,0.0007130456349206349
1,4-7,3,1,735,0.022786458333333332
1,4-7,3,2,4810,0.14911954365079366
1,4-7,3,3,13984,0.43353174603174605
1,4-7,3,4,12704,0.39384920634920634
1,4-7,4,0,60,0.0018601190476190475
1,4-7,4,1,941,0.029172867063492064
1,4-7,4,2,6296,0.19518849206349206
1,4-7,4,3,14228,0.4410962301587302
1,4-7,4,4,10731,0.3326822916666667
1,4-7,5,0,97,0.0030071924603174605
1,4-7,5,1,1517,0.04703000992063492
1,4-7,5,2,7192,0.22296626984126985
1,4-7,5,3,14095,0.4369729662698413
1,4-7,5,4,9355,0.2900235615079365
1,4-7,6,0,182,0.005642361111111111
1,4-7,6,1,1802,0.0558655753968254
1,4-7,6,2,8131,0.25207713293650796
1,4-7,6,3,14811,0.4591703869047619
1,4-7,6,4,7330,0.22724454365079366
1,4-7,7,0,66,0.0020461309523809525
1,4-7,7,1,1209,0.03748139880952381
1,4-7,7,2,7538,0.23369295634920634
1,4-7,7,3,14968,0.46403769841269843
1,4-7,7,4,8475,0.26274181547619047
1,4-7,-1,0,435,0.001685732886904762
1,4-7,-1,1,6466,0.02505735367063492
1,4-7,-1,2,38010,0.14729817708333334
1,4-7,-1,3,96648,0.37453497023809523
1,4-7,-1,4,116489,0.45142376612103174
1,4-8,0,0,0,0.0
1,4-8,0,1,0,0.0
1,4-8,0,2,87,0.002697172619047619
1,4-8,0,3,2775,0.08603050595238096
1,4-8,0,4,29394,0.9112723214285714
1,4-8,1,0,0,0.0
1,4-8,1,1,35,0.0010850694444444445
1,4-8,1,2,598,0.018539186507936508
1,4-8,1,3,6777,0.21010044642857142
1,4-8,1,4,24846,0.7702752976190477
1,4-8,2,0,6,0.00018601190476190475
1,4-8,2,1,139,0.004309275793650794
1,4-8,2,2,1851,0.057384672619047616
1,4-8,2,3,9684,0.3002232142857143
1,4-8,2,4,20576,0.6378968253968254
1,4-8,3,0,2,6.200396825396825e-05
1,4-8,3,1,576,0.017857142857142856
1,4-8,3,2,3645,0.11300223214285714
1,4-8,3,3,12861,0.39871651785714285
1,4-8,3,4,15172,0.4703621031746032
1,4-8,4,0,56,0.001736111111111111
1,4-8,4,1,752,0.023313492063492064
1,4-8,4,2,5368,0.16641865079365079
1,4-8,4,3,13594,0.4214409722222222
1,4-8,4,4,12486,0.38709077380952384
1,4-8,5,0,72,0.002232142857142857
1,4-8,5,1,1059,0.03283110119047619
1,4-8,5,2,5956,0.18464781746031747
1,4-8,5,3,14210,0.4405381944444444
1,4-8,5,4,10959,0.33975074404761907
1,4-8,6,0,75,0.0023251488095238095
1,4-8,6,1,1389,0.04306175595238095
1,4-8,6,2,7828,0.24268353174603174
1,4-8,6,3,14220,0.4408482142857143
1,4-8,6,4,8744,0.2710813492063492
1,4-8,7,0,56,0.001736111111111111
1,4-8,7,1,1042,0.032304067460317464
1,4-8,7,2,6220,0.19283234126984128
1,4-8,7,3,14603,0.4527219742063492
1,4-8,7,4,10335,0.32040550595238093
1,4-8,-1,0,267,0.0010346912202380952
1,4-8,-1,1,4992,0.019345238095238096
1,4-8,-1,2,31553,0.12227570064484126
1,4-8,-1,3,88724,0.34382750496031744
1,4-8,-1,4,132512,0.5135168650793651
1,5-6,0,0,0,0.0
1,5-6,0,1,0,0.0
1,5-6,0,2,114,0.0035342261904761905
1,5-6,0,3,1651,0.05118427579365079
1,5-6,0,4,12639,0.3918340773809524
1,5-6,0,5,17852,0.5534474206349206
1,5-6,1,0,0,0.0
1,5-6,1,1,63,0.001953125
1,5-6,1,2,512,0.015873015873015872
1,5-6,1,3,4099,0.12707713293650794
1,5-6,1,4,14158,0.4389260912698413
1,5-6,1,5,13424,0.41617063492063494
1,5-6,2,0,0,0.0
1,5-6,2,1,114,0.0035342261904761905
1,5-6,2,2,1156,0.03583829365079365
1,5-6,2,3,6780,0.21019345238095238
1,5-6,2,4,15204,0.4713541666666667
1,5-6,2,5,9002,0.2790798611111111
1,5-6,3,0,13,0.00040302579365079363
1,5-6,3,1,282,0.008742559523809524
1,5-6,3,2,2589,0.0802641369047619
1,5-6,3,3,9660,0.2994791666666667
1,5-6,3,4,14281,0.4427393353174603
1,5-6,3,5,5431,0.16837177579365079
1,5-6,4,0,58,0.0017981150793650793
1,5-6,4,1,492,0.01525297619047619
1,5-6,4,2,3907,0.12112475198412699
1,5-6,4,3,10413,0.3228236607142857
1,5-6,4,4,13117,0.4066530257936508
1,5-6,4,5,4269,0.13234747023809523
1,5-6,5,0,16,0.000496031746031746
1,5-6,5,1,514,0.01593501984126984
1,5-6,5,2,4114,0.1275421626984127
1,5-6,5,3,11613,0.3600260416666667
1,5-6,5,4,12209,0.3785032242063492
1,5-6,5,5,3790,0.11749751984126984
1,5-6,6,0,28,0.0008680555555555555
1,5-6,6,1,761,0.02359250992063492
1,5-6,6,2,5183,0.16068328373015872
1,5-6,6,3,11851,0.3674045138888889
1,5-6,6,4,11133,0.3451450892857143
1,5-6,6,5,3300,0.10230654761904762
1,5-6,7,0,36,0.0011160714285714285
1,5-6,7,1,645,0.01999627976190476
1,5-6,7,2,3873,0.12007068452380952
1,5-6,7,3,11412,0.35379464285714285
1,5-6,7,4,12268,0.3803323412698413
1,5-6,7,5,4022,0.12468998015873016
1,5-6,-1,0,151,0.0005851624503968254
1,5-6,-1,1,2871,0.011125837053571428
1,5-6,-1,2,21448,0.08311631944444445
1,5-6,-1,3,67479,0.26149786086309523
1,5-6,-1,4,105009,0.40693591889880953
1,5-6,-1,5,61090,0.23673890128968253
1,5-7,0,0,0,0.0
1,5-7,0,1,0,0.0
1,5-7,0,2,3,9.300595238095238e-05
1,5-7,0,3,676,0.020957341269841268
1,5-7,0,4,7925,0.24569072420634921
1,5-7,0,5,23652,0.7332589285714286
1,5-7,1,0,0,0.0
1,5-7,1,1,0,0.0
1,5-7,1,2,305,0.009455605158730158
1,5-7,1,3,2181,0.06761532738095238
1,5-7,1,4,11015,0.3414868551587302
1,5-7,1,5,18755,0.5814422123015873
1,5-7,2,0,0,0.0
1,5-7,2,1,49,0.0015190972222222222
1,5-7,2,2,614,0.019035218253968252
1,5-7,2,3,4331,0.13426959325396826
1,5-7,2,4,13193,0.40900917658730157
1,5-7,2,5,14069,0.4361669146825397
1,5-7,3,0,13,0.00040302579365079363
1,5-7,3,1,152,0.004712301587301587
1,5-7,3,2,1565,0.04851810515873016
1,5-7,3,3,6952,0.21552579365079366
1,5-7,3,4,14502,0.44959077380952384
1,5-7,3,5,9072,0.28125
1,5-7,4,0,9,0.00027901785714285713
1,5-7,4,1,245,0.007595486111111111
1,5-7,4,2,2309,0.07158358134920635
1,5-7,4,3,8102,0.2511780753968254
1,5-7,4,4,14031,0.4349888392857143
1,5-7,4,5,7560,0.234375
1,5-7,5,0,33,0.0010230654761904762
1,5-7,5,1,423,0.013113839285714286
1,5-7,5,2,2902,0.08996775793650794
1,5-7,5,3,10538,0.3266989087301587
1,5-7,5,4,12753,0.39536830357142855
1,5-7,5,5,5607,0.173828125
1,5-7,6,0,14,0.00043402777777777775
1,5-7,6,1,531,0.016462053571428572
1,5-7,6,2,3321,0.10295758928571429
1,5-7,6,3,10789,0.33448040674603174
1,5-7,6,4,12515,0.38798983134920634
1,5-7,6,5,5086,0.15767609126984128
1,5-7,7,0,13,0.00040302579365079363
1,5-7,7,1,241,0.007471478174603175
1,5-7,7,2,2989,0.09266493055555555
1,5-7,7,3,9402,0.29148065476190477
1,5-7,7,4,13586,0.42119295634920634
1,5-7,7,5,6025,0.18678695436507936
1,5-7,-1,0,82,0.0003177703373015873
1,5-7,-1,1,1641,0.006359281994047619
1,5-7,-1,2,14008,0.05428447420634921
1,5-7,-1,3,52971,0.20527576264880953
1,5-7,-1,4,99520,0.38566468253968256
1,5-7,-1,5,89826,0.34809802827380953
1,5-8,0,0,0,0.0
1,5-8,0,1,0,0.0
1,5-8,0,2,3,9.300595238095238e-05
1,5-8,0,3,215,0.006665426587301587
1,5-8,0,4,5155,0.15981522817460317
1,5-8,0,5,26883,0.8334263392857143
1,5-8,1,0,0,0.0
1,5-8,1,1,0,0.0
1,5-8,1,2,76,0.0023561507936507935
1,5-8,1,3,1228,0.038070436507936505
1,5-8,1,4,8807,0.2730344742063492
1,5-8,1,5,22145,0.6865389384920635
1,5-8,2,0,0,0.0
1,5-8,2,1,46,0.0014260912698412698
1,5-8,2,2,391,0.012121775793650794
1,5-8,2,3,2797,0.08671254960317461
1,5-8,2,4,12086,0.3746899801587302
1,5-8,2,5,16936,0.5250496031746031
1,5-8,3,0,0,0.0
1,5-8,3,1,75,0.0023251488095238095
1,5-8,3,2,745,0.023096478174603176
1,5-8,3,3,5085,0.15764508928571427
1,5-8,3,4,13644,0.42299107142857145
1,5-8,3,5,12707,0.3939422123015873
1,5-8,4,0,7,0.00021701388888888888
1,5-8,4,1,176,0.005456349206349206
1,5-8,4,2,1470,0.045572916666666664
1,5-8,4,3,6831,0.21177455357142858
1,5-8,4,4,13872,0.43005952380952384
1,5-8,4,5,9900,0.30691964285714285
1,5-8,5,0,24,0.000744047619047619
1,5-8,5,1,181,0.005611359126984127
1,5-8,5,2,2390,0.07409474206349206
1,5-8,5,3,8270,0.2563864087301587
1,5-8,5,4,13061,0.4049169146825397
1,5-8,5,5,8330,0.2582465277777778
1,5-8,6,0,44,0.0013640873015873015
1,5-8,6,1,241,0.007471478174603175
1,5-8,6,2,2576,0.0798611111111111
1,5-8,6,3,9608,0.2978670634920635
1,5-8,6,4,13461,0.4173177083333333
1,5-8,6,5,6326,0.1961185515873016
1,5-8,7,0,3,9.300595238095238e-05
1,5-8,7,1,226,0.007006448412698413
1,5-8,7,2,1850,0.05735367063492063
1,5-8,7,3,8714,0.2701512896825397
1,5-8,7,4,14241,0.44149925595238093
1,5-8,7,5,7222,0.22389632936507936
1,5-8,-1,0,78,0.00030226934523809525
1,5-8,-1,1,945,0.003662109375
1,5-8,-1,2,9501,0.03681873139880952
1,5-8,-1,3,42748,0.16565910218253968
1,5-8,-1,4,94327,0.36554051959325395
1,5-8,-1,5,110449,0.4280172681051587
1,6-7,0,0,0,0.0
1,6-7,0,1,0,0.0
1,6-7,0,2,22,0.0006820436507936508
1,6-7,0,3,71,0.002201140873015873
1,6-7,0,4,1731,0.05366443452380952
1,6-7,0,5,11369,0.35246155753968256
1,6-7,0,6,19063,0.5909908234126984
1,6-7,1,0,0,0.0
1,6-7,1,1,12,0.0003720238095238095
1,6-7,1,2,41,0.0012710813492063492
1,6-7,1,3,646,0.020027281746031748
1,6-7,1,4,4347,0.134765625
1,6-7,1,5,13936,0.4320436507936508
1,6-7,1,6,13274,0.4115203373015873
1,6-7,2,0,0,0.0
1,6-7,2,1,2,6.200396825396825e-05
1,6-7,2,2,194,0.006014384920634921
1,6-7,2,3,1751,0.05428447420634921
1,6-7,2,4,7242,0.22451636904761904
1,6-7,2,5,14257,0.4419952876984127
1,6-7,2,6,8810,0.2731274801587302
1,6-7,3,0,0,0.0
1,6-7,3,1,32,0.000992063492063492
1,6-7,3,2,411,0.012741815476190476
1,6-7,3,3,2847,0.08826264880952381
1,6-7,3,4,9810,0.3041294642857143
1,6-7,3,5,13570,0.4206969246031746
1,6-7,3,6,5586,0.17317708333333334
1,6-7,4,0,0,0.0
1,6-7,4,1,44,0.0013640873015873015
1,6-7,4,2,674,0.0208953373015873
1,6-7,4,3,3898,0.12084573412698413
1,6-7,4,4,10790,0.3345114087301587
1,6-7,4,5,12849,0.39834449404761907
1,6-7,4,6,4001,0.12403893849206349
1,6-7,5,0,1,3.1001984126984125e-05
1,6-7,5,1,65,0.0020151289682539685
1,6-7,5,2,785,0.02433655753968254
1,6-7,5,3,5094,0.15792410714285715
1,6-7,5,4,11511,0.3568638392857143
1,6-7,5,5,11250,0.34877232142857145
1,6-7,5,6,3550,0.11005704365079365
1,6-7,6,0,5,0.00015500992063492063
1,6-7,6,1,157,0.004867311507936508
1,6-7,6,2,1146,0.03552827380952381
1,6-7,6,3,5880,0.18229166666666666
1,6-7,6,4,11523,0.3572358630952381
1,6-7,6,5,10512,0.32589285714285715
1,6-7,6,6,3033,0.09402901785714286
1,6-7,7,0,19,0.0005890376984126984
1,6-7,7,1,94,0.002914186507936508
1,6-7,7,2,1094,0.03391617063492063
1,6-7,7,3,5128,0.1589781746031746
1,6-7,7,4,11817,0.36635044642857145
1,6-7,7,5,11048,0.34250992063492064
1,6-7,7,6,3056,0.09474206349206349
1,6-7,-1,0,25,9.688120039682539e-05
1,6-7,-1,1,406,0.0015733506944444445
1,6-7,-1,2,4367,0.01692320808531746
1,6-7,-1,3,25315,0.09810190352182539
1,6-7,-1,4,68771,0.2665046812996032
1,6-7,-1,5,98791,0.3828396267361111
1,6-7,-1,6,60373,0.2339603484623016
1,6-8,0,0,0,0.0
1,6-8,0,1,0,0.0
1,6-8,0,2,1,3.1001984126984125e-05
1,6-8,0,3,69,0.002139136904761905
1,6-8,0,4,1210,0.03751240079365079
1,6-8,0,5,9117,0.2826450892857143
1,6-8,0,6,21859,0.677672371031746
1,6-8,1,0,0,0.0
1,6-8,1,1,4,0.0001240079365079365
1,6-8,1,2,7,0.00021701388888888888
1,6-8,1,3,244,0.007564484126984127
1,6-8,1,4,2493,0.07728794642857142
1,6-8,1,5,11525,0.35729786706349204
1,6-8,1,6,17983,0.5575086805555556
1,6-8,2,0,0,0.0
1,6-8,2,1,23,0.0007130456349206349
1,6-8,2,2,71,0.002201140873015873
1,6-8,2,3,953,0.029544890873015872
1,6-8,2,4,5403,0.16750372023809523
1,6-8,2,5,13422,0.41610863095238093
1,6-8,2,6,12384,0.38392857142857145
1,6-8,3,0,0,0.0
1,6-8,3,1,26,0.0008060515873015873
1,6-8,3,2,326,0.010106646825396826
1,6-8,3,3,2102,0.06516617063492064
1,6-8,3,4,8014,0.24844990079365079
1,6-8,3,5,13737,0.42587425595238093
1,6-8,3,6,8051,0.24959697420634921
1,6-8,4,0,0,0.0
1,6-8,4,1,5,0.00015500992063492063
1,6-8,4,2,398,0.012338789682539682
1,6-8,4,3,2968,0.0920138888888889
1,6-8,4,4,9066,0.2810639880952381
1,6-8,4,5,13424,0.41617063492063494
1,6-8,4,6,6395,0.1982576884920635
1,6-8,5,0,1,3.1001984126984125e-05
1,6-8,5,1,36,0.0011160714285714285
1,6-8,5,2,545,0.016896081349206348
1,6-8,5,3,3557,0.11027405753968254
1,6-8,5,4,9603,0.29771205357142855
1,6-8,5,5,12747,0.3951822916666667
1,6-8,5,6,5767,0.17878844246031747
1,6-8,6,0,0,0.0
1,6-8,6,1,97,0.0030071924603174605
1,6-8,6,2,795,0.02464657738095238
1,6-8,6,3,4257,0.13197544642857142
1,6-8,6,4,10811,0.3351624503968254
1,6-8,6,5,11983,0.3714967757936508
1,6-8,6,6,4313,0.13371155753968253
1,6-8,7,0,0,0.0
1,6-8,7,1,51,0.0015811011904761905
1,6-8,7,2,749,0.023220486111111112
1,6-8,7,3,4730,0.1466393849206349
