pair,layer_id,rbo_p90,rbo_p95,kendall_tau,mean_absolute_rank_displacement,normalized_footrule_similarity,top1_overlap,top4_overlap,top8_overlap,selected_containment_a,selected_containment_b,selected_jaccard,hypergeometric_calibrated_overlap,empirical_observed_overlap,empirical_null_overlap,empirical_ceiling_overlap,empirical_alignment_headroom,frequency_adjusted_overlap,empirical_ceiling_utilization,empirical_num_samples,selected_union_kendall_tau,common_selected_kendall_tau,common_pairwise_order_agreement,common_selected_exact_order_fraction,full_containment_record_fraction,ordered_containment_record_fraction,contained_exact_order_fraction,common_selected_record_mean_tau,common_selected_valid_record_fraction,common_pair_coverage,num_seeds
1-4,1,0.6094055279228288,0.7322572704398379,0.5454935053343414,5.2139324208416005,0.6741292236973999,0.3133680555555555,0.5073371362433862,0.6224320023148148,0.6810929232804233,0.17027323082010581,0.17027323082010581,0.6355347694633409,0.6810929232804233,0.4388322058285489,0.6813719411375662,0.2425397353090173,0.4316165847684326,0.9988170392391885,336.0,0.10025352733686066,nan,nan,nan,0.6810929232804233,nan,nan,nan,0.0,nan,3
1-4,2,0.5483084806731873,0.6881086580088437,0.4511712187079973,6.209433903769842,0.6119103810143849,0.24229083994708997,0.42734685019841273,0.555657603753307,0.572213955026455,0.14305348875661375,0.14305348875661375,0.5111016628873771,0.572213955026455,0.368041703605201,0.5731853505291005,0.20514364692389955,0.3229264415544481,0.9951836109712224,336.0,0.008956817680776004,nan,nan,nan,0.572213955026455,nan,nan,nan,0.0,nan,3
1-4,3,0.494550642459143,0.6488298294455855,0.36322284001176075,7.130051385788691,0.5543717883882069,0.1822503306878307,0.3621961805555555,0.4943989748677248,0.47224289021164023,0.11806072255291006,0.11806072255291006,0.3968490173847317,0.47224289021164023,0.30848051580265684,0.4750020667989418,0.166521550996285,0.23694159046828658,0.9833775340399624,336.0,-0.08298197751322751,nan,nan,nan,0.47224289021164023,nan,nan,nan,0.0,nan,3
1-4,4,0.46816087273950546,0.6285481272690966,0.3123017998151882,7.666252661003639,0.5208592086872726,0.16921916335978837,0.3279467385912698,0.4624359292328042,0.42002521494708994,0.10500630373677249,0.10500630373677249,0.3371716742252456,0.42002521494708994,0.27392187851795563,0.42312541335978837,0.1492035348418327,0.20119817359626876,0.9791914105129585,336.0,-0.10951692019400354,nan,nan,nan,0.42002521494708994,nan,nan,nan,0.0,nan,3
1-4,5,0.46353129973350776,0.6248839283602878,0.30327515961021506,7.756084139384921,0.5152447412884426,0.1675863921957672,0.3223767154431217,0.4524907510747354,0.419921875,0.10498046875,0.10498046875,0.3370535714285714,0.419921875,0.2600255139733198,0.42436549272486773,0.1643399787515479,0.21617028902531812,0.9728693394324776,336.0,-0.10974977954144623,nan,nan,nan,0.419921875,nan,nan,nan,0.0,nan,3
1-4,6,0.4558577319296804,0.6209468410271365,0.3048469789566532,7.724564163773149,0.5172147397641782,0.14711474867724866,0.3087797619047619,0.44841528191137564,0.38509631283068785,0.09627407820767196,0.09627407820767196,0.2972529289493575,0.38509631283068785,0.23576173414105592,0.39011863425925924,0.1543569001182033,0.19556762217955656,0.9675430255199666,336.0,-0.13152763999118167,nan,nan,nan,0.38509631283068785,nan,nan,nan,0.0,nan,3
1-4,7,0.4854601475131326,0.6412735655002632,0.34532969485047044,7.319631748098544,0.542523015743841,0.18459614748677247,0.3529885912698412,0.4738885788690476,0.4744646990740741,0.11861617476851853,0.11861617476851853,0.39938822751322745,0.4744646990740741,0.262981476204548,0.47882564484126977,0.21584416863672176,0.28707363145790626,0.979748032327619,336.0,-0.06611552028218697,nan,nan,nan,0.4744646990740741,nan,nan,nan,0.0,nan,3
1-5,-1,0.5297358834671364,0.6737786314322594,0.41410622545467907,6.581937194501282,0.58862892534367,0.22997142650462962,0.40793702463624343,0.5303212322255292,0.596466548859127,0.1192933097718254,0.1192933097718254,0.5217381319811875,0.596466548859127,0.3952077968450974,0.596466548859127,0.20125875201402965,0.3328115728490373,1.0,336.0,0.05024991043871252,nan,nan,nan,0.596466548859127,nan,nan,nan,0.0,nan,3
1-5,0,0.6966873858328574,0.7941509831866643,0.6693246492775536,3.8673089244378307,0.7582931922226356,0.4349268353174603,0.6193163029100529,0.7146990740740741,0.8790922619047619,0.17581845238095237,0.1758184523809524,0.8567019400352733,0.8790922619047619,0.6409552480862322,0.8791025958994708,0.23814734781323874,0.6633806580786462,0.9999570208695685,336.0,0.30486180004409175,nan,nan,nan,0.8790922619047619,nan,nan,nan,0.0,nan,3
1-5,1,0.6133366248842417,0.7348881269398307,0.5491241126932124,5.169692589492395,0.6768942131567254,0.31956845238095233,0.5139896453373016,0.6275008267195767,0.7592592592592592,0.15185185185185185,0.15185185185185188,0.7146776406035665,0.7592592592592592,0.5067527158617584,0.7595382771164022,0.25278556125464374,0.5116535621474618,0.9988509584396539,336.0,0.1629023368606702,nan,nan,nan,0.7592592592592592,nan,nan,nan,0.0,nan,3
