pair,layer_id,rbo_p90,rbo_p95,kendall_tau,mean_absolute_rank_displacement,normalized_footrule_similarity,top1_overlap,top4_overlap,top8_overlap,selected_containment_a,selected_containment_b,selected_jaccard,hypergeometric_calibrated_overlap,empirical_observed_overlap,empirical_null_overlap,empirical_ceiling_overlap,empirical_alignment_headroom,frequency_adjusted_overlap,empirical_ceiling_utilization,empirical_num_samples,selected_union_kendall_tau,common_selected_kendall_tau,common_pairwise_order_agreement,common_selected_exact_order_fraction,full_containment_record_fraction,ordered_containment_record_fraction,contained_exact_order_fraction,common_selected_record_mean_tau,common_selected_valid_record_fraction,common_pair_coverage,num_seeds
1-3,0,0.6915653441640359,0.7915266397074825,0.671297873220136,3.847333635602679,0.7595416477748325,0.4222392733134921,0.6089274088541667,0.7125675261966766,0.740660652281746,0.24688688409391535,0.24688688409391535,0.7138324438970991,0.740660652281746,0.47388808415653494,0.7406839037698412,0.26679581961330634,0.506771939441282,0.9999149992171973,336.0,0.14996434771825395,nan,nan,nan,0.740660652281746,nan,nan,nan,0.0,nan,8
1-3,1,0.6058615073879635,0.7296813638318452,0.5393140239100302,5.272455124627976,0.6704715547107516,0.30969819568452384,0.5016547309027778,0.6199369884672619,0.5933779761904763,0.19779265873015872,0.19779265873015872,0.5513136288998358,0.5933779761904762,0.3719998159669453,0.5938468812003967,0.22184706523345152,0.3526804738310932,0.9978752047047453,336.0,-0.0009184337797619006,nan,nan,nan,0.5933779761904763,nan,nan,nan,0.0,nan,8
1-3,2,0.5439675052995001,0.6845887755760662,0.4430391865391885,6.311606028723338,0.6055246232047913,0.24383060515873017,0.4213993133060516,0.5493759881882441,0.48768833705357145,0.16256277901785715,0.16256277901785715,0.43469057881773404,0.48768833705357145,0.3045081667141591,0.48900592137896826,0.18449775466480917,0.26374032556184807,0.9928030464273321,336.0,-0.09795981109457672,nan,nan,nan,0.48768833705357145,nan,nan,nan,0.0,nan,8
1-3,3,0.49185027719210445,0.6467023157294538,0.3566542594663558,7.186194768027654,0.5508628269982716,0.1802222842261905,0.35879758804563494,0.4900057353670635,0.3873659164186508,0.12912197213955026,0.12912197213955026,0.32398997673782154,0.3873659164186508,0.24248993424940898,0.3900824652777778,0.14759253102836878,0.19127402394296814,0.9814566482476001,336.0,-0.18620308366402116,nan,nan,nan,0.3873659164186508,nan,nan,nan,0.0,nan,8
1-3,4,0.4669666570728645,0.6280160101730932,0.31340519074470763,7.639333089192708,0.5225416819254558,0.16407025049603174,0.32706415085565477,0.4585009378100199,0.35471307663690477,0.11823769221230158,0.11823769221230158,0.28795925697865354,0.35471307663690477,0.2217701374377322,0.3585185701884921,0.13674843275075987,0.17086667781994425,0.9721620266222953,336.0,-0.21817517154431215,nan,nan,nan,0.35471307663690477,nan,nan,nan,0.0,nan,8
1-3,5,0.46017576484664097,0.6228786413043308,0.30047755087575606,7.765790666852679,0.5146380833217077,0.16247752356150796,0.3165680416046627,0.44976419115823413,0.3434361049107143,0.11447870163690477,0.11447870163690477,0.2755157019704433,0.3434361049107143,0.2059305146593212,0.348113529265873,0.14218301460655186,0.17321892142963946,0.9667540257397694,336.0,-0.21777860449735448,nan,nan,nan,0.3434361049107143,nan,nan,nan,0.0,nan,8
1-3,6,0.46067974612156337,0.6241565582058667,0.30940418858681956,7.677160838293651,0.5201774476066469,0.1543666294642857,0.31721617683531744,0.4523145887586806,0.33217075892857145,0.11072358630952381,0.11072358630952381,0.2630849753694581,0.33217075892857145,0.19334486343296184,0.33737521701388895,0.14403035358092708,0.17239366284087881,0.9634382075543971,336.0,-0.23580496651785715,nan,nan,nan,0.33217075892857145,nan,nan,nan,0.0,nan,8
1-3,7,0.48760154160658153,0.6432182603821248,0.34978263608870963,7.257535177563864,0.5464040514022586,0.18570188492063494,0.35395934089781744,0.4807584247891865,0.39047386532738093,0.13015795510912698,0.13015795510912698,0.32741943760262726,0.39047386532738093,0.20852717818621241,0.3947870163690476,0.1862598381828352,0.2302175182235096,0.9764872056308844,336.0,-0.17638966393849204,nan,nan,nan,0.39047386532738093,nan,nan,nan,0.0,nan,8
1-4,-1,0.5279937675623165,0.6727398066873722,0.4136384840934507,6.590127975221664,0.5881170015486461,0.2285340324280754,0.4038087148515005,0.5291405935136099,0.5323670402405754,0.13309176006014384,0.13309176006014384,0.4655623317035148,0.5323670402405755,0.339261658889786,0.5323699466765874,0.1931082877868014,0.29227241460304343,0.9999848031479466,336.0,-0.01994922779224538,nan,nan,nan,0.5323670402405754,nan,nan,nan,0.0,nan,8
1-4,0,0.6960173581542892,0.7943853188889676,0.6756362915039062,3.8066849481491816,0.7620821907406762,0.4327179439484127,0.6163116939484128,0.716613285125248,0.8227732824900793,0.20569332062251983,0.20569332062251983,0.7974551799886622,0.8227732824900793,0.5564721753894377,0.822781032986111,0.26630885759667333,0.5994960788025837,0.9999714057664544,336.0,0.24880254836309523,nan,nan,nan,0.8227732824900793,nan,nan,nan,0.0,nan,8
1-4,1,0.6082248113569664,0.7315540300952987,0.5448519799017137,5.219608367435516,0.6737744770352803,0.30902002728174605,0.506043449280754,0.6223958333333334,0.6817995101686507,0.17044987754216268,0.17044987754216268,0.6363422973356009,0.6817995101686508,0.44284314249303447,0.6820630270337302,0.2392198845406957,0.4288936476087347,0.998884424717487,336.0,0.09773788855820105,nan,nan,nan,0.6817995101686507,nan,nan,nan,0.0,nan,8
1-4,2,0.5475308782469194,0.6875453530445359,0.45110296433971775,6.224789574032737,0.6109506516229539,0.24266803075396826,0.42672874813988093,0.5556795634920635,0.5725872705853174,0.14314681764632936,0.14314681764632936,0.5115283092403627,0.5725872705853174,0.3720063296816954,0.5736762152777778,0.2016698855960824,0.31945862656544377,0.9945654413232303,336.0,0.0019050719246031652,nan,nan,nan,0.5725872705853174,nan,nan,nan,0.0,nan,8
1-4,3,0.49749648589629686,0.6508675458489779,0.3670203916488155,7.089756799122644,0.5568902000548348,0.18625992063492064,0.36626228453621035,0.49803040519593256,0.47798084077380953,0.11949521019345238,0.11949521019345238,0.40340667517006806,0.47798084077380953,0.3077943770316194,0.48044937375992064,0.17265499672830123,0.24589627393994376,0.9856596728126119,336.0,-0.07609514508928572,nan,nan,nan,0.47798084077380953,nan,nan,nan,0.0,nan,8
1-4,4,0.46926572681587564,0.6297006910929823,0.31669788975869456,7.60843985421317,0.5244725091116769,0.16472904265873015,0.3296150328621032,0.46291387648809523,0.42782350570436506,0.10695587642609126,0.10695587642609126,0.34608400651927435,0.427823505704365,0.2769821151532421,0.4315011160714286,0.15451900091818643,0.20864889451158078,0.9762041213254307,336.0,-0.11049417162698415,nan,nan,nan,0.42782350570436506,nan,nan,nan,0.0,nan,8
1-4,5,0.4601429385488015,0.6229416465724856,0.30145091395224294,7.761736673022074,0.5148914579361205,0.16000124007936506,0.31726364862351186,0.44959900871155756,0.4102221292162698,0.10255553230406746,0.10255553230406746,0.325968147675737,0.4102221292162698,0.2567832506174012,0.4143725198412698,0.15758926922386862,0.2065303875381222,0.9735060391440817,336.0,-0.11903754340277778,nan,nan,nan,0.4102221292162698,nan,nan,nan,0.0,nan,8
1-4,6,0.46045789379843405,0.6239297250165396,0.30847684798702113,7.68436298673115,0.5197273133293031,0.1533358134920635,0.3166571723090278,0.45200360010540674,0.40307229662698413,0.10076807415674603,0.10076807415674603,0.31779691043083896,0.4030722966269842,0.24359190637136946,0.40788535466269843,0.16429344829132897,0.21128588675104387,0.97017834357032,336.0,-0.1260450252149471,nan,nan,nan,0.40307229662698413,nan,nan,nan,0.0,nan,8
1-4,7,0.48481404768095004,0.6409941429391891,0.343870593655494,7.325644599066839,0.5421472125583224,0.17954024057539683,0.3515876891121032,0.4758891756572421,0.462677486359127,0.11566937158978174,0.11566937158978174,0.3859171272675736,0.462677486359127,0.257619974380488,0.46701388888888884,0.20939391450840084,0.2764082921248076,0.9792392421305733,336.0,-0.07636744584986774,nan,nan,nan,0.462677486359127,nan,nan,nan,0.0,nan,8
1-5,-1,0.5299167151740203,0.67408605736441,0.41574930375622166,6.563009958418589,0.5898118775988381,0.22941952659970238,0.40749855647011407,0.5313807896205358,0.5966704837859623,0.11933409675719248,0.11933409675719248,0.5219798326352145,0.5966704837859622,0.39302989028265894,0.5966704837859622,0.20364059350330332,0.33550824129521994,1.0,336.0,0.04769170851934524,nan,nan,nan,0.5966704837859623,nan,nan,nan,0.0,nan,8
1-5,0,0.6973872768190997,0.795508703812337,0.6783073179183468,3.7745167565724205,0.7640927027142237,0.4313151041666667,0.6175372411334326,0.7188183012462797,0.8792162698412698,0.17584325396825395,0.17584325396825398,0.856848912404468,0.8792162698412699,0.6183117341850304,0.8792356460813492,0.2609239118963188,0.68300323801373,0.9999295435422851,336.0,0.29821041046626984,nan,nan,nan,0.8792162698412698,nan,nan,nan,0.0,nan,8
1-5,1,0.6108347307841097,0.7332747646062447,0.5469786120999244,5.192646329365079,0.6754596044146826,0.31389121403769843,0.5099070715525793,0.6258903382316469,0.7501705109126984,0.1500341021825397,0.1500341021825397,0.7039057907113462,0.7501705109126984,0.5065157760522205,0.7503914000496033,0.2438756239973827,0.49354871530848515,0.9990866573726671,336.0,0.16097160218253967,nan,nan,nan,0.7501705109126984,nan,nan,nan,0.0,nan,8
1-5,2,0.550559004388769,0.6897215900338262,0.45553072037235387,6.1714722164093505,0.6142829864744157,0.24813600570436506,0.4299674866691468,0.5586988661024306,0.6423262338789683,0.12846524677579363,0.12846524677579363,0.5760903512639624,0.6423262338789681,0.43287526252744,0.6433686755952381,0.21049341306779806,0.36968343951263716,0.9950489090311906,336.0,0.0708558097718254,nan,nan,nan,0.6423262338789683,nan,nan,nan,0.0,nan,8
1-5,3,0.49980507433299987,0.6527149550694626,0.37117865777784775,7.034120832170759,0.5603674479893275,0.18731398809523808,0.3687870086185516,0.5008021763392857,0.5396360367063493,0.10792720734126984,0.10792720734126983,0.45438345091122867,0.5396360367063493,0.3609712723741979,0.5419534350198413,0.1809821626456434,0.27949623816697944,0.9871612393070317,336.0,-0.003460854828042325,nan,nan,nan,0.5396360367063493,nan,nan,nan,0.0,nan,8
1-5,4,0.4709746139334955,0.6311178263140469,0.3213904596144153,7.559968009827628,0.5275019993857732,0.16265578497023808,0.33383614676339285,0.464050777374752,0.49203636532738093,0.0984072730654762,0.0984072730654762,0.39796902557319225,0.49203636532738093,0.32746546576853264,0.4957876054067461,0.1683221396382135,0.2447411711608295,0.9776728298300106,336.0,-0.04037000868055555,nan,nan,nan,0.49203636532738093,nan,nan,nan,0.0,nan,8
1-5,5,0.46060461461760344,0.6234193669730859,0.3027705530966482,7.739897470625619,0.5162564080858988,0.1569552951388889,0.3204277886284722,0.4499254983568949,0.47308252728174605,0.0946165054563492,0.0946165054563492,0.37550521751910637,0.47308252728174605,0.30235649709240964,0.4771360367063492,0.17477953961393958,0.24487573021065998,0.9765066991325879,336.0,-0.052264694940476183,nan,nan,nan,0.47308252728174605,nan,nan,nan,0.0,nan,8
1-5,6,0.4627411339043689,0.6255121709679808,0.3108254709551411,7.659360855344742,0.5212899465409536,0.15307229662698413,0.3219536675347222,0.4559326171875,0.46673487103174605,0.09334697420634921,0.0933469742063492,0.3679820693709583,0.46673487103174605,0.2910707029930767,0.4713967943948413,0.1803260914017646,0.24802553023564441,0.9738982319602607,336.0,-0.054238229580026456,nan,nan,nan,0.46673487103174605,nan,nan,nan,0.0,nan,8
1-5,7,0.486427272611716,0.6414190811382957,0.33901263821509575,7.37209719703311,0.5392439251854306,0.18201652405753965,0.3575720408606151,0.476927742125496,0.5301610553075398,0.10603221106150794,0.10603221106150794,0.44315384332745444,0.5301610553075398,0.30467241126836375,0.5347764756944444,0.23010406442608078,0.3246095425276967,0.9797633307897813,336.0,0.0018296337632275157,nan,nan,nan,0.5301610553075398,nan,nan,nan,0.0,nan,8
1-6,-1,0.5313343749270285,0.675072328379573,0.4177880133351972,6.5446444617377395,0.5909597211413913,0.23083592974950395,0.4097621857173859,0.5330233498225136,0.6510155087425595,0.10850258479042658,0.10850258479042658,0.5704806261446886,0.6510155087425595,0.44195310315019737,0.6510155087425595,0.2090624055923621,0.3746403250311385,1.0,336.0,0.09458360275533825,nan,nan,nan,0.6510155087425595,nan,nan,nan,0.0,nan,8
1-6,0,0.6971485147611656,0.7953866825484743,0.6782371767105595,3.7767966134207587,0.7639502116612026,0.427978515625,0.6182231600322421,0.7192809089781746,0.9124232700892858,0.15207054501488093,0.15207054501488093,0.8922132554945055,0.9124232700892858,0.6685342888540611,0.9124310205853174,0.24389673173125637,0.7348518614685904,0.9999706166477806,336.0,0.3297469942838246,nan,nan,nan,0.9124232700892858,nan,nan,nan,0.0,nan,8
1-6,1,0.6126923225345273,0.7344983753903065,0.549316898469002,5.174535599965898,0.6765915250021314,0.3177897135416667,0.5127737862723214,0.628020271422371,0.8020097036210317,0.1336682839368386,0.1336682839368386,0.7563196352258852,0.8020097036210319,0.5602445232026765,0.8021918402777777,0.24194731707510123,0.5495603396517603,0.9992490927228943,336.0,0.2067371740362812,nan,nan,nan,0.8020097036210317,nan,nan,nan,0.0,nan,8
1-6,2,0.5527541060412308,0.6912190748822946,0.4578087099136845,6.146500118195064,0.6158437426128085,0.25215076264880953,0.43448311941964285,0.5604475717695933,0.7008618551587302,0.11681030919312169,0.11681030919312169,0.6318299755799756,0.7008618551587301,0.4847632668703563,0.7016679067460316,0.21690463987567543,0.41961924851641796,0.9962689611897229,336.0,0.11630379582388511,nan,nan,nan,0.7008618551587302,nan,nan,nan,0.0,nan,8
1-6,3,0.5028356702440854,0.6547969580026861,0.37478908415763607,7.000075809539311,0.5624952619037931,0.1904141865079365,0.373871334015377,0.5048677959139385,0.6037403893849207,0.1006233982308201,0.10062339823082012,0.5122958638583639,0.6037403893849206,0.41469968971631205,0.6058989025297619,0.19119921281344981,0.3230101242738804,0.9886938896812851,336.0,0.047533496905706726,nan,nan,nan,0.6037403893849207,nan,nan,nan,0.0,nan,8
1-6,4,0.47346535805927986,0.633018035124218,0.3253754646547379,7.511908152746775,0.5305057404533265,0.16320994543650796,0.3372667100694444,0.4675990513392857,0.5533582899305556,0.09222638165509259,0.09222638165509259,0.45028712606837606,0.5533582899305556,0.377951784658899,0.5568925161210317,0.17894073146213274,0.28210145729787955,0.9801102203651673,336.0,0.012061690995842783,nan,nan,nan,0.5533582899305556,nan,nan,nan,0.0,nan,8
1-6,5,0.4615913248056596,0.6240245257150754,0.3033201156123992,7.735714140392485,0.5165178662254697,0.15981910342261907,0.3201691158234127,0.45109291682167657,0.5286574590773809,0.08810957651289683,0.08810957651289683,0.4198861034798535,0.5286574590773809,0.34924691563238774,0.532532707093254,0.18328579146086624,0.27570147578906584,0.9786512137612302,336.0,-0.001244877291194255,nan,nan,nan,0.5286574590773809,nan,nan,nan,0.0,nan,8
1-6,6,0.4635457593543324,0.6257967207003516,0.3104083153509325,7.669139801509797,0.5206787624056377,0.1566646515376984,0.322601802765377,0.4554782443576389,0.5267082093253967,0.08778470155423279,0.08778470155423279,0.4174870268620269,0.5267082093253967,0.33574612870968423,0.5310833643353174,0.19533723562563324,0.2876283620288369,0.9773059744241837,336.0,-0.004246312240173848,nan,nan,nan,0.5267082093253967,nan,nan,nan,0.0,nan,8
1-6,7,0.4866419436159469,0.6418382546731773,0.343048341812626,7.34248545813182,0.5410946588667612,0.17866055927579366,0.3587084573412699,0.4774000379774306,0.5803648933531746,0.0967274822255291,0.0967274822255291,0.4835260225885226,0.5803648933531745,0.34443822755720194,0.5843021453373016,0.23986391778009963,0.36011747223461255,0.9835516044545833,336.0,0.04977685952853364,nan,nan,nan,0.5803648933531746,nan,nan,nan,0.0,nan,8
1-7,-1,0.5325296817339711,0.6759258028962768,0.41914373828518775,6.528659033396888,0.5919588104126945,0.23170350089905753,0.4109120444645957,0.5348988487606957,0.6956152537512401,0.09937360767874857,0.09937360767874856,0.6103875248015873,0.6956152537512401,0.48518488560927475,0.6956152537512401,0.21043036814196536,0.40878082125000764,1.0,336.0,0.12775938418987387,nan,nan,nan,0.6956152537512401,nan,nan,nan,0.0,nan,8
1-7,0,0.698369532537713,0.7959285018712636,0.6772229594569052,3.7889309837704612,0.7631918135143461,0.4339502728174603,0.6190243675595237,0.7196083674355158,0.9344346788194444,0.1334906684027778,0.13349066840277773,0.9160763888888889,0.9344346788194444,0.7109041069053951,0.9344463045634921,0.22354219765809694,0.7723356377500086,0.9999445147773103,336.0,0.35827147699357514,nan,nan,nan,0.9344346788194444,nan,nan,nan,0.0,nan,8
1-7,1,0.6118832358744166,0.7340241842895432,0.548494646626134,5.17948017423115,0.676282489110553,0.313751705109127,0.5128028506324405,0.6279393756200397,0.842498294890873,0.12035689927012472,0.12035689927012469,0.7983978174603175,0.842498294890873,0.6045543563724248,0.8427075582837302,0.2381532019113053,0.6014646596306962,0.9991110742954499,336.0,0.23253268863969198,nan,nan,nan,0.842498294890873,nan,nan,nan,0.0,nan,8
1-7,2,0.554880253014993,0.692869325105967,0.4621791224325857,6.103333488343254,0.6185416569785467,0.25130983382936506,0.43564278738839285,0.5637265159970238,0.7514803447420635,0.10735433496315193,0.10735433496315189,0.6818948412698413,0.7514803447420635,0.5340436415590173,0.7522825210813493,0.218238879522332,0.4672478054784197,0.9963186062418401,336.0,0.1543126527954932,nan,nan,nan,0.7514803447420635,nan,nan,nan,0.0,nan,8
1-7,3,0.5071541930692126,0.657840533427549,0.3814209968813004,6.935374668666295,0.5665390832083566,0.1974826388888889,0.3778473384796627,0.5101507277715773,0.6587921626984128,0.09411316609977324,0.09411316609977322,0.5632539682539683,0.6587921626984128,0.46368785421415903,0.6606367807539683,0.19694892653980917,0.36377444373430823,0.9906451503753619,336.0,0.08592596652376228,nan,nan,nan,0.6587921626984128,nan,nan,nan,0.0,nan,8
1-7,4,0.472577765152393,0.6324505694691243,0.3255947482201361,7.517210460844494,0.530174346197219,0.1638028583829365,0.3343370225694444,0.4665493435329861,0.595734126984127,0.08510487528344671,0.08510487528344668,0.4825396825396825,0.595734126984127,0.4171265019471885,0.5991094680059524,0.181982966058764,0.3064597544501175,0.9813907753841422,336.0,0.0454633947763133,nan,nan,nan,0.595734126984127,nan,nan,nan,0.0,nan,8
1-7,5,0.4633366881726466,0.6254186995942153,0.307006097608997,7.696412101624504,0.5189742436484686,0.16149708581349206,0.3214024135044643,0.4539048936631944,0.5787256634424603,0.08267509477749432,0.0826750947774943,0.4607688492063492,0.5787256634424602,0.3923992039745863,0.582550533234127,0.19015132925954067,0.3066822362932248,0.9797348176180474,336.0,0.03237686676232993,nan,nan,nan,0.5787256634424603,nan,nan,nan,0.0,nan,8
1-7,6,0.4648444758514243,0.6269306130409751,0.3119851389238911,7.642749362521702,0.5223281648423936,0.15316917782738093,0.32612924727182535,0.4581105065724206,0.5779234871031746,0.08256049815759636,0.08256049815759635,0.4597420634920635,0.5779234871031745,0.37769676035862043,0.5822482638888888,0.20455150353026852,0.3221461704315386,0.9785745084954071,336.0,0.028594716966647768,nan,nan,nan,0.5779234871031746,nan,nan,nan,0.0,nan,8
1-7,7,0.4871913101989694,0.6419439963715767,0.3392461961315525,7.36578102717324,0.5396386858016725,0.17866443452380953,0.3601103283110119,0.47920105949280756,0.6253332713293651,0.08933332447562357,0.08933332447562356,0.5204265873015874,0.6253332713293651,0.3810666595428065,0.6291891431051587,0.24812248356235223,0.3949382921592147,0.9843829872193973,336.0,0.08459731006117725,nan,nan,nan,0.6253332713293651,nan,nan,nan,0.0,nan,8
1-8,-1,0.5321975745570224,0.675641487181663,0.41840381007040706,6.539646633087642,0.5912720854320224,0.23126026940724206,0.41096617683531744,0.5347877381339905,0.7316167922247023,0.09145209902808779,0.09145209902808779,0.6421557229662699,0.7316167922247023,0.525414433039672,0.7316192142547123,0.20620478121504032,0.43452477758650027,0.9999886333913851,336.0,0.15433212899236662,nan,nan,nan,0.7316167922247023,nan,nan,nan,0.0,nan,8
1-8,0,0.6965540416050294,0.7946117784459827,0.6745969710811492,3.8153245713975696,0.7615422142876519,0.43334573412698413,0.6167466905381944,0.7169358995225694,0.9521213107638888,0.1190151638454861,0.1190151638454861,0.9361617476851851,0.952121310763889,0.7477036269682962,0.9521561879960316,0.20445256102773554,0.8097397445652295,0.9998250731357713,336.0,0.37657479622346623,nan,nan,nan,0.9521213107638888,nan,nan,nan,0.0,nan,8
1-8,1,0.6116346995464292,0.7339564520413905,0.5488839918567288,5.1748717777312745,0.6765705138917952,0.3133874317956349,0.5105561755952381,0.6281636555989583,0.869202628968254,0.10865032862103174,0.10865032862103174,0.8256035052910053,0.869202628968254,0.6433024665706265,0.869384765625,0.2260822990543735,0.6336735226175523,0.9991843698712086,336.0,0.25331192228048627,nan,nan,nan,0.869202628968254,nan,nan,nan,0.0,nan,8
1-8,2,0.553295348972973,0.6918485366440903,0.46066481067288306,6.115030197870164,0.6178106126331148,0.2482755146329365,0.4342622302827381,0.5618809291294642,0.7855941530257937,0.09819926912822421,0.09819926912822421,0.7141255373677249,0.7855941530257936,0.5747204709399274,0.7864002046130953,0.21167973367316784,0.4962140717799839,0.9961590715462386,336.0,0.1769035341277715,nan,nan,nan,0.7855941530257937,nan,nan,nan,0.0,nan,8
1-8,3,0.5064258068257571,0.6572381735112129,0.38029184649067543,6.95186021592882,0.5655087365044488,0.19764927455357145,0.37710425967261907,0.5083143446180556,0.6975523933531746,0.08719404916914683,0.08719404916914683,0.5967365244708995,0.6975523933531745,0.5059589771192164,0.6994822668650793,0.19352328974586286,0.38779154076132705,0.9900455219524771,336.0,0.11629210241677689,nan,nan,nan,0.6975523933531746,nan,nan,nan,0.0,nan,8
1-8,4,0.4752833042838735,0.6345315925197702,0.33088561027280744,7.466159396701389,0.5333650377061632,0.16523670014880953,0.337981693328373,0.4706697009858631,0.642578125,0.080322265625,0.080322265625,0.5234375,0.642578125,0.4617707607754981,0.6459069630456349,0.18413620227013683,0.3359605902266768,0.9818916792131671,336.0,0.0755109299217372,nan,nan,nan,0.642578125,nan,nan,nan,0.0,nan,8
1-8,5,0.4636426217987284,0.6255933260978672,0.30645136679372476,7.700837392655631,0.5186976629590231,0.15803648933531744,0.32343304346478174,0.45525687081473215,0.6205705915178571,0.07757132393973214,0.07757132393973214,0.4940941220238094,0.6205705915178571,0.4330143591955843,0.6243257068452381,0.19131134764965385,0.3308925253954807,0.9800678293271649,336.0,0.06018739961262283,nan,nan,nan,0.6205705915178571,nan,nan,nan,0.0,nan,8
1-8,6,0.4637822636665575,0.6261718736680923,0.3113046461536038,7.660381014384921,0.5212261866009424,0.15283203125,0.3252476283482143,0.4573301285032242,0.6215394035218254,0.07769242544022817,0.07769242544022817,0.49538587136243384,0.6215394035218254,0.41812557386651467,0.6256936693948414,0.20756809552832664,0.34985094176720133,0.9798185229870524,336.0,0.05883475351946334,nan,nan,nan,0.6215394035218254,nan,nan,nan,0.0,nan,8
