seed,train_k,layer_id,metric_name,same_compute,fixed_step,fixed_minus_same
0,8,7,expert_purity,0.1931888640873016,0.19988141741071427,0.0066925533234126755
0,8,7,mean_pairwise_task_js,0.019997150628616706,0.021774363443896026,0.00177721281527932
0,8,7,normalized_mutual_information,0.013441802830264473,0.01448737410027544,0.001045571270010967
1,1,0,expert_purity,0.19751364087301587,0.19419642857142858,-0.0033172123015872967
1,1,0,mean_pairwise_task_js,0.016603374756927587,0.01561260716376787,-0.0009907675931597176
1,1,0,normalized_mutual_information,0.011040696985473912,0.010281318519837686,-0.0007593784656362255
1,1,1,expert_purity,0.1970486111111111,0.19404141865079366,-0.0030071924603174427
1,1,1,mean_pairwise_task_js,0.017999965029250636,0.01656134271128883,-0.0014386223179618067
1,1,1,normalized_mutual_information,0.011896750188283076,0.010924539255399662,-0.000972210932883414
1,1,2,expert_purity,0.2002108134920635,0.2037140376984127,0.0035032242063492147
1,1,2,mean_pairwise_task_js,0.02012594617626777,0.0194859589361074,-0.0006399872401603689
1,1,2,normalized_mutual_information,0.013346272664046477,0.012943418337410433,-0.00040285432663604397
1,1,3,expert_purity,0.19738963293650794,0.1909722222222222,-0.006417410714285726
1,1,3,mean_pairwise_task_js,0.017725367417771372,0.01720223719249599,-0.0005231302252753818
1,1,3,normalized_mutual_information,0.01183252374386757,0.011255174976629643,-0.0005773487672379261
1,1,4,expert_purity,0.19766865079365079,0.1968936011904762,-0.0007750496031745935
1,1,4,mean_pairwise_task_js,0.02099238173202464,0.020893562851259834,-9.881888076480536e-05
1,1,4,normalized_mutual_information,0.013885991457613597,0.013776073337346883,-0.00010991812026671377
1,1,5,expert_purity,0.19990079365079366,0.20129588293650794,0.0013950892857142738
1,1,5,mean_pairwise_task_js,0.020610075116223897,0.023611752727092313,0.003001677610868416
1,1,5,normalized_mutual_information,0.01368245316099769,0.01553257910682812,0.0018501259458304307
1,1,6,expert_purity,0.1896081349206349,0.2076202876984127,0.01801215277777779
1,1,6,mean_pairwise_task_js,0.01787197514496488,0.025378894022555432,0.007506918877590554
1,1,6,normalized_mutual_information,0.01163873193175113,0.016869509140238326,0.005230777208487195
1,1,7,expert_purity,0.1954675099206349,0.20399305555555555,0.00852554563492064
1,1,7,mean_pairwise_task_js,0.017067178262649047,0.023921328620500518,0.0068541503578514705
1,1,7,normalized_mutual_information,0.011447335091988224,0.01603807994799779,0.004590744856009568
1,2,0,expert_purity,0.18230716765873015,0.17798239087301587,-0.004324776785714274
1,2,0,mean_pairwise_task_js,0.01012257040987291,0.0082802702106109,-0.0018423001992620112
1,2,0,normalized_mutual_information,0.006704308046549197,0.005507711145308776,-0.0011965969012404211
1,2,1,expert_purity,0.19897073412698413,0.19312686011904762,-0.0058438740079365115
1,2,1,mean_pairwise_task_js,0.020235476505032348,0.01793415495295424,-0.0023013215520781075
1,2,1,normalized_mutual_information,0.013407404164181977,0.011828886489990496,-0.0015785176741914802
1,2,2,expert_purity,0.2175564236111111,0.22530691964285715,0.007750496031746046
1,2,2,mean_pairwise_task_js,0.03562631276385714,0.037473982160088556,0.001847669396231419
1,2,2,normalized_mutual_information,0.023769043796083224,0.0250590883531452,0.001290044557061977
