seed,pair,layer_id,metric_name,same_compute,fixed_step,fixed_minus_same
0,4-8,7,nestedness,0.7224934895833334,0.7344990079365079,0.012005518353174538
0,4-8,7,spearman,0.6575220227241516,0.6784458756446838,0.020923852920532227
0,4-8,7,top1_agreement,0.5544394841269841,0.5421316964285714,-0.012307787698412676
0,4-8,7,top_pair_overlap,0.0,0.0,0.0
0,5-6,0,coactivation_cosine,0.975294169807687,0.9732642072496798,-0.002029962558007248
0,5-6,0,nestedness,0.929482886904762,0.9301773313492064,0.000694444444444442
0,5-6,0,spearman,0.9748804569244385,0.9720343947410583,-0.002846062183380127
0,5-6,0,top1_agreement,0.7810019841269841,0.7862413194444444,0.005239335317460347
0,5-6,0,top_pair_overlap,0.25,0.25,0.0
0,5-6,1,coactivation_cosine,0.9748958651892855,0.9687495262253797,-0.0061463389639058175
0,5-6,1,nestedness,0.8871961805555557,0.8617187500000002,-0.025477430555555514
0,5-6,1,spearman,0.9514266848564148,0.9379916787147522,-0.013435006141662598
0,5-6,1,top1_agreement,0.7282986111111112,0.6946924603174603,-0.03360615079365081
0,5-6,1,top_pair_overlap,0.25,0.3333333333333333,0.08333333333333331
0,5-6,2,coactivation_cosine,0.9568568606363329,0.9625897047138093,0.005732844077476429
0,5-6,2,nestedness,0.8158234126984129,0.8037264384920636,-0.012096974206349254
0,5-6,2,spearman,0.9060568809509277,0.8926681280136108,-0.013388752937316895
0,5-6,2,top1_agreement,0.6207217261904762,0.6051277281746031,-0.015593998015873023
0,5-6,2,top_pair_overlap,0.42857142857142855,0.25,-0.17857142857142855
0,5-6,3,coactivation_cosine,0.9545291273752768,0.9606283419893327,0.006099214614055826
0,5-6,3,nestedness,0.7658916170634922,0.7488033234126985,-0.017088293650793673
0,5-6,3,spearman,0.8647943735122681,0.8463575839996338,-0.018436789512634277
0,5-6,3,top1_agreement,0.5660342261904762,0.548766121031746,-0.017268105158730118
0,5-6,3,top_pair_overlap,0.42857142857142855,0.3333333333333333,-0.09523809523809523
0,5-6,4,coactivation_cosine,0.9208204499870059,0.9311724361391113,0.010351986152105419
0,5-6,4,nestedness,0.7309895833333333,0.7118985615079365,-0.019091021825396792
0,5-6,4,spearman,0.8211963772773743,0.7988424301147461,-0.022353947162628174
0,5-6,4,top1_agreement,0.5617559523809523,0.5284598214285714,-0.03329613095238093
0,5-6,4,top_pair_overlap,0.17647058823529413,0.1111111111111111,-0.06535947712418302
0,5-6,5,coactivation_cosine,0.9394396791113668,0.923063599210209,-0.01637607990115786
0,5-6,5,nestedness,0.7173239087301587,0.6891865079365079,-0.02813740079365079
0,5-6,5,spearman,0.7992240190505981,0.7692676186561584,-0.029956400394439697
0,5-6,5,top1_agreement,0.5509362599206349,0.5226934523809523,-0.028242807539682557
0,5-6,5,top_pair_overlap,0.5384615384615384,0.17647058823529413,-0.3619909502262443
0,5-6,6,coactivation_cosine,0.9286766649309887,0.9234733633907117,-0.005203301540276928
0,5-6,6,nestedness,0.690048363095238,0.6784102182539682,-0.011638144841269793
0,5-6,6,spearman,0.7637708187103271,0.7483991384506226,-0.01537168025970459
0,5-6,6,top1_agreement,0.5914248511904762,0.5502852182539683,-0.04113963293650791
0,5-6,6,top_pair_overlap,0.25,0.3333333333333333,0.08333333333333331
0,5-6,7,coactivation_cosine,0.9003622861149202,0.8529211576080071,-0.047441128506913066
0,5-6,7,nestedness,0.6839099702380953,0.664391121031746,-0.019518849206349276
0,5-6,7,spearman,0.7621893286705017,0.7513057589530945,-0.010883569717407227
0,5-6,7,top1_agreement,0.6692398313492064,0.6434771825396826,-0.025762648809523836
0,5-6,7,top_pair_overlap,0.17647058823529413,0.17647058823529413,0.0
0,5-7,0,coactivation_cosine,0.974512189942104,0.9663234034462377,-0.008188786495866296
0,5-7,0,nestedness,0.9632998511904762,0.9522507440476191,-0.011049107142857117
0,5-7,0,spearman,0.9722352623939514,0.9655711054801941,-0.006664156913757324
0,5-7,0,top1_agreement,0.7805989583333334,0.748015873015873,-0.03258308531746035
0,5-7,0,top_pair_overlap,0.42857142857142855,0.25,-0.17857142857142855
0,5-7,1,coactivation_cosine,0.963517571096983,0.9626040108667043,-0.000913560230278665
0,5-7,1,nestedness,0.9217757936507938,0.891871279761905,-0.029904513888888817
0,5-7,1,spearman,0.945289134979248,0.9242701530456543,-0.02101898193359375
0,5-7,1,top1_agreement,0.7069382440476191,0.6742931547619048,-0.0326450892857143
0,5-7,1,top_pair_overlap,0.3333333333333333,0.25,-0.08333333333333331
0,5-7,2,coactivation_cosine,0.9630464180806217,0.9548077300448026,-0.008238688035819175
0,5-7,2,nestedness,0.8657304067460317,0.8420262896825396,-0.02370411706349218
0,5-7,2,spearman,0.902795672416687,0.8788367509841919,-0.023958921432495117
0,5-7,2,top1_agreement,0.6194196428571429,0.5867125496031746,-0.032707093253968256
0,5-7,2,top_pair_overlap,0.25,0.42857142857142855,0.17857142857142855
0,5-7,3,coactivation_cosine,0.9367701419615737,0.9605630387769742,0.023792896815400533
0,5-7,3,nestedness,0.8083643353174604,0.8001116071428572,-0.008252728174603208
0,5-7,3,spearman,0.8532986044883728,0.8397594690322876,-0.013539135456085205
0,5-7,3,top1_agreement,0.5405505952380952,0.5283978174603174,-0.01215277777777779
0,5-7,3,top_pair_overlap,0.25,0.3333333333333333,0.08333333333333331
0,5-7,4,coactivation_cosine,0.9221172321263942,0.921535319559357,-0.0005819125670372127
0,5-7,4,nestedness,0.7778087797619048,0.7540922619047619,-0.023716517857142905
0,5-7,4,spearman,0.8214675188064575,0.7863255143165588,-0.03514200448989868
0,5-7,4,top1_agreement,0.5362413194444444,0.5198102678571429,-0.016431051587301515
0,5-7,4,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,5-7,5,coactivation_cosine,0.9323377833649835,0.9235797233339319,-0.008758060031051618
0,5-7,5,nestedness,0.7602120535714286,0.7257688492063492,-0.034443204365079416
0,5-7,5,spearman,0.7901021242141724,0.7489729523658752,-0.04112917184829712
0,5-7,5,top1_agreement,0.5374813988095238,0.5017671130952381,-0.0357142857142857
0,5-7,5,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,5-7,6,coactivation_cosine,0.9275087697796814,0.9292863670026921,0.0017775972230106296
0,5-7,6,nestedness,0.7365203373015873,0.7196242559523811,-0.01689608134920617
0,5-7,6,spearman,0.7515977025032043,0.7308754324913025,-0.020722270011901855
0,5-7,6,top1_agreement,0.554718501984127,0.5462239583333334,-0.008494543650793607
0,5-7,6,top_pair_overlap,0.25,0.25,0.0
0,5-7,7,coactivation_cosine,0.9057838711065666,0.8906440787438299,-0.01513979236273666
0,5-7,7,nestedness,0.724107142857143,0.7140811011904762,-0.010026041666666763
0,5-7,7,spearman,0.7412950992584229,0.727838397026062,-0.01345670223236084
0,5-7,7,top1_agreement,0.6433531746031746,0.6382068452380952,-0.005146329365079416
0,5-7,7,top_pair_overlap,0.25,0.05263157894736842,-0.19736842105263158
0,5-8,0,coactivation_cosine,0.9626994115843309,0.9599093731885089,-0.0027900383958220365
0,5-8,0,nestedness,0.9779947916666667,0.9715277777777779,-0.006467013888888817
0,5-8,0,spearman,0.9684720635414124,0.959981381893158,-0.008490681648254395
0,5-8,0,top1_agreement,0.7690662202380952,0.7544022817460317,-0.014663938492063489
0,5-8,0,top_pair_overlap,0.3333333333333333,0.3333333333333333,0.0
0,5-8,1,coactivation_cosine,0.9638725712023334,0.9528462865210723,-0.0110262846812611
0,5-8,1,nestedness,0.9411396329365079,0.9194320436507937,-0.021707589285714257
0,5-8,1,spearman,0.9423417448997498,0.9197797775268555,-0.022561967372894287
0,5-8,1,top1_agreement,0.673797123015873,0.6258680555555556,-0.04792906746031744
0,5-8,1,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,5-8,2,coactivation_cosine,0.9584967215677803,0.9530607438733485,-0.005435977694431826
0,5-8,2,nestedness,0.8931609623015874,0.8723772321428572,-0.02078373015873014
0,5-8,2,spearman,0.893330454826355,0.8707990050315857,-0.022531449794769287
0,5-8,2,top1_agreement,0.5988963293650794,0.5531063988095238,-0.04578993055555558
0,5-8,2,top_pair_overlap,0.5384615384615384,0.3333333333333333,-0.20512820512820512
0,5-8,3,coactivation_cosine,0.9445332198403632,0.9442441848117088,-0.0002890350286544052
0,5-8,3,nestedness,0.8488529265873017,0.8136222718253968,-0.0352306547619049
0,5-8,3,spearman,0.8466737866401672,0.8151989579200745,-0.03147482872009277
0,5-8,3,top1_agreement,0.5227554563492064,0.49987599206349204,-0.022879464285714357
0,5-8,3,top_pair_overlap,0.25,0.05263157894736842,-0.19736842105263158
0,5-8,4,coactivation_cosine,0.9384488952573655,0.9350842174646291,-0.0033646777927364147
0,5-8,4,nestedness,0.8145833333333333,0.7929377480158731,-0.021645585317460192
0,5-8,4,spearman,0.8103728890419006,0.7750828862190247,-0.03529000282287598
0,5-8,4,top1_agreement,0.5163690476190477,0.5108196924603174,-0.005549355158730229
0,5-8,4,top_pair_overlap,0.25,0.17647058823529413,-0.07352941176470587
0,5-8,5,coactivation_cosine,0.9292193529594107,0.9157168223712242,-0.013502530588186512
0,5-8,5,nestedness,0.7892237103174604,0.7570188492063491,-0.032204861111111316
0,5-8,5,spearman,0.7715474367141724,0.729277491569519,-0.04226994514465332
0,5-8,5,top1_agreement,0.49615575396825395,0.4701450892857143,-0.026010664682539653
0,5-8,5,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,5-8,6,coactivation_cosine,0.9217985257639053,0.9207295811673705,-0.0010689445965348376
0,5-8,6,nestedness,0.7711929563492063,0.7378658234126985,-0.0333271329365078
0,5-8,6,spearman,0.7444556355476379,0.7097089886665344,-0.034746646881103516
0,5-8,6,top1_agreement,0.5185701884920635,0.513733878968254,-0.004836309523809534
0,5-8,6,top_pair_overlap,0.1111111111111111,0.25,0.1388888888888889
0,5-8,7,coactivation_cosine,0.8872279955602154,0.8502936869164381,-0.036934308643777225
0,5-8,7,nestedness,0.7573226686507937,0.7385850694444446,-0.018737599206349098
0,5-8,7,spearman,0.7256115674972534,0.7150717973709106,-0.010539770126342773
0,5-8,7,top1_agreement,0.6528707837301587,0.6139632936507936,-0.038907490079365115
0,5-8,7,top_pair_overlap,0.25,0.0,-0.25
0,6-7,0,coactivation_cosine,0.9835746776068591,0.9813417582029744,-0.0022329194038847033
0,6-7,0,nestedness,0.9411427331349206,0.9288401124338624,-0.012302620701058142
0,6-7,0,spearman,0.9787429571151733,0.9731901288032532,-0.005552828311920166
0,6-7,0,top1_agreement,0.8014632936507936,0.7624317956349206,-0.03903149801587302
0,6-7,0,top_pair_overlap,0.25,0.3333333333333333,0.08333333333333331
0,6-7,1,coactivation_cosine,0.9820227544308197,0.9761188053917225,-0.005903949039097189
0,6-7,1,nestedness,0.9030361276455028,0.8766896081349206,-0.0263465195105822
0,6-7,1,spearman,0.9572737216949463,0.9419220685958862,-0.015351653099060059
0,6-7,1,top1_agreement,0.7654079861111112,0.7041790674603174,-0.06122891865079372
0,6-7,1,top_pair_overlap,0.25,0.05263157894736842,-0.19736842105263158
0,6-7,2,coactivation_cosine,0.9724809350662488,0.9663978512859742,-0.006083083780274556
0,6-7,2,nestedness,0.8431867972883598,0.8157293733465609,-0.027457423941798842
0,6-7,2,spearman,0.9214843511581421,0.8983840942382812,-0.02310025691986084
0,6-7,2,top1_agreement,0.6500186011904762,0.6099020337301587,-0.04011656746031744
0,6-7,2,top_pair_overlap,0.17647058823529413,0.25,0.07352941176470587
0,6-7,3,coactivation_cosine,0.960719056784334,0.9682239435468104,0.007504886762476404
0,6-7,3,nestedness,0.8035869295634921,0.7830791170634921,-0.0205078125
0,6-7,3,spearman,0.8850986361503601,0.8606997728347778,-0.024398863315582275
0,6-7,3,top1_agreement,0.6026785714285714,0.5635850694444444,-0.03909350198412698
0,6-7,3,top_pair_overlap,0.25,0.5384615384615384,0.28846153846153844
0,6-7,4,coactivation_cosine,0.9360522911197018,0.9344726731047843,-0.001579618014917461
0,6-7,4,nestedness,0.7632016782407407,0.7425801917989419,-0.020621486441798842
0,6-7,4,spearman,0.8401460647583008,0.8166019320487976,-0.023544132709503174
0,6-7,4,top1_agreement,0.5849144345238095,0.5508742559523809,-0.0340401785714286
0,6-7,4,top_pair_overlap,0.25,0.25,0.0
0,6-7,5,coactivation_cosine,0.9496515148773765,0.9267753045331957,-0.02287621034418086
0,6-7,5,nestedness,0.7526300016534392,0.7146732390873016,-0.03795676256613756
0,6-7,5,spearman,0.8169780969619751,0.7804449796676636,-0.03653311729431152
0,6-7,5,top1_agreement,0.5957961309523809,0.5599578373015873,-0.03583829365079361
0,6-7,5,top_pair_overlap,0.3333333333333333,0.17647058823529413,-0.15686274509803919
0,6-7,6,coactivation_cosine,0.9490700825689535,0.93165629293305,-0.017413789635903565
0,6-7,6,nestedness,0.7247127149470899,0.7027943121693121,-0.02191840277777779
0,6-7,6,spearman,0.7875261902809143,0.7657556533813477,-0.02177053689956665
0,6-7,6,top1_agreement,0.5894717261904762,0.5704365079365079,-0.019035218253968256
0,6-7,6,top_pair_overlap,0.5384615384615384,0.17647058823529413,-0.3619909502262443
0,6-7,7,coactivation_cosine,0.9161652826330157,0.9022759233216322,-0.013889359311383465
0,6-7,7,nestedness,0.7121155753968254,0.7042204034391534,-0.007895171957671976
0,6-7,7,spearman,0.7811503410339355,0.7762424945831299,-0.004907846450805664
0,6-7,7,top1_agreement,0.7037140376984127,0.6861049107142857,-0.017609126984126977
0,6-7,7,top_pair_overlap,0.05263157894736842,0.05263157894736842,0.0
0,6-8,0,coactivation_cosine,0.9764111077411395,0.972835243370543,-0.0035758643705965376
0,6-8,0,nestedness,0.9621310763888888,0.951595568783069,-0.010535507605819894
0,6-8,0,spearman,0.9737334251403809,0.9680808782577515,-0.0056525468826293945
0,6-8,0,top1_agreement,0.7999441964285714,0.7749565972222222,-0.024987599206349187
0,6-8,0,top_pair_overlap,0.3333333333333333,0.25,-0.08333333333333331
0,6-8,1,coactivation_cosine,0.9797467816511131,0.9715476086459903,-0.00819917300512274
0,6-8,1,nestedness,0.9336712549603176,0.913385623346561,-0.020285631613756516
0,6-8,1,spearman,0.9545755982398987,0.941061794757843,-0.013513803482055664
0,6-8,1,top1_agreement,0.7215091765873016,0.6787264384920635,-0.04278273809523814
0,6-8,1,top_pair_overlap,0.3333333333333333,0.05263157894736842,-0.2807017543859649
0,6-8,2,coactivation_cosine,0.9667025191305264,0.9739010916128028,0.0071985724822764
0,6-8,2,nestedness,0.8770306299603174,0.8696159887566138,-0.007414641203703609
0,6-8,2,spearman,0.9131320714950562,0.9005456566810608,-0.012586414813995361
0,6-8,2,top1_agreement,0.6188926091269841,0.6012524801587301,-0.017640128968253954
0,6-8,2,top_pair_overlap,0.17647058823529413,0.3333333333333333,0.15686274509803919
0,6-8,3,coactivation_cosine,0.9628619650408841,0.9485336567232734,-0.014328308317610672
0,6-8,3,nestedness,0.8397197420634922,0.8099733382936508,-0.02974640376984139
0,6-8,3,spearman,0.8767610192298889,0.8467950820922852,-0.02996593713760376
0,6-8,3,top1_agreement,0.5784970238095238,0.5442708333333334,-0.034226190476190466
0,6-8,3,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,6-8,4,coactivation_cosine,0.9415341975087552,0.9401431910913481,-0.0013910064174070813
0,6-8,4,nestedness,0.8077360284391534,0.7845258763227514,-0.023210152116401983
0,6-8,4,spearman,0.831743597984314,0.8095712065696716,-0.022172391414642334
0,6-8,4,top1_agreement,0.570343501984127,0.5301959325396826,-0.04014756944444442
0,6-8,4,top_pair_overlap,0.25,0.3333333333333333,0.08333333333333331
0,6-8,5,coactivation_cosine,0.9402357005905368,0.9201445500607398,-0.02009115052979704
0,6-8,5,nestedness,0.7775039269179894,0.7558025380291006,-0.02170138888888884
0,6-8,5,spearman,0.7990414500236511,0.7696253657341003,-0.02941608428955078
0,6-8,5,top1_agreement,0.548859126984127,0.5261036706349206,-0.022755456349206393
0,6-8,5,top_pair_overlap,0.3333333333333333,0.05263157894736842,-0.2807017543859649
0,6-8,6,coactivation_cosine,0.9354905662657543,0.940996882227364,0.005506315961609665
0,6-8,6,nestedness,0.7584635416666666,0.7295903604497356,-0.028873181216931054
0,6-8,6,spearman,0.7756719589233398,0.7484048008918762,-0.027267158031463623
0,6-8,6,top1_agreement,0.5603608630952381,0.5441158234126984,-0.016245039682539764
0,6-8,6,top_pair_overlap,0.17647058823529413,0.17647058823529413,0.0
0,6-8,7,coactivation_cosine,0.9164034952541766,0.9088796819263878,-0.007523813327788842
0,6-8,7,nestedness,0.7433810763888888,0.7430813905423281,-0.0002996858465607044
0,6-8,7,spearman,0.7666581869125366,0.7587133646011353,-0.007944822311401367
0,6-8,7,top1_agreement,0.7023809523809523,0.6617063492063492,-0.04067460317460314
0,6-8,7,top_pair_overlap,0.05263157894736842,0.1111111111111111,0.05847953216374269
0,7-8,0,coactivation_cosine,0.9875141253387013,0.986683329578148,-0.0008307957605533378
0,7-8,0,nestedness,0.9493073270975058,0.9295723497732427,-0.019734977324263103
0,7-8,0,spearman,0.9810009598731995,0.9709793329238892,-0.010021626949310303
0,7-8,0,top1_agreement,0.8324962797619048,0.783172123015873,-0.049324156746031744
0,7-8,0,top_pair_overlap,0.5384615384615384,0.42857142857142855,-0.10989010989010989
0,7-8,1,coactivation_cosine,0.980602481677586,0.9814032584941879,0.0008007768166018447
0,7-8,1,nestedness,0.9126186933106576,0.8904877054988661,-0.022130987811791458
0,7-8,1,spearman,0.9628735780715942,0.9490393996238708,-0.013834178447723389
0,7-8,1,top1_agreement,0.7376922123015873,0.7004898313492064,-0.03720238095238093
0,7-8,1,top_pair_overlap,0.25,0.42857142857142855,0.17857142857142855
0,7-8,2,coactivation_cosine,0.9811141607650985,0.976298231805526,-0.004815928959572502
0,7-8,2,nestedness,0.873972505668934,0.8318408092403627,-0.042131696428571286
0,7-8,2,spearman,0.9370573163032532,0.9009731411933899,-0.03608417510986328
0,7-8,2,top1_agreement,0.7001178075396826,0.5912078373015873,-0.10890997023809523
0,7-8,2,top_pair_overlap,0.42857142857142855,0.3333333333333333,-0.09523809523809523
0,7-8,3,coactivation_cosine,0.9603348006844157,0.9551784854643736,-0.005156315220042118
0,7-8,3,nestedness,0.8325228528911565,0.7844210600907028,-0.04810179280045368
0,7-8,3,spearman,0.9044634699821472,0.8566610217094421,-0.04780244827270508
0,7-8,3,top1_agreement,0.6383928571428571,0.5508742559523809,-0.08751860119047616
0,7-8,3,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
0,7-8,4,coactivation_cosine,0.9348468571922126,0.9471003777430539,0.01225352055084128
0,7-8,4,nestedness,0.7932300524376418,0.7521391369047619,-0.04109091553287991
0,7-8,4,spearman,0.8601531982421875,0.8157050609588623,-0.044448137283325195
0,7-8,4,top1_agreement,0.6038256448412699,0.548859126984127,-0.054966517857142905
0,7-8,4,top_pair_overlap,0.3333333333333333,0.25,-0.08333333333333331
0,7-8,5,coactivation_cosine,0.9472983804110655,0.9637125044782726,0.016414124067207103
0,7-8,5,nestedness,0.7704923115079365,0.7404425311791383,-0.030049780328798237
0,7-8,5,spearman,0.8321029543876648,0.7938066124916077,-0.03829634189605713
0,7-8,5,top1_agreement,0.5910838293650794,0.5700024801587301,-0.021081349206349298
0,7-8,5,top_pair_overlap,0.3333333333333333,0.25,-0.08333333333333331
0,7-8,6,coactivation_cosine,0.9385467329413191,0.956710668340075,0.018163935398755937
0,7-8,6,nestedness,0.7536493764172336,0.720220379818594,-0.033428996598639626
0,7-8,6,spearman,0.8088704943656921,0.7687571048736572,-0.04011338949203491
0,7-8,6,top1_agreement,0.5794270833333334,0.5732576884920635,-0.006169394841269882
0,7-8,6,top_pair_overlap,0.25,0.25,0.0
0,7-8,7,coactivation_cosine,0.9342507531917388,0.940902411200146,0.006651658008407169
0,7-8,7,nestedness,0.7410271400226757,0.7236040249433107,-0.017423115079365004
0,7-8,7,spearman,0.7912567257881165,0.7726182341575623,-0.0186384916305542
0,7-8,7,top1_agreement,0.7500930059523809,0.699156746031746,-0.050936259920634885
0,7-8,7,top_pair_overlap,0.3333333333333333,0.3333333333333333,0.0
1,1-2,0,nestedness,0.42506820436507936,0.6187065972222222,0.19363839285714285
1,1-2,0,spearman,0.6782044768333435,0.8306705355644226,0.1524660587310791
1,1-2,0,top1_agreement,0.27628968253968256,0.44060019841269843,0.16431051587301587
1,1-2,1,nestedness,0.328156001984127,0.4890252976190476,0.16086929563492064
1,1-2,1,spearman,0.5520020723342896,0.7055918574333191,0.15358978509902954
1,1-2,1,top1_agreement,0.2101624503968254,0.33076016865079366,0.12059771825396826
1,1-2,2,nestedness,0.2556733630952381,0.3663194444444444,0.11064608134920634
1,1-2,2,spearman,0.4316137135028839,0.5686302185058594,0.13701650500297546
1,1-2,2,top1_agreement,0.15373883928571427,0.23043774801587302,0.07669890873015875
1,1-2,3,nestedness,0.21595982142857142,0.2816840277777778,0.06572420634920637
1,1-2,3,spearman,0.356425404548645,0.4960131049156189,0.13958770036697388
1,1-2,3,top1_agreement,0.13054935515873015,0.1744171626984127,0.04386780753968256
1,1-2,4,nestedness,0.19366939484126985,0.27554563492063494,0.08187624007936509
1,1-2,4,spearman,0.31182509660720825,0.45197412371635437,0.14014902710914612
1,1-2,4,top1_agreement,0.11926463293650794,0.16784474206349206,0.04858010912698413
1,1-2,5,nestedness,0.19990079365079366,0.3018663194444444,0.10196552579365076
1,1-2,5,spearman,0.28613317012786865,0.451042115688324,0.16490894556045532
1,1-2,5,top1_agreement,0.11108010912698413,0.1929873511904762,0.08190724206349206
1,1-2,6,nestedness,0.16409350198412698,0.2535652281746032,0.08947172619047622
1,1-2,6,spearman,0.27531108260154724,0.4574837386608124,0.18217265605926514
1,1-2,6,top1_agreement,0.10286458333333333,0.15733506944444445,0.05447048611111112
1,1-2,7,nestedness,0.18368675595238096,0.32862103174603174,0.14493427579365079
1,1-2,7,spearman,0.3199388086795807,0.5436868667602539,0.22374805808067322
1,1-2,7,top1_agreement,0.10729786706349206,0.19856770833333334,0.09126984126984128
1,1-3,0,nestedness,0.5583457341269841,0.7545572916666666,0.19621155753968256
1,1-3,0,spearman,0.6897908449172974,0.8360164761543274,0.14622563123703003
1,1-3,0,top1_agreement,0.27194940476190477,0.4576512896825397,0.18570188492063494
1,1-3,1,nestedness,0.46707589285714285,0.6156684027777778,0.14859250992063494
1,1-3,1,spearman,0.5885252952575684,0.7163788080215454,0.12785351276397705
1,1-3,1,top1_agreement,0.21887400793650794,0.333984375,0.11511036706349206
1,1-3,2,nestedness,0.37406994047619047,0.48527405753968256,0.11120411706349209
1,1-3,2,spearman,0.4674925208091736,0.5880900025367737,0.1205974817276001
1,1-3,2,top1_agreement,0.1726500496031746,0.2511780753968254,0.07852802579365081
1,1-3,3,nestedness,0.30040922619047616,0.3626302083333333,0.06222098214285715
1,1-3,3,spearman,0.38081830739974976,0.49511483311653137,0.11429652571678162
1,1-3,3,top1_agreement,0.12943328373015872,0.15727306547619047,0.027839781746031744
1,1-3,4,nestedness,0.2665860615079365,0.35063244047619047,0.08404637896825395
1,1-3,4,spearman,0.3248644471168518,0.44329339265823364,0.11842894554138184
1,1-3,4,top1_agreement,0.12822420634920634,0.1722470238095238,0.04402281746031747
1,1-3,5,nestedness,0.25127108134920634,0.3667844742063492,0.11551339285714285
1,1-3,5,spearman,0.27896687388420105,0.4363710880279541,0.15740421414375305
1,1-3,5,top1_agreement,0.10825892857142858,0.18492683531746032,0.07666790674603174
1,1-3,6,nestedness,0.22336929563492064,0.32883804563492064,0.10546875
1,1-3,6,spearman,0.2725825011730194,0.4538291394710541,0.18124663829803467
1,1-3,6,top1_agreement,0.10128348214285714,0.15714905753968253,0.05586557539682539
1,1-3,7,nestedness,0.23577008928571427,0.4419952876984127,0.2062251984126984
1,1-3,7,spearman,0.31111636757850647,0.5026719570159912,0.19155558943748474
1,1-3,7,top1_agreement,0.10456969246031746,0.19425843253968253,0.08968874007936507
1,1-4,0,nestedness,0.6610863095238095,0.8169952876984127,0.15590897817460314
1,1-4,0,spearman,0.7096503376960754,0.8369374871253967,0.1272871494293213
1,1-4,0,top1_agreement,0.3294890873015873,0.46729290674603174,0.13780381944444442
1,1-4,1,nestedness,0.5465649801587301,0.6911272321428571,0.14456225198412698
1,1-4,1,spearman,0.6020998358726501,0.7180423140525818,0.11594247817993164
1,1-4,1,top1_agreement,0.22265625,0.33286830357142855,0.11021205357142855
1,1-4,2,nestedness,0.46165054563492064,0.5757068452380952,0.1140562996031746
1,1-4,2,spearman,0.4904943108558655,0.6011011004447937,0.11060678958892822
1,1-4,2,top1_agreement,0.17156498015873015,0.24051339285714285,0.0689484126984127
1,1-4,3,nestedness,0.3818204365079365,0.4529079861111111,0.0710875496031746
1,1-4,3,spearman,0.40856510400772095,0.5090104341506958,0.10044533014297485
1,1-4,3,top1_agreement,0.13039434523809523,0.1667906746031746,0.03639632936507936
1,1-4,4,nestedness,0.34207589285714285,0.4314546130952381,0.08937872023809523
1,1-4,4,spearman,0.3453458249568939,0.444792777299881,0.09944695234298706
1,1-4,4,top1_agreement,0.1265811011904762,0.18139260912698413,0.054811507936507936
1,1-4,5,nestedness,0.3234747023809524,0.443328373015873,0.11985367063492064
1,1-4,5,spearman,0.3098379373550415,0.4433571398258209,0.13351920247077942
1,1-4,5,top1_agreement,0.12081473214285714,0.19131324404761904,0.0704985119047619
1,1-4,6,nestedness,0.26546999007936506,0.40600198412698413,0.14053199404761907
1,1-4,6,spearman,0.26425281167030334,0.4280760884284973,0.16382327675819397
1,1-4,6,top1_agreement,0.09328497023809523,0.15718005952380953,0.0638950892857143
1,1-4,7,nestedness,0.3046875,0.5052703373015873,0.20058283730158732
1,1-4,7,spearman,0.309259831905365,0.4871373176574707,0.1778774857521057
1,1-4,7,top1_agreement,0.10425967261904762,0.18501984126984128,0.08076016865079366
1,1-5,0,nestedness,0.7364211309523809,0.8875248015873016,0.1511036706349207
1,1-5,0,spearman,0.7155292630195618,0.8452867865562439,0.12975752353668213
1,1-5,0,top1_agreement,0.3157862103174603,0.45303199404761907,0.13724578373015878
1,1-5,1,nestedness,0.636656746031746,0.7659660218253969,0.1293092757936508
1,1-5,1,spearman,0.6151610016822815,0.7267156839370728,0.11155468225479126
1,1-5,1,top1_agreement,0.23384796626984128,0.33996775793650796,0.10611979166666669
1,1-5,2,nestedness,0.5556485615079365,0.6320994543650794,0.0764508928571429
1,1-5,2,spearman,0.5062921047210693,0.6094895601272583,0.10319745540618896
1,1-5,2,top1_agreement,0.18117559523809523,0.24020337301587302,0.05902777777777779
1,1-5,3,nestedness,0.4666108630952381,0.5262276785714286,0.05961681547619052
1,1-5,3,spearman,0.42845040559768677,0.5165707468986511,0.08812034130096436
1,1-5,3,top1_agreement,0.1443142361111111,0.17271205357142858,0.02839781746031747
1,1-5,4,nestedness,0.40361483134920634,0.4815538194444444,0.07793898809523808
1,1-5,4,spearman,0.35287559032440186,0.4538750946521759,0.10099950432777405
1,1-5,4,top1_agreement,0.12121775793650794,0.1591951884920635,0.03797743055555555
1,1-5,5,nestedness,0.36898561507936506,0.5076884920634921,0.13870287698412703
1,1-5,5,spearman,0.3059026598930359,0.4376569390296936,0.13175427913665771
1,1-5,5,top1_agreement,0.11312624007936507,0.18715897817460317,0.0740327380952381
1,1-5,6,nestedness,0.31919642857142855,0.4635106646825397,0.14431423611111116
1,1-5,6,spearman,0.26686418056488037,0.4334012567996979,0.1665370762348175
1,1-5,6,top1_agreement,0.08460441468253968,0.15814112103174602,0.07353670634920634
1,1-5,7,nestedness,0.3453621031746032,0.5750868055555556,0.22972470238095238
1,1-5,7,spearman,0.30955275893211365,0.48307734727859497,0.17352458834648132
