seed,pair,metric_name,same_compute,fixed_step,fixed_minus_same
1,4-6,top_pair_overlap,0.25,0.17647058823529413,-0.07352941176470587
1,4-7,coactivation_cosine,0.982961325482816,0.9836249920570276,0.0006636665742115744
1,4-7,nestedness,0.8164575970362103,0.8122694227430556,-0.004188174293154767
1,4-7,spearman,0.8010165691375732,0.7991926074028015,-0.0018239617347717285
1,4-7,top1_agreement,0.5438445560515873,0.54052734375,-0.0033172123015873245
1,4-7,top_pair_overlap,0.1111111111111111,0.17647058823529413,0.06535947712418302
1,4-8,coactivation_cosine,0.9806337506443742,0.980719321662026,8.557101765183095e-05
1,4-8,nestedness,0.8448030986483135,0.8373635912698413,-0.00743950737847221
1,4-8,spearman,0.7925499081611633,0.7858225107192993,-0.006727397441864014
1,4-8,top1_agreement,0.5347183469742064,0.5317421564980159,-0.0029761904761904656
1,4-8,top_pair_overlap,0.1111111111111111,0.05263157894736842,-0.05847953216374269
1,5-6,coactivation_cosine,0.9917119168925717,0.9902024257147547,-0.0015094911778169573
1,5-6,nestedness,0.7835053943452384,0.7546758742559525,-0.028829520089285854
1,5-6,spearman,0.8567399382591248,0.8283931016921997,-0.02834683656692505
1,5-6,top1_agreement,0.6301347036210317,0.5930214533730159,-0.03711325024801582
1,5-6,top_pair_overlap,0.5384615384615384,0.17647058823529413,-0.3619909502262443
1,5-7,coactivation_cosine,0.9901060771142377,0.9890642168457441,-0.0010418602684936218
1,5-7,nestedness,0.8176889570932541,0.8027723524305559,-0.014916604662698174
1,5-7,spearman,0.841791033744812,0.8253562450408936,-0.016434788703918457
1,5-7,top1_agreement,0.6069297185019841,0.5867706783234127,-0.020159040178571397
1,5-7,top_pair_overlap,0.17647058823529413,0.25,0.07352941176470587
1,5-8,coactivation_cosine,0.988180661416851,0.9897787745355427,0.0015981131186917352
1,5-8,nestedness,0.8529064360119047,0.8353011842757937,-0.01760525173611105
1,5-8,spearman,0.8387280702590942,0.820257306098938,-0.01847076416015625
1,5-8,top1_agreement,0.5950714595734127,0.5709984188988095,-0.02407304067460314
1,5-8,top_pair_overlap,0.25,0.1111111111111111,-0.1388888888888889
1,6-7,coactivation_cosine,0.9929476320491537,0.9933204354046946,0.00037280335554090716
1,6-7,nestedness,0.809398509837963,0.7856057787698414,-0.02379273106812163
1,6-7,spearman,0.8721115589141846,0.851538360118866,-0.020573198795318604
1,6-7,top1_agreement,0.6566026475694444,0.629425533234127,-0.027177114335317443
1,6-7,top_pair_overlap,0.17647058823529413,0.25,0.07352941176470587
1,6-8,coactivation_cosine,0.9931764571253042,0.9915550130764448,-0.001621444048859444
1,6-8,nestedness,0.8484325913525133,0.8178258825231484,-0.030606708829364893
1,6-8,spearman,0.8693529963493347,0.838455080986023,-0.030897915363311768
1,6-8,top1_agreement,0.6405591207837301,0.6086193266369048,-0.03193979414682535
1,6-8,top_pair_overlap,0.25,0.17647058823529413,-0.07352941176470587
1,7-8,coactivation_cosine,0.9953724579807547,0.9945913963174369,-0.0007810616633178169
1,7-8,nestedness,0.8394036325467688,0.8111049107142856,-0.028298721832483165
1,7-8,spearman,0.8925564289093018,0.8679246306419373,-0.024631798267364502
1,7-8,top1_agreement,0.7026638454861112,0.6565096416170635,-0.04615420386904767
1,7-8,top_pair_overlap,0.42857142857142855,0.3333333333333333,-0.09523809523809523
2,1-2,nestedness,0.2566072978670635,0.35998341393849204,0.10337611607142855
2,1-2,spearman,0.41413429379463196,0.5595170855522156,0.14538279175758362
2,1-2,top1_agreement,0.15468827504960317,0.23005022321428573,0.07536194816468256
2,1-3,nestedness,0.3533683655753968,0.4574226500496032,0.1040542844742064
2,1-3,spearman,0.4262833595275879,0.5571359992027283,0.13085263967514038
2,1-3,top1_agreement,0.1619543650793651,0.23020523313492064,0.06825086805555555
2,1-4,nestedness,0.4200342571924603,0.5256231398809523,0.10558888268849204
2,1-4,spearman,0.4333002269268036,0.5522445440292358,0.11894431710243225
2,1-4,top1_agreement,0.1549750434027778,0.22408621651785715,0.06911117311507936
2,1-5,nestedness,0.4900173611111111,0.5948970734126984,0.10487971230158727
2,1-5,spearman,0.44927504658699036,0.5606869459152222,0.11141189932823181
2,1-5,top1_agreement,0.16256665426587302,0.22015671502976192,0.057590060763888895
2,1-6,nestedness,0.5498511904761905,0.6523243737599206,0.10247318328373012
2,1-6,spearman,0.45469823479652405,0.5600799322128296,0.10538169741630554
2,1-6,top1_agreement,0.1676509796626984,0.22586883060515872,0.05821785094246032
2,1-7,nestedness,0.5955016121031746,0.6962890625,0.10078745039682535
2,1-7,spearman,0.4528636932373047,0.5649905800819397,0.11212688684463501
2,1-7,top1_agreement,0.16548084077380953,0.22777545262896826,0.06229461185515872
2,1-8,nestedness,0.6407412574404762,0.7298797123015873,0.08913845486111116
2,1-8,spearman,0.45234185457229614,0.563532292842865,0.11119043827056885
2,1-8,top1_agreement,0.16120256696428573,0.22488839285714285,0.06368582589285712
2,2-3,coactivation_cosine,0.9238522070761999,0.9280132647566187,0.004161057680418856
2,2-3,nestedness,0.5769178602430556,0.6177842881944444,0.04086642795138884
2,2-3,spearman,0.6956572532653809,0.7444230318069458,0.04876577854156494
2,2-3,top1_agreement,0.4435027591765873,0.480011470734127,0.03650871155753965
2,2-3,top_pair_overlap,0.17647058823529413,0.1111111111111111,-0.06535947712418302
2,2-4,coactivation_cosine,0.935179853971851,0.9328738924971751,-0.002305961474675877
2,2-4,nestedness,0.6468428354414683,0.6787748790922619,0.03193204365079361
2,2-4,spearman,0.6920403838157654,0.7303005456924438,0.03826016187667847
2,2-4,top1_agreement,0.4169340587797619,0.4426385788690476,0.0257045200892857
2,2-4,top_pair_overlap,0.1111111111111111,0.25,0.1388888888888889
2,2-5,coactivation_cosine,0.9333970321128859,0.9228809782180455,-0.01051605389484045
2,2-5,nestedness,0.7132568359375,0.7328345889136905,0.019577752976190466
2,2-5,spearman,0.6961807608604431,0.7228357791900635,0.02665501832962036
2,2-5,top1_agreement,0.4281257750496032,0.4346090649801587,0.006483289930555525
2,2-5,top_pair_overlap,0.05263157894736842,0.1111111111111111,0.05847953216374269
2,2-6,coactivation_cosine,0.9334975234437023,0.9140700901296401,-0.01942743331406216
2,2-6,nestedness,0.7592424665178571,0.7654002356150794,0.006157769097222321
2,2-6,spearman,0.6916748881340027,0.7089523673057556,0.01727747917175293
2,2-6,top1_agreement,0.41984824528769843,0.41653878348214285,-0.0033094618055555802
2,2-6,top_pair_overlap,0.1111111111111111,0.1111111111111111,0.0
2,2-7,coactivation_cosine,0.9325659337703152,0.9148821677736481,-0.0176837659966671
2,2-7,nestedness,0.7926994202628969,0.8012365916418651,0.008537171378968256
