metric_type,metric_name,seed,checkpoint_step,train_k,inference_k,train_k_b,inference_k_b,pair,value,extra
logit_cutoff_sanity,top_pair_overlap,0,1000,6,6,,7,6-7,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1000,6,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1000,6,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1000,6,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1000,6,6,,8,6-8,0.9985735085509735,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1000,6,6,,8,6-8,0.42857142857142855,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1000,6,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1000,6,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1000,6,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1000,6,7,,8,7-8,0.9996718060019618,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1000,6,7,,8,7-8,0.5384615384615384,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,1000,6,1,,2,1-2,0.7428114149305556,
same_weight_infer_path,nestedness,0,1000,6,1,,2,1-2,0.8768368675595238,
same_weight_infer_path,spearman,0,1000,6,1,,2,1-2,0.9095678925514221,
same_weight_infer_path,top1_agreement,0,1000,6,1,,3,1-3,0.7194359188988095,
same_weight_infer_path,nestedness,0,1000,6,1,,3,1-3,0.9153180803571429,
same_weight_infer_path,spearman,0,1000,6,1,,3,1-3,0.8933867812156677,
same_weight_infer_path,top1_agreement,0,1000,6,1,,4,1-4,0.7038457961309523,
same_weight_infer_path,nestedness,0,1000,6,1,,4,1-4,0.9370853484623016,
same_weight_infer_path,spearman,0,1000,6,1,,4,1-4,0.8826839327812195,
same_weight_infer_path,top1_agreement,0,1000,6,1,,5,1-5,0.6920572916666666,
same_weight_infer_path,nestedness,0,1000,6,1,,5,1-5,0.9505557105654762,
same_weight_infer_path,spearman,0,1000,6,1,,5,1-5,0.8736822605133057,
same_weight_infer_path,top1_agreement,0,1000,6,1,,6,1-6,0.6816871279761905,
same_weight_infer_path,nestedness,0,1000,6,1,,6,1-6,0.9602012028769841,
same_weight_infer_path,spearman,0,1000,6,1,,6,1-6,0.8659840226173401,
same_weight_infer_path,top1_agreement,0,1000,6,1,,7,1-7,0.6722276475694444,
same_weight_infer_path,nestedness,0,1000,6,1,,7,1-7,0.9680292038690477,
same_weight_infer_path,spearman,0,1000,6,1,,7,1-7,0.8589709401130676,
same_weight_infer_path,top1_agreement,0,1000,6,1,,8,1-8,0.664000496031746,
same_weight_infer_path,nestedness,0,1000,6,1,,8,1-8,0.9733227926587301,
same_weight_infer_path,spearman,0,1000,6,1,,8,1-8,0.8522956371307373,
same_weight_infer_path,top1_agreement,0,1000,6,2,,3,2-3,0.865509517609127,
same_weight_infer_path,nestedness,0,1000,6,2,,3,2-3,0.9493136935763888,
same_weight_infer_path,spearman,0,1000,6,2,,3,2-3,0.9680469632148743,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,3,2-3,0.9633531262015648,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,3,2-3,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,1000,6,2,,4,2-4,0.8370070684523809,
same_weight_infer_path,nestedness,0,1000,6,2,,4,2-4,0.9658455016121031,
same_weight_infer_path,spearman,0,1000,6,2,,4,2-4,0.9566448926925659,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,4,2-4,0.9360200071682897,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,4,2-4,0.42857142857142855,
same_weight_infer_path,top1_agreement,0,1000,6,2,,5,2-5,0.8178827194940477,
same_weight_infer_path,nestedness,0,1000,6,2,,5,2-5,0.9758707682291666,
same_weight_infer_path,spearman,0,1000,6,2,,5,2-5,0.9473366737365723,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,5,2-5,0.9197161815651597,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,5,2-5,0.3333333333333333,
same_weight_infer_path,top1_agreement,0,1000,6,2,,6,2-6,0.8019825768849206,
same_weight_infer_path,nestedness,0,1000,6,2,,6,2-6,0.9817553323412699,
same_weight_infer_path,spearman,0,1000,6,2,,6,2-6,0.9392288327217102,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,6,2-6,0.9082223921627245,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,6,2-6,0.17647058823529413,
same_weight_infer_path,top1_agreement,0,1000,6,2,,7,2-7,0.7866637214781746,
same_weight_infer_path,nestedness,0,1000,6,2,,7,2-7,0.9853786892361112,
same_weight_infer_path,spearman,0,1000,6,2,,7,2-7,0.9318162798881531,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,7,2-7,0.9006121110425176,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,7,2-7,0.1111111111111111,
same_weight_infer_path,top1_agreement,0,1000,6,2,,8,2-8,0.7735731336805556,
same_weight_infer_path,nestedness,0,1000,6,2,,8,2-8,0.9880739242311508,
same_weight_infer_path,spearman,0,1000,6,2,,8,2-8,0.9246008396148682,
same_weight_infer_path,coactivation_cosine,0,1000,6,2,,8,2-8,0.8952532242107873,
same_weight_infer_path,top_pair_overlap,0,1000,6,2,,8,2-8,0.05263157894736842,
same_weight_infer_path,top1_agreement,0,1000,6,3,,4,3-4,0.9110863095238095,
same_weight_infer_path,nestedness,0,1000,6,3,,4,3-4,0.9702342199900795,
same_weight_infer_path,spearman,0,1000,6,3,,4,3-4,0.9831815958023071,
same_weight_infer_path,coactivation_cosine,0,1000,6,3,,4,3-4,0.9923745352056226,
same_weight_infer_path,top_pair_overlap,0,1000,6,3,,4,3-4,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,1000,6,3,,5,3-5,0.8835410466269841,
same_weight_infer_path,nestedness,0,1000,6,3,,5,3-5,0.9796872416501323,
same_weight_infer_path,spearman,0,1000,6,3,,5,3-5,0.9747400879859924,
same_weight_infer_path,coactivation_cosine,0,1000,6,3,,5,3-5,0.9839848912456501,
same_weight_infer_path,top_pair_overlap,0,1000,6,3,,5,3-5,0.42857142857142855,
same_weight_infer_path,top1_agreement,0,1000,6,3,,6,3-6,0.8611963665674603,
same_weight_infer_path,nestedness,0,1000,6,3,,6,3-6,0.9855504918981481,
same_weight_infer_path,spearman,0,1000,6,3,,6,3-6,0.9675079584121704,
same_weight_infer_path,coactivation_cosine,0,1000,6,3,,6,3-6,0.9772639549207144,
same_weight_infer_path,top_pair_overlap,0,1000,6,3,,6,3-6,0.25,
same_weight_infer_path,top1_agreement,0,1000,6,3,,7,3-7,0.8422076512896826,
same_weight_infer_path,nestedness,0,1000,6,3,,7,3-7,0.9885512256117726,
same_weight_infer_path,spearman,0,1000,6,3,,7,3-7,0.9606817364692688,
same_weight_infer_path,coactivation_cosine,0,1000,6,3,,7,3-7,0.9720892238564671,
same_weight_infer_path,top_pair_overlap,0,1000,6,3,,7,3-7,0.17647058823529413,
same_weight_infer_path,top1_agreement,0,1000,6,3,,8,3-8,0.8263152591765873,
same_weight_infer_path,nestedness,0,1000,6,3,,8,3-8,0.9907278232473544,
same_weight_infer_path,spearman,0,1000,6,3,,8,3-8,0.9540094137191772,
same_weight_infer_path,coactivation_cosine,0,1000,6,3,,8,3-8,0.9683863760837729,
same_weight_infer_path,top_pair_overlap,0,1000,6,3,,8,3-8,0.05263157894736842,
same_weight_infer_path,top1_agreement,0,1000,6,4,,5,4-5,0.9280715215773809,
same_weight_infer_path,nestedness,0,1000,6,4,,5,4-5,0.9793739924355159,
same_weight_infer_path,spearman,0,1000,6,4,,5,4-5,0.988861083984375,
same_weight_infer_path,coactivation_cosine,0,1000,6,4,,5,4-5,0.997392065512144,
same_weight_infer_path,top_pair_overlap,0,1000,6,4,,5,4-5,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,1000,6,4,,6,4-6,0.9033861917162699,
same_weight_infer_path,nestedness,0,1000,6,4,,6,4-6,0.9858262803819444,
same_weight_infer_path,spearman,0,1000,6,4,,6,4-6,0.9826220870018005,
same_weight_infer_path,coactivation_cosine,0,1000,6,4,,6,4-6,0.9938894538840133,
same_weight_infer_path,top_pair_overlap,0,1000,6,4,,6,4-6,0.42857142857142855,
same_weight_infer_path,top1_agreement,0,1000,6,4,,7,4-7,0.8819638206845238,
same_weight_infer_path,nestedness,0,1000,6,4,,7,4-7,0.9892946273561508,
same_weight_infer_path,spearman,0,1000,6,4,,7,4-7,0.9766704440116882,
same_weight_infer_path,coactivation_cosine,0,1000,6,4,,7,4-7,0.9906591223747758,
same_weight_infer_path,top_pair_overlap,0,1000,6,4,,7,4-7,0.25,
same_weight_infer_path,top1_agreement,0,1000,6,4,,8,4-8,0.8652692522321429,
same_weight_infer_path,nestedness,0,1000,6,4,,8,4-8,0.9917689732142857,
same_weight_infer_path,spearman,0,1000,6,4,,8,4-8,0.9708486199378967,
same_weight_infer_path,coactivation_cosine,0,1000,6,4,,8,4-8,0.9881357002692408,
same_weight_infer_path,top_pair_overlap,0,1000,6,4,,8,4-8,0.1111111111111111,
same_weight_infer_path,top1_agreement,0,1000,6,5,,6,5-6,0.9420921688988095,
same_weight_infer_path,nestedness,0,1000,6,5,,6,5-6,0.9841541108630955,
same_weight_infer_path,spearman,0,1000,6,5,,6,5-6,0.9919410943984985,
same_weight_infer_path,coactivation_cosine,0,1000,6,5,,6,5-6,0.9988272217636649,
same_weight_infer_path,top_pair_overlap,0,1000,6,5,,6,5-6,0.5384615384615384,
same_weight_infer_path,top1_agreement,0,1000,6,5,,7,5-7,0.9174572172619048,
same_weight_infer_path,nestedness,0,1000,6,5,,7,5-7,0.9891593812003968,
same_weight_infer_path,spearman,0,1000,6,5,,7,5-7,0.986865758895874,
same_weight_infer_path,coactivation_cosine,0,1000,6,5,,7,5-7,0.9970835381044599,
same_weight_infer_path,top_pair_overlap,0,1000,6,5,,7,5-7,0.3333333333333333,
same_weight_infer_path,top1_agreement,0,1000,6,5,,8,5-8,0.8991234188988095,
same_weight_infer_path,nestedness,0,1000,6,5,,8,5-8,0.991810050843254,
same_weight_infer_path,spearman,0,1000,6,5,,8,5-8,0.9818898439407349,
same_weight_infer_path,coactivation_cosine,0,1000,6,5,,8,5-8,0.9954476360565503,
same_weight_infer_path,top_pair_overlap,0,1000,6,5,,8,5-8,0.17647058823529413,
same_weight_infer_path,top1_agreement,0,1000,6,6,,7,6-7,0.9485793340773809,
same_weight_infer_path,nestedness,0,1000,6,6,,7,6-7,0.9872465587797618,
same_weight_infer_path,spearman,0,1000,6,6,,7,6-7,0.9936869144439697,
same_weight_infer_path,coactivation_cosine,0,1000,6,6,,7,6-7,0.9993709705408177,
same_weight_infer_path,top_pair_overlap,0,1000,6,6,,7,6-7,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,1000,6,6,,8,6-8,0.9285559275793651,
same_weight_infer_path,nestedness,0,1000,6,6,,8,6-8,0.9911405371610449,
same_weight_infer_path,spearman,0,1000,6,6,,8,6-8,0.9894763231277466,
same_weight_infer_path,coactivation_cosine,0,1000,6,6,,8,6-8,0.9984557563073521,
same_weight_infer_path,top_pair_overlap,0,1000,6,6,,8,6-8,0.42857142857142855,
same_weight_infer_path,top1_agreement,0,1000,6,7,,8,7-8,0.9581163194444444,
same_weight_infer_path,nestedness,0,1000,6,7,,8,7-8,0.990416511656746,
same_weight_infer_path,spearman,0,1000,6,7,,8,7-8,0.9949149489402771,
same_weight_infer_path,coactivation_cosine,0,1000,6,7,,8,7-8,0.9996453272638134,
same_weight_infer_path,top_pair_overlap,0,1000,6,7,,8,7-8,0.6666666666666666,
mismatch_cost,validation_loss_delta,0,1000,6,1,,,,1.3555742225476675,
mismatch_cost,validation_loss_delta,0,1000,6,2,,,,0.2781240805273964,
mismatch_cost,validation_loss_delta,0,1000,6,3,,,,0.0805669348864328,
mismatch_cost,validation_loss_delta,0,1000,6,4,,,,0.02967369059721625,
mismatch_cost,validation_loss_delta,0,1000,6,5,,,,0.0058553800696418135,
mismatch_cost,validation_loss_delta,0,1000,6,7,,,,-0.00022380408786593087,
mismatch_cost,validation_loss_delta,0,1000,6,8,,,,0.0031444075561704588,
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,3,1-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,3,1-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,3,1-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,5,1-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,5,1-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,5,1-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,6,1-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,6,1-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,6,1-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,7,1-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,7,1-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,7,1-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,1,,8,1-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,1,,8,1-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,1,,8,1-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,3,2-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,3,2-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,3,2-3,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,3,2-3,0.9810097824874454,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,3,2-3,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,4,2-4,0.9646407509353779,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,4,2-4,0.3333333333333333,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,5,2-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,5,2-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,5,2-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,5,2-5,0.9529349770962666,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,5,2-5,0.25,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,6,2-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,6,2-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,6,2-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,6,2-6,0.9442525488954991,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,6,2-6,0.25,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,7,2-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,7,2-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,7,2-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,7,2-7,0.9379181729654817,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,7,2-7,0.1111111111111111,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,2,,8,2-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,2,,8,2-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,2,,8,2-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,2,,8,2-8,0.9330921927922313,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,2,,8,2-8,0.1111111111111111,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,3,,4,3-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,3,,4,3-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,3,,4,3-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,3,,4,3-4,0.9947782618128438,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,3,,4,3-4,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,3,,5,3-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,3,,5,3-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,3,,5,3-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,3,,5,3-5,0.9886624193907951,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,3,,5,3-5,0.42857142857142855,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,3,,6,3-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,3,,6,3-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,3,,6,3-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,3,,6,3-6,0.9836838240871372,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,3,,6,3-6,0.3333333333333333,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,3,,7,3-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,3,,7,3-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,3,,7,3-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,3,,7,3-7,0.979654957852785,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,3,,7,3-7,0.17647058823529413,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,3,,8,3-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,3,,8,3-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,3,,8,3-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,3,,8,3-8,0.9762633722919574,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,3,,8,3-8,0.17647058823529413,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,4,,5,4-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,4,,5,4-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,4,,5,4-5,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,4,,5,4-5,0.9980718571488864,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,4,,5,4-5,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,4,,6,4-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,4,,6,4-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,4,,6,4-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,4,,6,4-6,0.9955096212963213,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,4,,6,4-6,0.42857142857142855,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,4,,7,4-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,4,,7,4-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,4,,7,4-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,4,,7,4-7,0.9929951057909904,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,4,,7,4-7,0.25,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,4,,8,4-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,4,,8,4-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,4,,8,4-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,4,,8,4-8,0.9906713614058287,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,4,,8,4-8,0.3333333333333333,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,5,,6,5-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,5,,6,5-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,5,,6,5-6,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,5,,6,5-6,0.9991038547203487,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,5,,6,5-6,0.8181818181818182,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,5,,7,5-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,5,,7,5-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,5,,7,5-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,5,,7,5-7,0.9976756392074688,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,5,,7,5-7,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,5,,8,5-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,5,,8,5-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,5,,8,5-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,5,,8,5-8,0.9961625467475493,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,5,,8,5-8,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,6,,7,6-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,6,,7,6-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,6,,7,6-7,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,6,,7,6-7,0.999487928422469,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,6,,7,6-7,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,6,,8,6-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,6,,8,6-8,0.9986468964873275,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,6,,8,6-8,0.6666666666666666,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,1200,5,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,1200,5,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,1200,5,7,,8,7-8,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,1200,5,7,,8,7-8,0.9996900858921913,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,1200,5,7,,8,7-8,0.8181818181818182,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,1200,5,1,,2,1-2,0.7550765749007936,
same_weight_infer_path,nestedness,0,1200,5,1,,2,1-2,0.8856259300595238,
same_weight_infer_path,spearman,0,1200,5,1,,2,1-2,0.9117195010185242,
same_weight_infer_path,top1_agreement,0,1200,5,1,,3,1-3,0.7281009734623016,
same_weight_infer_path,nestedness,0,1200,5,1,,3,1-3,0.922088138640873,
same_weight_infer_path,spearman,0,1200,5,1,,3,1-3,0.8951361775398254,
same_weight_infer_path,top1_agreement,0,1200,5,1,,4,1-4,0.7093718998015873,
same_weight_infer_path,nestedness,0,1200,5,1,,4,1-4,0.9423983134920635,
same_weight_infer_path,spearman,0,1200,5,1,,4,1-4,0.883884072303772,
same_weight_infer_path,top1_agreement,0,1200,5,1,,5,1-5,0.6964285714285714,
same_weight_infer_path,nestedness,0,1200,5,1,,5,1-5,0.9555780319940477,
same_weight_infer_path,spearman,0,1200,5,1,,5,1-5,0.8746635913848877,
same_weight_infer_path,top1_agreement,0,1200,5,1,,6,1-6,0.6867443266369048,
same_weight_infer_path,nestedness,0,1200,5,1,,6,1-6,0.9646809895833334,
same_weight_infer_path,spearman,0,1200,5,1,,6,1-6,0.8664020895957947,
same_weight_infer_path,top1_agreement,0,1200,5,1,,7,1-7,0.6759440104166666,
same_weight_infer_path,nestedness,0,1200,5,1,,7,1-7,0.970641121031746,
same_weight_infer_path,spearman,0,1200,5,1,,7,1-7,0.8584755063056946,
same_weight_infer_path,top1_agreement,0,1200,5,1,,8,1-8,0.6669146825396826,
same_weight_infer_path,nestedness,0,1200,5,1,,8,1-8,0.9748341393849206,
same_weight_infer_path,spearman,0,1200,5,1,,8,1-8,0.8512323498725891,
same_weight_infer_path,top1_agreement,0,1200,5,2,,3,2-3,0.8676680307539683,
same_weight_infer_path,nestedness,0,1200,5,2,,3,2-3,0.9490288628472222,
same_weight_infer_path,spearman,0,1200,5,2,,3,2-3,0.9685184359550476,
same_weight_infer_path,coactivation_cosine,0,1200,5,2,,3,2-3,0.9744831324253046,
