seed,train_k,inference_k,checkpoint_step,task_id,task_name,num_tokens,validation_loss
3,2,2,3000,1,general_en,4608,0.3403201860686143
3,2,2,3000,2,math_ko,4608,0.32926293793651795
3,2,2,3000,3,math_en,4608,0.33296165325575405
3,2,2,3000,4,code,4608,0.3715145161582364
3,2,2,3000,5,reasoning,4608,0.3132336913711495
3,2,2,3000,6,translation,4608,0.36255162871546215
3,2,3,3000,0,general_ko,4608,0.3304230198264122
3,2,3,3000,1,general_en,4608,0.3206716916627354
3,2,3,3000,2,math_ko,4608,0.3175467861195405
3,2,3,3000,3,math_en,4608,0.34075628510779804
3,2,3,3000,4,code,4608,0.3437642562720511
3,2,3,3000,5,reasoning,4608,0.30373187901245224
3,2,3,3000,6,translation,4608,0.3430066191487842
3,2,4,3000,0,general_ko,4608,0.33510717956556213
3,2,4,3000,1,general_en,4608,0.3139646550019582
3,2,4,3000,2,math_ko,4608,0.334065825988849
3,2,4,3000,3,math_en,4608,0.37114619629250634
3,2,4,3000,4,code,4608,0.35736488923430443
3,2,4,3000,5,reasoning,4608,0.30813565187984043
3,2,4,3000,6,translation,4608,0.3437676102750831
3,2,5,3000,0,general_ko,4608,0.3609883673489094
3,2,5,3000,1,general_en,4608,0.3272927978800403
3,2,5,3000,2,math_ko,4608,0.352830243193441
3,2,5,3000,3,math_en,4608,0.40120642797814476
3,2,5,3000,4,code,4608,0.3751470380359226
3,2,5,3000,5,reasoning,4608,0.3199741620984342
3,2,5,3000,6,translation,4608,0.356240623527103
3,2,6,3000,0,general_ko,4608,0.3792673738466369
3,2,6,3000,1,general_en,4608,0.3521023156742255
3,2,6,3000,2,math_ko,4608,0.36969541013240814
3,2,6,3000,3,math_en,4608,0.4353843381007512
3,2,6,3000,4,code,4608,0.3993205436401897
3,2,6,3000,5,reasoning,4608,0.3335788995027542
3,2,6,3000,6,translation,4608,0.39306360607345897
3,2,7,3000,0,general_ko,4608,0.3994178685049216
3,2,7,3000,1,general_en,4608,0.3668520657552613
3,2,7,3000,2,math_ko,4608,0.3951764880783028
3,2,7,3000,3,math_en,4608,0.4665391710069444
3,2,7,3000,4,code,4608,0.4424033599595229
3,2,7,3000,5,reasoning,4608,0.3464938836793105
3,2,7,3000,6,translation,4608,0.415320451474852
3,2,8,3000,0,general_ko,4608,0.42448553691307706
3,2,8,3000,1,general_en,4608,0.39711610020862687
3,2,8,3000,2,math_ko,4608,0.41515223019652897
3,2,8,3000,3,math_en,4608,0.5130279204911656
3,2,8,3000,4,code,4608,0.4848189291854699
3,2,8,3000,5,reasoning,4608,0.37310951575636864
3,2,8,3000,6,translation,4608,0.43897489706675213
3,3,1,0,0,general_ko,4608,5.7179391913943824
3,3,1,0,1,general_en,4608,5.727363891071743
3,3,1,0,2,math_ko,4608,5.788453274303013
3,3,1,0,3,math_en,4608,5.712143566873339
3,3,1,0,4,code,4608,5.701123793919881
3,3,1,0,5,reasoning,4608,5.709349513053894
3,3,1,0,6,translation,4608,5.7277315855026245
3,3,2,0,0,general_ko,4608,5.7200128767225475
3,3,2,0,1,general_en,4608,5.7273958921432495
3,3,2,0,2,math_ko,4608,5.782033589151171
3,3,2,0,3,math_en,4608,5.712926864624023
3,3,2,0,4,code,4608,5.700557629267375
3,3,2,0,5,reasoning,4608,5.725516464975145
3,3,2,0,6,translation,4608,5.7269644604788885
3,3,3,0,0,general_ko,4608,5.719200332959493
3,3,3,0,1,general_en,4608,5.729452861679925
3,3,3,0,2,math_ko,4608,5.7919653919008045
3,3,3,0,3,math_en,4608,5.712976389461094
3,3,3,0,4,code,4608,5.701523714595371
3,3,3,0,5,reasoning,4608,5.7238360908296375
3,3,3,0,6,translation,4608,5.729654669761658
3,3,4,0,0,general_ko,4608,5.720979001786974
3,3,4,0,1,general_en,4608,5.732852419217427
3,3,4,0,2,math_ko,4608,5.794988022910224
3,3,4,0,3,math_en,4608,5.71027229891883
3,3,4,0,4,code,4608,5.701828572485182
3,3,4,0,5,reasoning,4608,5.72699432902866
3,3,4,0,6,translation,4608,5.72418279118008
3,3,5,0,0,general_ko,4608,5.722252580854628
3,3,5,0,1,general_en,4608,5.735557609134251
3,3,5,0,2,math_ko,4608,5.795872847239177
3,3,5,0,3,math_en,4608,5.713813344637553
3,3,5,0,4,code,4608,5.7014499637815685
3,3,5,0,5,reasoning,4608,5.730136262045966
3,3,5,0,6,translation,4608,5.7217682467566595
3,3,6,0,0,general_ko,4608,5.721214373906453
3,3,6,0,1,general_en,4608,5.735522468884786
3,3,6,0,2,math_ko,4608,5.796924697028266
3,3,6,0,3,math_en,4608,5.716374781396654
3,3,6,0,4,code,4608,5.701326992776659
3,3,6,0,5,reasoning,4608,5.730647895071241
3,3,6,0,6,translation,4608,5.720970498190986
3,3,7,0,0,general_ko,4608,5.720467209815979
3,3,7,0,1,general_en,4608,5.735244830449422
3,3,7,0,2,math_ko,4608,5.796035117573208
3,3,7,0,3,math_en,4608,5.7157297531763716
3,3,7,0,4,code,4608,5.701534840795729
3,3,7,0,5,reasoning,4608,5.730446034007603
3,3,7,0,6,translation,4608,5.721330881118774
3,3,8,0,0,general_ko,4608,5.721442143122355
3,3,8,0,1,general_en,4608,5.735485686196221
3,3,8,0,2,math_ko,4608,5.795479761229621
3,3,8,0,3,math_en,4608,5.714800675710042
3,3,8,0,4,code,4608,5.7011214759614735
3,3,8,0,5,reasoning,4608,5.731022795041402
3,3,8,0,6,translation,4608,5.721435798539056
3,3,1,2000,0,general_ko,4608,1.130276680820518
3,3,1,2000,1,general_en,4608,0.7681246548891068
3,3,1,2000,2,math_ko,4608,0.8942783433530066
3,3,1,2000,3,math_en,4608,0.856862583094173
3,3,1,2000,4,code,4608,0.9830962071816126
3,3,1,2000,5,reasoning,4608,0.8574415544668833
3,3,1,2000,6,translation,4608,0.9631340793437428
3,3,2,2000,0,general_ko,4608,0.5286512623230616
3,3,2,2000,1,general_en,4608,0.4009375510116418
3,3,2,2000,2,math_ko,4608,0.3742510775725047
3,3,2,2000,3,math_en,4608,0.39501151111390853
3,3,2,2000,4,code,4608,0.47681332793500686
3,3,2,2000,5,reasoning,4608,0.4235182036128309
3,3,2,2000,6,translation,4608,0.5164455692801211
3,3,3,2000,0,general_ko,4608,0.4787697022159894
3,3,3,2000,1,general_en,4608,0.3736007528172599
3,3,3,2000,2,math_ko,4608,0.34005771660142475
3,3,3,2000,3,math_en,4608,0.34898770766125786
3,3,3,2000,4,code,4608,0.4097573041088051
3,3,3,2000,5,reasoning,4608,0.3773657853404681
3,3,3,2000,6,translation,4608,0.4668331171075503
3,3,4,2000,0,general_ko,4608,0.44642724262343514
3,3,4,2000,1,general_en,4608,0.36624453589320183
