seed,train_k,layer_id,task_id,task_name,expert_id,count,share
0,3,1,6,translation,3,512,0.037037037037037035
0,3,1,6,translation,4,124,0.008969907407407407
0,3,1,6,translation,5,269,0.01945891203703704
0,3,1,6,translation,6,248,0.017939814814814815
0,3,1,6,translation,7,484,0.03501157407407408
0,3,1,6,translation,8,361,0.02611400462962963
0,3,1,6,translation,9,445,0.03219039351851852
0,3,1,6,translation,10,584,0.04224537037037037
0,3,1,6,translation,11,241,0.017433449074074073
0,3,1,6,translation,12,396,0.028645833333333332
0,3,1,6,translation,13,444,0.03211805555555555
0,3,1,6,translation,14,563,0.04072627314814815
0,3,1,6,translation,15,313,0.02264178240740741
0,3,1,6,translation,16,445,0.03219039351851852
0,3,1,6,translation,17,247,0.017867476851851853
0,3,1,6,translation,18,290,0.02097800925925926
0,3,1,6,translation,19,683,0.049406828703703706
0,3,1,6,translation,20,544,0.03935185185185185
0,3,1,6,translation,21,471,0.03407118055555555
0,3,1,6,translation,22,344,0.02488425925925926
0,3,1,6,translation,23,419,0.030309606481481483
0,3,1,6,translation,24,362,0.02618634259259259
0,3,1,6,translation,25,601,0.04347511574074074
0,3,1,6,translation,26,582,0.04210069444444445
0,3,1,6,translation,27,431,0.03117766203703704
0,3,1,6,translation,28,272,0.019675925925925927
0,3,1,6,translation,29,496,0.03587962962962963
0,3,1,6,translation,30,381,0.027560763888888888
0,3,1,6,translation,31,776,0.05613425925925926
0,3,2,0,general_ko,0,617,0.04463252314814815
0,3,2,0,general_ko,1,376,0.027199074074074073
0,3,2,0,general_ko,2,367,0.02654803240740741
0,3,2,0,general_ko,3,466,0.03370949074074074
0,3,2,0,general_ko,4,207,0.014973958333333334
0,3,2,0,general_ko,5,703,0.050853587962962965
0,3,2,0,general_ko,6,613,0.044343171296296294
0,3,2,0,general_ko,7,307,0.02220775462962963
0,3,2,0,general_ko,8,372,0.026909722222222224
0,3,2,0,general_ko,9,363,0.026258680555555556
0,3,2,0,general_ko,10,268,0.019386574074074073
0,3,2,0,general_ko,11,306,0.022135416666666668
0,3,2,0,general_ko,12,354,0.025607638888888888
0,3,2,0,general_ko,13,171,0.012369791666666666
0,3,2,0,general_ko,14,309,0.022352430555555556
0,3,2,0,general_ko,15,531,0.038411458333333336
0,3,2,0,general_ko,16,194,0.014033564814814815
0,3,2,0,general_ko,17,571,0.04130497685185185
0,3,2,0,general_ko,18,701,0.050708912037037035
0,3,2,0,general_ko,19,315,0.022786458333333332
0,3,2,0,general_ko,20,884,0.06394675925925926
0,3,2,0,general_ko,21,669,0.048394097222222224
0,3,2,0,general_ko,22,423,0.030598958333333332
0,3,2,0,general_ko,23,208,0.015046296296296295
0,3,2,0,general_ko,24,587,0.04246238425925926
0,3,2,0,general_ko,25,440,0.031828703703703706
0,3,2,0,general_ko,26,540,0.0390625
0,3,2,0,general_ko,27,470,0.033998842592592594
0,3,2,0,general_ko,28,359,0.025969328703703703
0,3,2,0,general_ko,29,386,0.027922453703703703
0,3,2,0,general_ko,30,284,0.020543981481481483
0,3,2,0,general_ko,31,463,0.03349247685185185
0,3,2,1,general_en,0,528,0.03819444444444445
0,3,2,1,general_en,1,509,0.03682002314814815
0,3,2,1,general_en,2,409,0.029586226851851853
0,3,2,1,general_en,3,430,0.031105324074074073
0,3,2,1,general_en,4,325,0.02350983796296296
0,3,2,1,general_en,5,320,0.023148148148148147
0,3,2,1,general_en,6,330,0.023871527777777776
0,3,2,1,general_en,7,501,0.03624131944444445
0,3,2,1,general_en,8,355,0.025679976851851853
0,3,2,1,general_en,9,486,0.03515625
0,3,2,1,general_en,10,360,0.026041666666666668
0,3,2,1,general_en,11,517,0.03739872685185185
0,3,2,1,general_en,12,265,0.019169560185185185
0,3,2,1,general_en,13,330,0.023871527777777776
0,3,2,1,general_en,14,266,0.019241898148148147
0,3,2,1,general_en,15,375,0.027126736111111112
0,3,2,1,general_en,16,532,0.038483796296296294
0,3,2,1,general_en,17,403,0.029152199074074073
0,3,2,1,general_en,18,322,0.023292824074074073
0,3,2,1,general_en,19,401,0.029007523148148147
0,3,2,1,general_en,20,751,0.05432581018518518
0,3,2,1,general_en,21,385,0.02785011574074074
0,3,2,1,general_en,22,764,0.055266203703703706
0,3,2,1,general_en,23,501,0.03624131944444445
0,3,2,1,general_en,24,513,0.037109375
0,3,2,1,general_en,25,485,0.035083912037037035
0,3,2,1,general_en,26,350,0.02531828703703704
0,3,2,1,general_en,27,172,0.01244212962962963
0,3,2,1,general_en,28,625,0.04521122685185185
0,3,2,1,general_en,29,627,0.045355902777777776
0,3,2,1,general_en,30,336,0.024305555555555556
0,3,2,1,general_en,31,351,0.025390625
0,3,2,2,math_ko,0,632,0.045717592592592594
0,3,2,2,math_ko,1,447,0.03233506944444445
0,3,2,2,math_ko,2,426,0.030815972222222224
0,3,2,2,math_ko,3,435,0.03146701388888889
0,3,2,2,math_ko,4,197,0.014250578703703705
0,3,2,2,math_ko,5,692,0.05005787037037037
0,3,2,2,math_ko,6,886,0.06409143518518519
0,3,2,2,math_ko,7,341,0.02466724537037037
0,3,2,2,math_ko,8,549,0.039713541666666664
0,3,2,2,math_ko,9,352,0.02546296296296296
0,3,2,2,math_ko,10,502,0.036313657407407406
0,3,2,2,math_ko,11,245,0.017722800925925927
0,3,2,2,math_ko,12,264,0.019097222222222224
0,3,2,2,math_ko,13,244,0.01765046296296296
0,3,2,2,math_ko,14,262,0.018952546296296297
0,3,2,2,math_ko,15,717,0.05186631944444445
0,3,2,2,math_ko,16,192,0.013888888888888888
0,3,2,2,math_ko,17,612,0.044270833333333336
0,3,2,2,math_ko,18,370,0.026765046296296297
0,3,2,2,math_ko,19,280,0.02025462962962963
0,3,2,2,math_ko,20,546,0.039496527777777776
0,3,2,2,math_ko,21,612,0.044270833333333336
0,3,2,2,math_ko,22,462,0.03342013888888889
0,3,2,2,math_ko,23,447,0.03233506944444445
0,3,2,2,math_ko,24,482,0.03486689814814815
0,3,2,2,math_ko,25,614,0.04441550925925926
0,3,2,2,math_ko,26,303,0.021918402777777776
0,3,2,2,math_ko,27,450,0.032552083333333336
0,3,2,2,math_ko,28,269,0.01945891203703704
0,3,2,2,math_ko,29,462,0.03342013888888889
0,3,2,2,math_ko,30,168,0.012152777777777778
0,3,2,2,math_ko,31,364,0.026331018518518517
0,3,2,3,math_en,0,673,0.04868344907407408
0,3,2,3,math_en,1,466,0.03370949074074074
0,3,2,3,math_en,2,225,0.016276041666666668
0,3,2,3,math_en,3,311,0.022497106481481483
0,3,2,3,math_en,4,457,0.03305844907407408
0,3,2,3,math_en,5,617,0.04463252314814815
0,3,2,3,math_en,6,421,0.03045428240740741
0,3,2,3,math_en,7,546,0.039496527777777776
0,3,2,3,math_en,8,454,0.03284143518518518
0,3,2,3,math_en,9,235,0.016999421296296297
0,3,2,3,math_en,10,397,0.028718171296296297
0,3,2,3,math_en,11,358,0.02589699074074074
0,3,2,3,math_en,12,268,0.019386574074074073
0,3,2,3,math_en,13,623,0.04506655092592592
0,3,2,3,math_en,14,101,0.00730613425925926
0,3,2,3,math_en,15,556,0.040219907407407406
0,3,2,3,math_en,16,383,0.027705439814814815
0,3,2,3,math_en,17,455,0.03291377314814815
0,3,2,3,math_en,18,503,0.03638599537037037
0,3,2,3,math_en,19,184,0.013310185185185185
0,3,2,3,math_en,20,470,0.033998842592592594
0,3,2,3,math_en,21,327,0.023654513888888888
0,3,2,3,math_en,22,1563,0.1130642361111111
0,3,2,3,math_en,23,529,0.038266782407407406
0,3,2,3,math_en,24,269,0.01945891203703704
0,3,2,3,math_en,25,450,0.032552083333333336
0,3,2,3,math_en,26,278,0.020109953703703703
0,3,2,3,math_en,27,234,0.016927083333333332
0,3,2,3,math_en,28,508,0.03674768518518518
0,3,2,3,math_en,29,377,0.02727141203703704
0,3,2,3,math_en,30,225,0.016276041666666668
0,3,2,3,math_en,31,361,0.02611400462962963
0,3,2,4,code,0,773,0.05591724537037037
0,3,2,4,code,1,529,0.038266782407407406
0,3,2,4,code,2,310,0.022424768518518517
0,3,2,4,code,3,375,0.027126736111111112
0,3,2,4,code,4,468,0.033854166666666664
0,3,2,4,code,5,479,0.03464988425925926
0,3,2,4,code,6,439,0.03175636574074074
0,3,2,4,code,7,438,0.031684027777777776
0,3,2,4,code,8,140,0.010127314814814815
0,3,2,4,code,9,374,0.027054398148148147
0,3,2,4,code,10,258,0.018663194444444444
0,3,2,4,code,11,439,0.03175636574074074
0,3,2,4,code,12,369,0.026692708333333332
0,3,2,4,code,13,347,0.025101273148148147
0,3,2,4,code,14,116,0.008391203703703705
0,3,2,4,code,15,533,0.03855613425925926
0,3,2,4,code,16,384,0.027777777777777776
0,3,2,4,code,17,236,0.01707175925925926
0,3,2,4,code,18,647,0.046802662037037035
0,3,2,4,code,19,527,0.03812210648148148
0,3,2,4,code,20,418,0.030237268518518517
0,3,2,4,code,21,367,0.02654803240740741
0,3,2,4,code,22,933,0.06749131944444445
0,3,2,4,code,23,348,0.025173611111111112
0,3,2,4,code,24,431,0.03117766203703704
0,3,2,4,code,25,427,0.030888310185185185
0,3,2,4,code,26,381,0.027560763888888888
0,3,2,4,code,27,697,0.05041956018518518
0,3,2,4,code,28,403,0.029152199074074073
0,3,2,4,code,29,296,0.02141203703703704
0,3,2,4,code,30,553,0.04000289351851852
0,3,2,4,code,31,389,0.02813946759259259
0,3,2,5,reasoning,0,633,0.04578993055555555
0,3,2,5,reasoning,1,471,0.03407118055555555
0,3,2,5,reasoning,2,238,0.017216435185185185
0,3,2,5,reasoning,3,590,0.04267939814814815
0,3,2,5,reasoning,4,390,0.028211805555555556
0,3,2,5,reasoning,5,423,0.030598958333333332
0,3,2,5,reasoning,6,533,0.03855613425925926
0,3,2,5,reasoning,7,313,0.02264178240740741
0,3,2,5,reasoning,8,162,0.01171875
0,3,2,5,reasoning,9,329,0.023799189814814815
0,3,2,5,reasoning,10,463,0.03349247685185185
0,3,2,5,reasoning,11,415,0.03002025462962963
0,3,2,5,reasoning,12,328,0.023726851851851853
0,3,2,5,reasoning,13,466,0.03370949074074074
0,3,2,5,reasoning,14,203,0.01468460648148148
0,3,2,5,reasoning,15,381,0.027560763888888888
0,3,2,5,reasoning,16,237,0.017144097222222224
0,3,2,5,reasoning,17,401,0.029007523148148147
0,3,2,5,reasoning,18,481,0.03479456018518518
0,3,2,5,reasoning,19,255,0.018446180555555556
0,3,2,5,reasoning,20,582,0.04210069444444445
0,3,2,5,reasoning,21,458,0.033130787037037035
0,3,2,5,reasoning,22,786,0.05685763888888889
0,3,2,5,reasoning,23,411,0.029730902777777776
0,3,2,5,reasoning,24,589,0.04260706018518518
0,3,2,5,reasoning,25,592,0.04282407407407408
0,3,2,5,reasoning,26,482,0.03486689814814815
0,3,2,5,reasoning,27,375,0.027126736111111112
0,3,2,5,reasoning,28,475,0.034360532407407406
0,3,2,5,reasoning,29,366,0.026475694444444444
0,3,2,5,reasoning,30,532,0.038483796296296294
0,3,2,5,reasoning,31,464,0.03356481481481482
0,3,2,6,translation,0,327,0.023654513888888888
0,3,2,6,translation,1,683,0.049406828703703706
0,3,2,6,translation,2,450,0.032552083333333336
0,3,2,6,translation,3,206,0.01490162037037037
0,3,2,6,translation,4,696,0.050347222222222224
0,3,2,6,translation,5,183,0.013237847222222222
0,3,2,6,translation,6,229,0.016565393518518517
0,3,2,6,translation,7,469,0.03392650462962963
0,3,2,6,translation,8,531,0.038411458333333336
0,3,2,6,translation,9,214,0.015480324074074073
0,3,2,6,translation,10,196,0.014178240740740741
0,3,2,6,translation,11,449,0.03247974537037037
0,3,2,6,translation,12,285,0.020616319444444444
0,3,2,6,translation,13,390,0.028211805555555556
0,3,2,6,translation,14,251,0.018156828703703703
0,3,2,6,translation,15,431,0.03117766203703704
0,3,2,6,translation,16,566,0.040943287037037035
0,3,2,6,translation,17,209,0.015118634259259259
0,3,2,6,translation,18,456,0.03298611111111111
0,3,2,6,translation,19,267,0.019314236111111112
0,3,2,6,translation,20,332,0.024016203703703703
0,3,2,6,translation,21,458,0.033130787037037035
0,3,2,6,translation,22,827,0.05982349537037037
0,3,2,6,translation,23,404,0.02922453703703704
0,3,2,6,translation,24,330,0.023871527777777776
0,3,2,6,translation,25,1155,0.08355034722222222
0,3,2,6,translation,26,484,0.03501157407407408
0,3,2,6,translation,27,191,0.013816550925925927
0,3,2,6,translation,28,483,0.03493923611111111
0,3,2,6,translation,29,727,0.05258969907407408
0,3,2,6,translation,30,522,0.037760416666666664
0,3,2,6,translation,31,423,0.030598958333333332
0,3,3,0,general_ko,0,597,0.04318576388888889
0,3,3,0,general_ko,1,480,0.034722222222222224
0,3,3,0,general_ko,2,393,0.028428819444444444
0,3,3,0,general_ko,3,243,0.017578125
0,3,3,0,general_ko,4,424,0.030671296296296297
0,3,3,0,general_ko,5,561,0.040581597222222224
0,3,3,0,general_ko,6,234,0.016927083333333332
0,3,3,0,general_ko,7,570,0.04123263888888889
0,3,3,0,general_ko,8,225,0.016276041666666668
0,3,3,0,general_ko,9,239,0.017288773148148147
0,3,3,0,general_ko,10,364,0.026331018518518517
0,3,3,0,general_ko,11,1025,0.07414641203703703
0,3,3,0,general_ko,12,400,0.028935185185185185
0,3,3,0,general_ko,13,472,0.03414351851851852
0,3,3,0,general_ko,14,896,0.06481481481481481
0,3,3,0,general_ko,15,439,0.03175636574074074
0,3,3,0,general_ko,16,216,0.015625
0,3,3,0,general_ko,17,400,0.028935185185185185
0,3,3,0,general_ko,18,140,0.010127314814814815
0,3,3,0,general_ko,19,183,0.013237847222222222
0,3,3,0,general_ko,20,422,0.03052662037037037
0,3,3,0,general_ko,21,766,0.05541087962962963
0,3,3,0,general_ko,22,465,0.033637152777777776
0,3,3,0,general_ko,23,474,0.03428819444444445
0,3,3,0,general_ko,24,427,0.030888310185185185
0,3,3,0,general_ko,25,411,0.029730902777777776
0,3,3,0,general_ko,26,688,0.04976851851851852
0,3,3,0,general_ko,27,349,0.025245949074074073
0,3,3,0,general_ko,28,170,0.012297453703703705
0,3,3,0,general_ko,29,313,0.02264178240740741
0,3,3,0,general_ko,30,223,0.01613136574074074
0,3,3,0,general_ko,31,615,0.044487847222222224
0,3,3,1,general_en,0,206,0.01490162037037037
0,3,3,1,general_en,1,578,0.041811342592592594
0,3,3,1,general_en,2,773,0.05591724537037037
0,3,3,1,general_en,3,588,0.042534722222222224
0,3,3,1,general_en,4,786,0.05685763888888889
0,3,3,1,general_en,5,501,0.03624131944444445
0,3,3,1,general_en,6,424,0.030671296296296297
0,3,3,1,general_en,7,194,0.014033564814814815
0,3,3,1,general_en,8,315,0.022786458333333332
0,3,3,1,general_en,9,206,0.01490162037037037
0,3,3,1,general_en,10,275,0.019892939814814815
0,3,3,1,general_en,11,399,0.028862847222222224
0,3,3,1,general_en,12,322,0.023292824074074073
0,3,3,1,general_en,13,834,0.06032986111111111
0,3,3,1,general_en,14,439,0.03175636574074074
0,3,3,1,general_en,15,414,0.029947916666666668
0,3,3,1,general_en,16,718,0.051938657407407406
0,3,3,1,general_en,17,299,0.021629050925925927
0,3,3,1,general_en,18,245,0.017722800925925927
0,3,3,1,general_en,19,221,0.015986689814814815
0,3,3,1,general_en,20,328,0.023726851851851853
0,3,3,1,general_en,21,515,0.03725405092592592
0,3,3,1,general_en,22,468,0.033854166666666664
0,3,3,1,general_en,23,532,0.038483796296296294
0,3,3,1,general_en,24,335,0.02423321759259259
0,3,3,1,general_en,25,224,0.016203703703703703
0,3,3,1,general_en,26,339,0.024522569444444444
0,3,3,1,general_en,27,752,0.05439814814814815
0,3,3,1,general_en,28,875,0.06329571759259259
0,3,3,1,general_en,29,196,0.014178240740740741
0,3,3,1,general_en,30,232,0.01678240740740741
0,3,3,1,general_en,31,291,0.021050347222222224
0,3,3,2,math_ko,0,236,0.01707175925925926
0,3,3,2,math_ko,1,312,0.022569444444444444
0,3,3,2,math_ko,2,680,0.04918981481481482
0,3,3,2,math_ko,3,279,0.020182291666666668
0,3,3,2,math_ko,4,151,0.010923032407407407
0,3,3,2,math_ko,5,464,0.03356481481481482
0,3,3,2,math_ko,6,209,0.015118634259259259
0,3,3,2,math_ko,7,960,0.06944444444444445
0,3,3,2,math_ko,8,625,0.04521122685185185
0,3,3,2,math_ko,9,165,0.011935763888888888
0,3,3,2,math_ko,10,747,0.054036458333333336
0,3,3,2,math_ko,11,1604,0.11603009259259259
0,3,3,2,math_ko,12,293,0.021195023148148147
0,3,3,2,math_ko,13,89,0.006438078703703704
0,3,3,2,math_ko,14,940,0.06799768518518519
0,3,3,2,math_ko,15,431,0.03117766203703704
0,3,3,2,math_ko,16,282,0.020399305555555556
0,3,3,2,math_ko,17,192,0.013888888888888888
0,3,3,2,math_ko,18,72,0.005208333333333333
0,3,3,2,math_ko,19,187,0.013527199074074073
0,3,3,2,math_ko,20,297,0.021484375
0,3,3,2,math_ko,21,494,0.035734953703703706
0,3,3,2,math_ko,22,362,0.02618634259259259
0,3,3,2,math_ko,23,630,0.045572916666666664
0,3,3,2,math_ko,24,192,0.013888888888888888
0,3,3,2,math_ko,25,675,0.048828125
0,3,3,2,math_ko,26,413,0.029875578703703703
0,3,3,2,math_ko,27,336,0.024305555555555556
0,3,3,2,math_ko,28,309,0.022352430555555556
0,3,3,2,math_ko,29,428,0.030960648148148147
0,3,3,2,math_ko,30,441,0.031901041666666664
0,3,3,2,math_ko,31,329,0.023799189814814815
0,3,3,3,math_en,0,227,0.01642071759259259
0,3,3,3,math_en,1,509,0.03682002314814815
0,3,3,3,math_en,2,561,0.040581597222222224
0,3,3,3,math_en,3,418,0.030237268518518517
0,3,3,3,math_en,4,272,0.019675925925925927
0,3,3,3,math_en,5,913,0.06604456018518519
0,3,3,3,math_en,6,197,0.014250578703703705
0,3,3,3,math_en,7,317,0.02293113425925926
0,3,3,3,math_en,8,475,0.034360532407407406
0,3,3,3,math_en,9,66,0.004774305555555556
0,3,3,3,math_en,10,805,0.05823206018518518
0,3,3,3,math_en,11,861,0.06228298611111111
0,3,3,3,math_en,12,285,0.020616319444444444
0,3,3,3,math_en,13,246,0.017795138888888888
0,3,3,3,math_en,14,262,0.018952546296296297
0,3,3,3,math_en,15,733,0.05302372685185185
0,3,3,3,math_en,16,442,0.03197337962962963
0,3,3,3,math_en,17,501,0.03624131944444445
0,3,3,3,math_en,18,196,0.014178240740740741
0,3,3,3,math_en,19,228,0.016493055555555556
0,3,3,3,math_en,20,292,0.021122685185185185
0,3,3,3,math_en,21,310,0.022424768518518517
0,3,3,3,math_en,22,356,0.025752314814814815
0,3,3,3,math_en,23,750,0.054253472222222224
0,3,3,3,math_en,24,252,0.018229166666666668
0,3,3,3,math_en,25,623,0.04506655092592592
0,3,3,3,math_en,26,211,0.015263310185185185
0,3,3,3,math_en,27,985,0.07125289351851852
0,3,3,3,math_en,28,764,0.055266203703703706
0,3,3,3,math_en,29,352,0.02546296296296296
0,3,3,3,math_en,30,289,0.020905671296296297
0,3,3,3,math_en,31,126,0.009114583333333334
0,3,3,4,code,0,355,0.025679976851851853
0,3,3,4,code,1,532,0.038483796296296294
0,3,3,4,code,2,647,0.046802662037037035
0,3,3,4,code,3,312,0.022569444444444444
0,3,3,4,code,4,228,0.016493055555555556
0,3,3,4,code,5,306,0.022135416666666668
0,3,3,4,code,6,161,0.011646412037037037
0,3,3,4,code,7,17,0.0012297453703703704
0,3,3,4,code,8,26,0.001880787037037037
0,3,3,4,code,9,475,0.034360532407407406
0,3,3,4,code,10,87,0.006293402777777778
0,3,3,4,code,11,277,0.02003761574074074
0,3,3,4,code,12,486,0.03515625
0,3,3,4,code,13,297,0.021484375
0,3,3,4,code,14,1200,0.08680555555555555
0,3,3,4,code,15,406,0.02936921296296296
0,3,3,4,code,16,562,0.04065393518518518
0,3,3,4,code,17,1019,0.07371238425925926
0,3,3,4,code,18,301,0.021773726851851853
0,3,3,4,code,19,333,0.024088541666666668
0,3,3,4,code,20,322,0.023292824074074073
0,3,3,4,code,21,279,0.020182291666666668
0,3,3,4,code,22,442,0.03197337962962963
0,3,3,4,code,23,601,0.04347511574074074
0,3,3,4,code,24,983,0.07110821759259259
0,3,3,4,code,25,1109,0.08022280092592593
0,3,3,4,code,26,195,0.014105902777777778
0,3,3,4,code,27,789,0.057074652777777776
0,3,3,4,code,28,381,0.027560763888888888
0,3,3,4,code,29,310,0.022424768518518517
0,3,3,4,code,30,37,0.00267650462962963
0,3,3,4,code,31,349,0.025245949074074073
0,3,3,5,reasoning,0,351,0.025390625
0,3,3,5,reasoning,1,577,0.04173900462962963
0,3,3,5,reasoning,2,526,0.03804976851851852
0,3,3,5,reasoning,3,844,0.06105324074074074
0,3,3,5,reasoning,4,537,0.03884548611111111
0,3,3,5,reasoning,5,673,0.04868344907407408
0,3,3,5,reasoning,6,553,0.04000289351851852
0,3,3,5,reasoning,7,98,0.007089120370370371
0,3,3,5,reasoning,8,304,0.02199074074074074
0,3,3,5,reasoning,9,343,0.024811921296296297
0,3,3,5,reasoning,10,429,0.031032986111111112
0,3,3,5,reasoning,11,424,0.030671296296296297
0,3,3,5,reasoning,12,667,0.048249421296296294
0,3,3,5,reasoning,13,220,0.015914351851851853
0,3,3,5,reasoning,14,371,0.02683738425925926
0,3,3,5,reasoning,15,444,0.03211805555555555
0,3,3,5,reasoning,16,234,0.016927083333333332
0,3,3,5,reasoning,17,427,0.030888310185185185
0,3,3,5,reasoning,18,595,0.043041087962962965
0,3,3,5,reasoning,19,166,0.012008101851851851
0,3,3,5,reasoning,20,439,0.03175636574074074
0,3,3,5,reasoning,21,342,0.024739583333333332
0,3,3,5,reasoning,22,394,0.02850115740740741
0,3,3,5,reasoning,23,394,0.02850115740740741
0,3,3,5,reasoning,24,382,0.027633101851851853
0,3,3,5,reasoning,25,300,0.021701388888888888
0,3,3,5,reasoning,26,360,0.026041666666666668
0,3,3,5,reasoning,27,713,0.051576967592592594
0,3,3,5,reasoning,28,345,0.024956597222222224
0,3,3,5,reasoning,29,448,0.032407407407407406
0,3,3,5,reasoning,30,485,0.035083912037037035
0,3,3,5,reasoning,31,439,0.03175636574074074
0,3,3,6,translation,0,308,0.02228009259259259
0,3,3,6,translation,1,415,0.03002025462962963
0,3,3,6,translation,2,182,0.013165509259259259
0,3,3,6,translation,3,797,0.05765335648148148
0,3,3,6,translation,4,441,0.031901041666666664
0,3,3,6,translation,5,1158,0.0837673611111111
0,3,3,6,translation,6,1421,0.10279224537037036
0,3,3,6,translation,7,398,0.02879050925925926
0,3,3,6,translation,8,220,0.015914351851851853
0,3,3,6,translation,9,166,0.012008101851851851
0,3,3,6,translation,10,892,0.06452546296296297
0,3,3,6,translation,11,357,0.025824652777777776
0,3,3,6,translation,12,522,0.037760416666666664
0,3,3,6,translation,13,688,0.04976851851851852
0,3,3,6,translation,14,123,0.008897569444444444
0,3,3,6,translation,15,913,0.06604456018518519
0,3,3,6,translation,16,84,0.006076388888888889
0,3,3,6,translation,17,272,0.019675925925925927
0,3,3,6,translation,18,696,0.050347222222222224
0,3,3,6,translation,19,404,0.02922453703703704
0,3,3,6,translation,20,475,0.034360532407407406
0,3,3,6,translation,21,223,0.01613136574074074
0,3,3,6,translation,22,476,0.03443287037037037
0,3,3,6,translation,23,264,0.019097222222222224
0,3,3,6,translation,24,412,0.02980324074074074
0,3,3,6,translation,25,202,0.01461226851851852
0,3,3,6,translation,26,68,0.004918981481481482
0,3,3,6,translation,27,372,0.026909722222222224
0,3,3,6,translation,28,465,0.033637152777777776
0,3,3,6,translation,29,192,0.013888888888888888
0,3,3,6,translation,30,85,0.006148726851851852
0,3,3,6,translation,31,133,0.009620949074074073
0,3,4,0,general_ko,0,603,0.043619791666666664
0,3,4,0,general_ko,1,280,0.02025462962962963
0,3,4,0,general_ko,2,480,0.034722222222222224
0,3,4,0,general_ko,3,860,0.06221064814814815
0,3,4,0,general_ko,4,234,0.016927083333333332
0,3,4,0,general_ko,5,187,0.013527199074074073
0,3,4,0,general_ko,6,207,0.014973958333333334
0,3,4,0,general_ko,7,845,0.061125578703703706
0,3,4,0,general_ko,8,500,0.03616898148148148
0,3,4,0,general_ko,9,393,0.028428819444444444
0,3,4,0,general_ko,10,317,0.02293113425925926
0,3,4,0,general_ko,11,877,0.06344039351851852
0,3,4,0,general_ko,12,165,0.011935763888888888
0,3,4,0,general_ko,13,520,0.03761574074074074
0,3,4,0,general_ko,14,315,0.022786458333333332
0,3,4,0,general_ko,15,800,0.05787037037037037
0,3,4,0,general_ko,16,430,0.031105324074074073
0,3,4,0,general_ko,17,125,0.00904224537037037
0,3,4,0,general_ko,18,259,0.01873553240740741
0,3,4,0,general_ko,19,547,0.03956886574074074
0,3,4,0,general_ko,20,398,0.02879050925925926
0,3,4,0,general_ko,21,333,0.024088541666666668
0,3,4,0,general_ko,22,132,0.009548611111111112
0,3,4,0,general_ko,23,413,0.029875578703703703
0,3,4,0,general_ko,24,448,0.032407407407407406
0,3,4,0,general_ko,25,754,0.05454282407407408
0,3,4,0,general_ko,26,379,0.02741608796296296
0,3,4,0,general_ko,27,504,0.036458333333333336
0,3,4,0,general_ko,28,193,0.013961226851851851
0,3,4,0,general_ko,29,370,0.026765046296296297
0,3,4,0,general_ko,30,573,0.041449652777777776
0,3,4,0,general_ko,31,383,0.027705439814814815
0,3,4,1,general_en,0,271,0.01960358796296296
0,3,4,1,general_en,1,264,0.019097222222222224
0,3,4,1,general_en,2,853,0.061704282407407406
0,3,4,1,general_en,3,236,0.01707175925925926
0,3,4,1,general_en,4,498,0.03602430555555555
0,3,4,1,general_en,5,153,0.011067708333333334
0,3,4,1,general_en,6,223,0.01613136574074074
0,3,4,1,general_en,7,427,0.030888310185185185
0,3,4,1,general_en,8,1189,0.08600983796296297
0,3,4,1,general_en,9,582,0.04210069444444445
0,3,4,1,general_en,10,585,0.042317708333333336
0,3,4,1,general_en,11,548,0.039641203703703706
0,3,4,1,general_en,12,450,0.032552083333333336
0,3,4,1,general_en,13,194,0.014033564814814815
0,3,4,1,general_en,14,1103,0.07978877314814815
0,3,4,1,general_en,15,234,0.016927083333333332
0,3,4,1,general_en,16,291,0.021050347222222224
0,3,4,1,general_en,17,232,0.01678240740740741
0,3,4,1,general_en,18,411,0.029730902777777776
0,3,4,1,general_en,19,371,0.02683738425925926
0,3,4,1,general_en,20,840,0.06076388888888889
0,3,4,1,general_en,21,193,0.013961226851851851
0,3,4,1,general_en,22,724,0.05237268518518518
0,3,4,1,general_en,23,223,0.01613136574074074
0,3,4,1,general_en,24,648,0.046875
0,3,4,1,general_en,25,182,0.013165509259259259
0,3,4,1,general_en,26,216,0.015625
0,3,4,1,general_en,27,336,0.024305555555555556
0,3,4,1,general_en,28,84,0.006076388888888889
0,3,4,1,general_en,29,500,0.03616898148148148
0,3,4,1,general_en,30,338,0.024450231481481483
0,3,4,1,general_en,31,425,0.03074363425925926
0,3,4,2,math_ko,0,643,0.04651331018518518
0,3,4,2,math_ko,1,221,0.015986689814814815
0,3,4,2,math_ko,2,505,0.036530671296296294
0,3,4,2,math_ko,3,404,0.02922453703703704
0,3,4,2,math_ko,4,245,0.017722800925925927
0,3,4,2,math_ko,5,374,0.027054398148148147
0,3,4,2,math_ko,6,261,0.018880208333333332
0,3,4,2,math_ko,7,532,0.038483796296296294
0,3,4,2,math_ko,8,480,0.034722222222222224
0,3,4,2,math_ko,9,365,0.026403356481481483
0,3,4,2,math_ko,10,293,0.021195023148148147
0,3,4,2,math_ko,11,506,0.03660300925925926
0,3,4,2,math_ko,12,144,0.010416666666666666
0,3,4,2,math_ko,13,655,0.04738136574074074
0,3,4,2,math_ko,14,208,0.015046296296296295
0,3,4,2,math_ko,15,983,0.07110821759259259
0,3,4,2,math_ko,16,690,0.04991319444444445
0,3,4,2,math_ko,17,199,0.01439525462962963
