pair,layer_id,rbo_p90,rbo_p95,kendall_tau,mean_absolute_rank_displacement,normalized_footrule_similarity,top1_overlap,top4_overlap,top8_overlap,selected_containment_a,selected_containment_b,selected_jaccard,hypergeometric_calibrated_overlap,empirical_observed_overlap,empirical_null_overlap,empirical_ceiling_overlap,empirical_alignment_headroom,frequency_adjusted_overlap,empirical_ceiling_utilization,empirical_num_samples,selected_union_kendall_tau,common_selected_kendall_tau,common_pairwise_order_agreement,common_selected_exact_order_fraction,full_containment_record_fraction,ordered_containment_record_fraction,contained_exact_order_fraction,common_selected_record_mean_tau,common_selected_valid_record_fraction,common_pair_coverage,num_seeds
1-6,7,0.41611526955595696,0.590418626070678,0.22651262180779566,8.49062900442295,0.46933568722356567,0.12687045304232805,0.26154307208994704,0.392578125,0.4209139384920635,0.07015232308201058,0.07015232308201058,0.2872786935286935,0.4209139384920635,0.2913792936648654,0.42425181878306883,0.13287252511820338,0.18306761585701437,0.9748233879943364,336.0,-0.0601031037414966,nan,nan,nan,0.4209139384920635,nan,nan,nan,0.0,nan,3
1-7,-1,0.47208891503051054,0.6322229997290696,0.3244409868794103,7.5054390720589454,0.5309100579963159,0.16438802083333334,0.33361073650380285,0.46565900530133925,0.5908487309854498,0.08440696156934997,0.08440696156934994,0.4762863756613757,0.5908487309854497,0.44865931260026165,0.590882316468254,0.14222300386799225,0.25793580957399564,0.9997613400814838,336.0,0.04031663482812107,nan,nan,nan,0.5908487309854498,nan,nan,nan,0.0,nan,3
1-7,0,0.6079164727643455,0.7312479454755922,0.5423485540574596,5.229715660135581,0.6731427712415261,0.3080770502645503,0.5080010954034392,0.6241784474206349,0.8334883432539683,0.11906976332199547,0.11906976332199544,0.7868650793650794,0.8334883432539683,0.6841755319148936,0.8346974206349206,0.15052188872002703,0.47319579574003817,0.9921196749273363,336.0,0.2336112685815067,nan,nan,nan,0.8334883432539683,nan,nan,nan,0.0,nan,3
1-7,1,0.541584524538904,0.6838227622560145,0.4457154632896505,6.270899858424273,0.6080687588484829,0.2253947585978836,0.4207718460648148,0.5497801442625662,0.7295490244708995,0.1042212892101285,0.10422128921012848,0.6538227513227514,0.7295490244708995,0.5527946199904311,0.7320498511904762,0.17925523120004494,0.39488712223107975,0.985775569532373,336.0,0.13271801776266062,nan,nan,nan,0.7295490244708995,nan,nan,nan,0.0,nan,3
1-7,2,0.4986644522193804,0.6525546783159712,0.377633043514785,6.980367347676918,0.5637270407701926,0.17961516203703706,0.3675801917989418,0.49934637483465605,0.652230076058201,0.09317572515117158,0.09317572515117156,0.5548544973544973,0.652230076058201,0.4878434843943487,0.6547102347883599,0.1668667503940111,0.3215577037636967,0.9850899414473555,336.0,0.07295135936318971,nan,nan,nan,0.652230076058201,nan,nan,nan,0.0,nan,3
1-7,3,0.46607376433722564,0.6280417150561511,0.31532008673555106,7.5993568380043,0.5250401976247313,0.1576450892857143,0.32317243303571425,0.4609362082506614,0.5961164847883598,0.08515949782690853,0.08515949782690851,0.4830291005291005,0.5961164847883598,0.4444925964623438,0.5990823412698413,0.15458974480749754,0.27286616293093485,0.980898126782875,336.0,0.03261187287414966,nan,nan,nan,0.5961164847883598,nan,nan,nan,0.0,nan,3
1-7,4,0.4339358802225153,0.6041563071252835,0.2598214098202285,8.176126147073413,0.48899211580791163,0.12514467592592593,0.28764932622354494,0.42304790839947093,0.5243158895502645,0.0749022699357521,0.07490226993575207,0.39112433862433865,0.5243158895502645,0.3921792767786783,0.5284391534391534,0.13625987666047507,0.21734250011720066,0.9696279994961059,336.0,-0.009819755448475685,nan,nan,nan,0.5243158895502645,nan,nan,nan,0.0,nan,3
1-7,5,0.4144305533333074,0.5892078654150344,0.2242274130544355,8.556869910507606,0.4651956305932747,0.11258887235449737,0.2600937293320106,0.39458291997354494,0.47707919973544977,0.06815417139077853,0.06815417139077852,0.3306613756613756,0.4770791997354497,0.359549138804458,0.4814608134920635,0.12191167468760554,0.18345145282919847,0.9637828939480805,336.0,-0.03766839490425799,nan,nan,nan,0.47707919973544977,nan,nan,nan,0.0,nan,3
1-7,6,0.39924975427010495,0.5790585373026352,0.2031092489919355,8.72593406394676,0.45462912100332753,0.08982308201058202,0.24050822585978837,0.3813399057539682,0.4436280588624339,0.0633754369803477,0.06337543698034769,0.2878439153439154,0.4436280588624339,0.336455299096589,0.44916708002645506,0.11271178092986607,0.16177257982130314,0.9500655000005267,336.0,-0.07583282155454774,nan,nan,nan,0.4436280588624339,nan,nan,nan,0.0,nan,3
1-7,7,0.41485591855830123,0.5896941868858746,0.2273526755712366,8.50424275070271,0.46848482808108055,0.1168154761904762,0.2611090443121693,0.39206013351521163,0.4703827711640212,0.06719753873771732,0.06719753873771729,0.32208994708994704,0.4703827711640211,0.33178455336035123,0.4741960152116402,0.14241146185128897,0.20793407111163373,0.9730652865640493,336.0,-0.026038468049256733,nan,nan,nan,0.4703827711640212,nan,nan,nan,0.0,nan,3
