pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-2,1,21,18.461629877645503,7.039093501984127,96768
1-2,1,22,18.98601810515873,6.954788773148148,96768
1-2,1,23,19.45148189484127,7.047422701719577,96768
1-2,1,24,20.02034763558201,6.982173859126984,96768
1-2,1,25,20.654152199074073,6.931557953042328,96768
1-2,1,26,21.258804563492063,6.934069113756614,96768
1-2,1,27,21.736100777116402,6.982979910714286,96768
1-2,1,28,22.54265873015873,6.799665178571429,96768
1-2,1,29,23.262111441798943,6.65348048941799,96768
1-2,1,30,24.183128720238095,6.431929976851852,96768
1-2,1,31,25.382564484126984,5.894551917989418,96768
1-2,1,32,26.79071593915344,5.209284060846561,96768
1-2,2,1,8.21320064484127,7.21320064484127,96768
1-2,2,2,9.488952959656086,7.7082403273809526,96768
1-2,2,3,10.43307705026455,7.934957837301587,96768
1-2,2,4,11.039238177910052,7.871207423941799,96768
1-2,2,5,11.78895916005291,7.996259093915344,96768
1-2,2,6,12.234840029761905,7.8681072255291005,96768
1-2,2,7,12.755880042989418,7.792359044312169,96768
1-2,2,8,13.401248346560847,7.84775958994709,96768
1-2,2,9,13.652147404100528,7.657211061507937,96768
1-2,2,10,14.042534722222221,7.634569279100529,96768
1-2,2,11,14.373863260582011,7.480964781746032,96768
1-2,2,12,14.915881283068783,7.485594411375661,96768
1-2,2,13,15.142412781084657,7.363890955687831,96768
1-2,2,14,15.50430927579365,7.317160631613756,96768
1-2,2,15,15.914424189814815,7.392578125,96768
1-2,2,16,16.23128513558201,7.303333746693122,96768
1-2,2,17,16.552703373015873,7.286851025132275,96768
1-2,2,18,16.827174272486772,7.420717592592593,96768
1-2,2,19,17.319475446428573,7.4401351686507935,96768
1-2,2,20,17.585596478174605,7.490751074735449,96768
1-2,2,21,18.100715112433864,7.449921461640212,96768
1-2,2,22,18.649987599206348,7.446304563492063,96768
1-2,2,23,18.897993138227513,7.582103587962963,96768
1-2,2,24,19.35424933862434,7.676380621693122,96768
1-2,2,25,19.71831597222222,7.743530919312169,96768
1-2,2,26,20.25810185185185,7.7670717592592595,96768
1-2,2,27,20.629598627645503,7.898530505952381,96768
1-2,2,28,21.26038566468254,7.918867807539683,96768
1-2,2,29,21.90316013558201,7.928106398809524,96768
1-2,2,30,22.629887979497354,7.855086392195767,96768
1-2,2,31,23.86389095568783,7.35824859457672,96768
1-2,2,32,25.31650958994709,6.68349041005291,96768
1-2,3,1,9.343398644179894,8.343398644179894,96768
1-2,3,2,10.81969246031746,9.009610615079366,96768
1-2,3,3,11.588221312830688,9.02404720568783,96768
1-2,3,4,12.224588707010582,8.959666418650794,96768
1-2,3,5,12.580470816798941,8.712435929232804,96768
1-2,3,6,12.942253637566138,8.44859871031746,96768
1-2,3,7,13.567181299603174,8.46196056547619,96768
1-2,3,8,13.902808779761905,8.322720320767196,96768
1-2,3,9,14.163638806216932,8.031508349867725,96768
1-2,3,10,14.569155092592593,7.9701967592592595,96768
1-2,3,11,14.793960813492063,7.8227719907407405,96768
1-2,3,12,15.057839368386244,7.755218667328043,96768
1-2,3,13,15.374183614417989,7.606181795634921,96768
1-2,3,14,15.666046626984127,7.61338458994709,96768
1-2,3,15,16.080956514550266,7.612929894179894,96768
1-2,3,16,16.357246197089946,7.565455522486772,96768
1-2,3,17,16.651083002645503,7.554501488095238,96768
1-2,3,18,16.98993468915344,7.642175099206349,96768
